닉네임,댓글,좋아요수,날짜
흑자헬스SurplusHealth,"영상 중에 나온 '운동하는은송이'님 채널입니다
https://www.youtube.com/channel/UC_1WHurORxZGwrlWFVWkJvg",344개,2020. 4. 14.
헬창TV,같은 역기를 드는데.. 왜 '역도'는 남녀 차이가 없고 '헬스'는 남녀 차이가 있을까요...?  좋은 영상 감사합니다 언더테이커 형님...,2개,2020. 4. 14.
이준혁,"제발 남자 트레이너한테 운동 배웠다가

근육 울퉁불퉁 해졌다면서 

남자 여자 운동은 다르다는 여성분들 

그 트레이너 실제로 좀 만나게 해주세요 ㅋㅋ 

진짜 절하고 운동 그 분한테 배우겠습니다.",860개,2020. 4. 14.
운동하는은송이,대애박 자고 일어났더니 흑자헬스님영상에 나오다니 !!! 감사합니당 ㅠㅠ,343개,2020. 4. 14.
힘쎈언니StrongUnni,"파워리프팅을 하는 여자로써 진짜 너무 속 시원한 영상 이였습니다! 
밑에 댓글을 훓터보니까 화가  나신 여성분들이 많은 것 같은데  화내지좀 마여 ㅋㅋㅋㅋ
""고중량 운동이 최고다"", ""저강도 고반복이 답이다"" 이렇게 선동적으로 한쪽을 고집하는 것 보다 
뭘 추구하던  progressive overload (점진적 과부하) 를 통해 자기가 원하는 몸과 목표에 맞는 운동을 하는게 좋지 않을까요? 
어떤 방법을 쓰던... 근비대의 원칙은 항상 같습니다, 남자든 여자든, 고중량이든 저강도이든!


이러다 진지충 소리 듣겠네요~ 무튼 너무 재미난 영상 감사드립니다!",194개,2020. 4. 14.
도화도르사주팔자쉽게풀어주는남자,여기가 사회고발 정의구현 채널이라는데 맞게 찾아왔나요?,660개,2020. 4. 14.
JohnnieGilbert,"운동하고있는데 옆에  피티받던여자가 핑크덤벨 깔짝대더니 트레이너한테 ""근육커질까봐 여기까지만할래요 ㅠㅠ"" 하는거보고 우리나라에 흑인보다도 신체조건 좋은사람들이 많다는걸 느꼈다. 근돼들은 운동 하루만 쉬어도 근손실 걱정하는데 왜 이들은 단 1set에 근육커질것을 걱정하는것인가?",31개,2020. 4. 14.
이수연,"헐 ..진짜 몰랐음. 여/남 운동항상 다르다고 이야기 들어 왔는데, 이제 알았으니 무릎 탁 치고 갑니다.",49개,2020. 4. 14.
abrokenpices,은근히 성대모사 잘하는 사람도 성별이 다르면 힘들구나,26개,2020. 4. 14.
윤지영,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ제 댓글 읽으시는 모습, 너무 부담스럽네욬ㅋㅋㅋㅋㅋㅋ!! 제 댓글을 언급하셔서 너무 놀랐어요 ㅋㅋㅋㅋㅋㅋ

안생기는 근육도 계속계속 운동하다보면 언젠가는 생기겠죠 맞죠? 😊😊
언젠가는 오르는 제 학생들 성적처럼요 ㅎㅎ 

오늘도 운동자극 받고 갑니다👍✊😊

언제나 건강하고 행복하세욤! 👋👋😊",220개,2020. 4. 14.
문재앙간첩,"yes, thats right hard training is the best!!!!!!!
LIGHT WEIGHT BABY!!!!!!!!!!!!!!!!",290개,2020. 4. 14.
권선정,3:31 저게 결혼이구나 무릎반사인줄,18개,2020. 4. 14.
한민재ome,"뭔가 논점이 자꾸 흐려지는데, 이 영상은 여자들도 무게를 쳐야만 한다보단 무게를 치면 안된다는 일부 여성 트레이너를 저격하는 내용임을 알아야 하지 않을까...?",4개,2020. 4. 14.
beardollblack,"알바하고 이건희 될거라는 걱정 ㅋㅋㅋ 딱맞는말
근육만들기가 얼마나 어려운데


아 근디
결혼하셨구나...👍",78개,2020. 4. 14.
MOa,남자 헬창들이 로즈란 누님을 존경하는 이유가 뭔지 앎?? 남자가 인생을 갈아넣어도 힘든걸 여성이신 우리 로즈란 누님은 노력 하나로 그걸 해내기 때문임 근데 왜 로즈란 누님의 노력에 발가락 때만큼도 안한 방댕이 괴물들이 로즈란 누님의 노력을 조롱거리로 만드는지 모르겠음 뒤질라고 여트들 로즈란 누님 조롱할려면 내 가슴보다 커지고 와라 씨벌것,42개,2020. 4. 14.
minminminmin,마프한테 까이고.. 독일여자한테 까이고.. 거짓말하는 운동유튜버들은 당분간 자숙하자 지금 흑자한테 걸리면 뼈도 안남을거야,105개,2020. 4. 14.
dongyeuphan,여자 성우분 성함이 어떻게 되시죠. 목소리가 너무 매력적이시내요.,29개,2020. 4. 14.
윤시완,"땅데드 1rm 140키로를 때려도 근육 많이 없다.
피톨로지 대표 아쥬라를 보라.",4개,2020. 4. 14.
mmm,렬루 여자들 맨몸스쿼트한다고 근육생기면 어쩌죠 하는거보면 웃겨서 말이안나옴 ㅋㅋㅋ 중량쳐도 생길까말까한 근육을 맨몸으로 걱정하는꼬라지보면 ㅋㅋㅋ,800개,2020. 4. 14.
