닉네임,댓글,좋아요수,날짜
흑자헬스SurplusHealth,"쌩눈물 짜내려고 영화 '그렇게 아버지가 된다'를 봤습니다. 아기 만드는 과정 나오는 영화 아니고 진지하게 남자들이 꼭 봤으면 하는 영화니까 보라면 보세요
그리고 닭가슴살은 [미트리], 운동 전 부스터는 [고릴라 밤] ㅇㅋ?",735개,2020. 5. 7.
JuneK,ㅅㅂ 이제 흑자때문에 이렇게 사과도 못함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,499개,2020. 5. 7.
STKIM,이 쉬운 걸 못해서 자기 변호사랑 문답 영상ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,291개,2020. 5. 7.
소다베이킹,"가이드 라인 영상도 만들어주는구나?
형 진짜 스윗해",614개,2020. 5. 7.
즐돌이,Deny Jaw,298개,2020. 5. 7.
헬스어린이,셔츠 옷걸이에 걸어놓은거마냥 쫙 펴져있네 ㅋㅋㄱㅋㅋ 다림질 안해도 될 듯,418개,2020. 5. 7.
헤헤tube,아잇 시벌 또 브레이끼 못밟고 이번엔 대니조를 받아부렀네 우아꼬 하이고야,24개,2020. 5. 7.
사이결튜브SIGYOLTUBE,나 진짜 오빠가 사과영상 올린줄 알고 죤내 놀래서 들어왔자나...;;;ㅎ 셔츠 예쁘네 아이비클럽 꺼야?,264개,2020. 5. 7.
호다이HODIY,시골에서 갓 상경한 신참 조직원이 조곤조곤 자기 소개하는 것 같네요. 멋집니다 형님,388개,2020. 5. 7.
최재웅,ㅋㅋㅋㅋㅋㅋㅋㅋ 형 날이갈수록 디스실력이 오지는데?,368개,2020. 5. 7.
윤동현,ㅋㅋㅋㅋㅋㅋㅋㅋ이제는 사과하는 법도 알려주네,239개,2020. 5. 7.
로무새,넥타이랑 정장 안입었네 다시찍어 오세요,395개,2020. 5. 7.
whoahan,형... 내가 남자 별로 안좋아하는데 형은 좋아지는거 같아.. 어쩌지 ㅠㅠ,2개,2020. 5. 7.
정말,처음보고 순진한 사람들은 이게 흑자헬스가 한 줄 알겠네 ㅋㅋㅋㅋㅋㅋㅋㅋ 이렇게 하면 될 것을 ㅋㅋ,142개,2020. 5. 7.
JunHoWon,"이쯤 되면 부러질 뼈가 더 이상 없어서 
키보드로 사과문 올릴 손가락도 없는게 아닐까

미스터 캘뤼뽀니아 챔퓌온 머니조 연체동물설",125개,2020. 5. 7.
혼맥TV,"지금은 돌아가신 랜디 포쉬 교수가 사과의 기본을 알려줬죠.
1.I am sorry. 미안함
2. It is my fault. 내 잘못임
3. How do I make it right? 어케 내가 바로 잡아야 할까?

한글 모르시는 분들까지 배려했습니다. 구글에서 긁었어요.",268개,2020. 5. 7.
이승철,"나는 흑자형이 주춤할줄 알았어

한술을 더 떠서 얘기할 줄은 몰랐지
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㄱㅋㅋㅋㅋㅋㅋㅋㅋ",39개,2020. 5. 7.
체페,0:11 누구 한명 반갈죽 낼듯한 눈빛이야,50개,2020. 5. 7.
개미,보는데 웃음밖에 안나오넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㄱㅋㅋㅋ 사과해야할 당사자가 이거보면 거품물듯,85개,2020. 5. 7.
유국현,진심이 느껴지는 사과 였읍니다..,148개,2020. 5. 7.
김준,흑자도 사과 제대로 못하는 인간아님? ㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 7.
이창섭,이싸람아 잘아는사람이 디씨활동 사과를 처음에 그따구로했어?? 아 오해하지마 구독취소는 안했어,38개,2020. 5. 7.
TaejinKim,이렇게 올리는 순간 그 사람은 사과영상조차 올리지 못하게 되어버리는 외통수 오져버림...,29개,2020. 5. 7.
한번가즈아,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무슨 영상을 ㅋㅋㅋㅋㅋㅋㅋㅋ 사과 돌려 깍듯이 제대로 이쁘게 돌려깍아버리네 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 형 사랑해요❤️❤️ 






광대뼈 한번만 햝아도 돼요??",105개,2020. 5. 7.
새벽을달리는아재,"사과영상의 튜토리얼이군요
사과영상 만들 사람들의 성지가 되겠네요",63개,2020. 5. 7.
월간쏭코치,2:06 형 할리우드눙물연기 트레이너네..,7개,2020. 5. 7.
인생철학설리번TV,"사과의 논리적인 구조가
꼭 기업인의 사과를
보는듯한....👍",164개,2020. 5. 7.
한유당,마지막에 “형 간다” 없어서 탈락,92개,2020. 5. 7.
호정갈,네모얼굴 흑폰자밥,150개,2020. 5. 7.
SCP유저인탱탱볼,2:36 끝까지 극딜 잘 넣는 흑자형,1개,2020. 5. 7.
호랭백호흑호,12시간전 대니조와 자기 변호사의 만담을 보고 계속 흑자헬스 올라오나 보고 있었네요.,73개,2020. 5. 7.
내것은나의것니것도나의것,사과영상 가이드북 오졌네ㅋㅋㅋㅋㅋㅋ,9개,2020. 5. 7.
석차민,"중학생들 국어시간에 가르치는 사과의 방법입니다
1.사과의 내용을 분명히 밝히기
2.변명, 남탓하지 않기
기본도 모르는 그런 사람이 있었다니..",24개,2020. 5. 7.
다니엘제임스,이형은 운동유튜버가 아니고 이슈유튜버인가... 운동팁보단 남들저격하고 까내리는 영상밖에 없네...,4개,2020. 5. 7.
주봉자,썸네일만 보고 설마 대니조? 했는데 진짜네 ㅋㅋㅋ,6개,2020. 5. 7.
근돼지망생,확인사살ㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋ,6개,2020. 5. 7.
,어디 조직 행동대장 같네 ㅋㅋㅋ,2개,2020. 5. 7.
whynot,"사과의 3요소
1. 사과의 표현을 먼저 함
2. 잘못을 구체적으로 인정하고 경위를 솔직하게 설명함
3. 납득할 수 있는 피해 보상 방안과 실현 가능한 재발 방지 대책을 제시함",13개,2020. 5. 7.
GndrevibiemmeBb,사과가 컨텐츸ㅋㅋㅋㅋㅋㅋㅋㅋ(본업 : 헬스장관장),14개,2020. 5. 7.
LIKEME,이아조씨 또 뭘 잘못했길래 사과영상 또찍나했더닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 7.
JayHong,대니조 돌려까기 ㅋㅋ,7개,2020. 5. 7.
읽어주는카린TV,"준비물 보고 빵 터졌어요ㅋㅋㅋㅋㅋㅋㅋ
(평소보다 순해진 눈빛 때문에 터진 것은 절대 아님)",27개,2020. 5. 7.
TigerLee,흑자는 왠만한 쓰레기연옌들 뺨치는 엔터테이너형천재겸 엄청난 달변가~^^,2개,2020. 5. 7.
조수진,2:23 ㅋㅋㅋㅌㅋ아 어니스트 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
명세영TVINBAGLOBALKOREAOfficialPromoter,ㅋㅋㅋㅋㅋㅋ화이팅 ^^,4개,2020. 5. 7.
SimS,스팸인간한테 뺨 맞아줘 더 쌔게 쌔게 더더!!  하악하악,20개,2020. 5. 7.
,"If you smelllllllll what The Rock is cookin~~~~~
두둥 두두두두두",19개,2020. 5. 7.
챠왓,ㅋㅋㅋㅋㅋㅋ 와 이형... 한수 제대로 알려주네,25개,2020. 5. 7.
이거니머갈이,진짜 다른 사과영상들 사과문 변호사들이 썼을텐데 귀에 안들어 오는 것 까지 표현한 완벽한 사과영상이 였읍니다...,25개,2020. 5. 7.
Mrchoi,와 시바 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ내 속이 다 시원하네,1개,2020. 5. 7.
정재윤,"ㅇㅏ형 사랑해 오늘 따라 잘생겨보이는데
나도  대국민사과해야할듯..",1개,2020. 5. 7.
성꿍,ㅋㅋㅋㅋㅋ구미 공단 트레이너ㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
윤여준,미안해 형 나 옛날 음지시절에 형 욕 몇번했었어..♡(사과의 정석),18개,2020. 5. 7.
운동하는고등학생헬린이성장일기,형 사과받는사람이 사과해야될거 같은데 기분탓이지..?,21개,2020. 5. 7.
sksk,썸네일보고 이 형이 갑수목장까지 저격하는구나 싶었네ㅋㅋ,18개,2020. 5. 7.
기overwhelming,ㅋㅋㅋㅋㅋㅋㅋ식단에 대한 이야기 ㅋㅋㅋㅋㅋ트레이닝 ㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
힘쎈언니StrongUnni,흑자님 엘라스틴했어여? 이 와중 머리결 시강...,2개,2020. 5. 7.
MaIio,아니스트에서 빵터졌네욬ㅋㅌㅋㅋㅋㅋㅋㅋ 아니 근데 구미시면 헤헤님이랑 같은 그거신감,1개,2020. 5. 7.
하빕누르마고메도프,걍 와꾸만봐도 웃음부터 나오누ㅋㅋㅋ이거어찌하누..,6개,2020. 5. 7.
우게쓰,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 흑자님ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 5. 7.
마이바흐,얼굴이 쥐상이 아니므로 이 코스프레는 실패임ㅋㅋㅋㅋ,6개,2020. 5. 7.
앉,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이형이 운..유튜버중에 탑이다ㅋㅋㅋㅋㅋ,7개,2020. 5. 7.
김선호,형 진짜 사랑해❤️,1개,2020. 5. 7.
정성민,헬스스나이퍼 흑자ㅋㅋㅋ,1개,2020. 5. 7.
동네오빠,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 진짜 이분은 진짜 찐 인정합니다,24개,2020. 5. 7.
,사과 박스,2개,2020. 5. 7.
별의파편,형 이 정도 분석력이면 주식 해보자,16개,2020. 5. 7.
jimbrown,ㅋㅋㅋ 이게 맞지,1개,2020. 5. 7.
정시파이터,ㅋㅋㅋㅋㅋ 진짜 개뿜었네,0개,2020. 5. 7.
이쩡,흑자형 서프라이즈에 출연하면 꼭 본방사수 하께요!! 사과는 이렇게 해야지 ㅋㅋ,1개,2020. 5. 7.
INCHEONGAMING,사과문은 그냥 이재용의 사과문에다 그냥 자기이름하고 주제만 바꿔넣으면 됨,1개,2020. 5. 7.
미루,이거 데x조가 반박 할수있나ㅋㅋㅋㅋ 너무 팩트여서 할말 없겠다,18개,2020. 5. 7.
s누엘,이렇게만 했어도ㅋㅋㅋ,1개,2020. 5. 7.
Qpqp,1:03 ㅋㅋㅋㅋㅋㅋ싸rm쓰를 먹고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
엘벧,2:38 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저 잘못 안 했습니다 ㅋㅋㅋㅋ,0개,2020. 5. 7.
시월칠일,영화 작전에 막내 조폭 닮으심 .ㅋㅋㅋ,1개,2020. 5. 7.
hmb,형은 진짜 센스 너무좋아ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
Bizzyhooper,아니 뭐하는거에옄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
BSP,ㅅㅂ이형 졸 웃기네..ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
GHOSTFIT,깜짝이야ㅋㅋㄱ,0개,2020. 5. 7.
파토난코치,ㅋㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋ개웃기네,0개,2020. 5. 7.
박근형,조회수가 없는데 왜 따봉이 세개야 ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
VyCanisMajoris,흑자야 너무 갔어ㅠㅠ 대충 대니조 쓰바색은 살짝 언급해줬어야지 흑자가 한거같은 말이잖어,0개,2020. 5. 7.
김민수,형 핼스유튜버 맞지??ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
승환김,형 뭐해 ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
박민수,ㅋㅋㅋㅋ 진짜 행님이 제일 멋있다!!,0개,2020. 5. 7.
showeli,2:22 어니스트드립 뜬금없이 터졌네,0개,2020. 5. 7.
뭉멍뭉멍,너무좋앜ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
sophieW,아 너무 좋다 ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
서경덕,ㅋㅋㅋㅋ갑자기 왠 사과영상이지?? 했는데 역시 흑자횽~~~,0개,2020. 5. 7.
건빵,"""형 간다~"" 붙었으면 ㄹㅈㄷ였는데",0개,2020. 5. 7.
LUKEKIM,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ형 사랑해요,0개,2020. 5. 7.
WEEOh,이형이 왜이러나 한참 생각 하다... 빵 터졌네요...ㅎㅎ,1개,2020. 5. 7.
강병관,형 너무좋아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
Leknia,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 형, 밤에 웃다가 옆집에 민폐끼친것같아 ㅋㅋㅋㅋㅋㅋㅋㅋ",1개,2020. 5. 7.
Lamour,0:14 부모의 원수를 공구리 치기로 결정한 이의 결연한 눈빛,0개,2020. 5. 7.
조창훈,ㅎㅎㅎ 아~ 뭐하시나 했내 ^^ 대니조가 흑자님 처럼 사과해야 진정성 있다고 하는 거구만~~. 수고하세요!,0개,2020. 5. 7.
김태완,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
모히토,"대니조는 
닭가슴살은 [미트리], 운동 전 부스터는 [고릴라 밤] 이런것 먹지않겠지
형 나 잘했지?",5개,2020. 5. 7.
장대희,선즙 필승!,1개,2020. 5. 7.
VICTIM,0:11 뭐야 뭐서워...,0개,2020. 5. 7.
BobLee,ㅋㅋㅋㅋㅋㅋ정답!!!,0개,2020. 5. 7.
상호윤,ㅋㅋㅋㅋㅋ 역시 형,0개,2020. 5. 7.
운동하는은송이,01:04 ㅋㅋㅋㅋ 쌂스 ㅋㅋㅋ 발음 굴리는거ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
장윤석,군더더기 없는 사과였다ㅋㅋ ㅋㅋ,0개,2020. 5. 7.
YoungKim,"눈물이 곁들어진 최종사과에 ㅋㅋㅋ ‘어니스트’ ㅋㅋㅋㅋㅋㅋ 아씨 취저 제대로 당했네
너무 웃겨요 ㅋㅋㅋㅋ",0개,2020. 5. 7.
이강민,오 데니 존슨..,19개,2020. 5. 7.
zxZx,미치겠다진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
은휼,아 이형 존나 웃긴다ㅋㅋㅋㅋㅋ진심 리스펙!ㅋㅋㅋ,0개,2020. 5. 7.
장세환,형 너무 귀여워 귀여움으로 우주 뿌셔!!,0개,2020. 5. 7.
JJC,사과 잘 하네ㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
이태원콜라쓰,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
LoveBallad,옷 컨셉 대니조 해명 영상 컨셉이네 ㅋㅋㅋㅋ,0개,2020. 5. 7.
까마귀,쐄쓰~를먹고ㅋㅋㅋㅋ왤케웃기냐,0개,2020. 5. 7.
원이,형 ㅋㅋㅋㅋ 놀랐잖아,0개,2020. 5. 7.
vegmaster베지마스터,그와중에 셔츠입고 나온거 ㅈㄴ웃기네ㅋㅋㅋㅋㅣㄱ역시 갓흑자,0개,2020. 5. 7.
찬오,미쳤나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ웃겨,0개,2020. 5. 7.
안듸몬안듸,진짜 어그로 제왕이야 ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
JohnNa,영상 올라올줄알았어.ㅋㅋㅋㅋ,0개,2020. 5. 7.
YGKHAN,뭐야 형 그래서 약한거야 안한거야? ㅠㅠ,0개,2020. 5. 7.
,교육방송ㄹㅈㄷ 유튜버들 1등 참고자료임,0개,2020. 5. 7.
검은뱀,2:18 눈물 흘리면 근손실 나실까봐 눈물도 드시네,0개,2020. 5. 7.
수박호박,ㅋㅋㅋㅋㅋㅋ역시 짱,0개,2020. 5. 7.
파파독,진짜 존나 무섭네,1개,2020. 5. 7.
핑패,이 형 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃겨,0개,2020. 5. 7.
근득근,개웃기네 ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
JuyoungKim,대.다.나.다 진짜 ㅋㅋ 😂,0개,2020. 5. 7.
부녀회장,아 이 형 매력 넘친다 ㅋㅋㅋ,0개,2020. 5. 7.
조준희,멋지다 진짜ㅠㅠㅠ 돌려차기 고수,0개,2020. 5. 7.
