닉네임,댓글,좋아요수,날짜
꽁병지tv형컴,"실력무관 성인이라면 누구나 참여할수있습니다.
이번에도 조기 마감이 될것같으니
서둘러주세요~
빨리 만나고 싶습니다^^",6개,2020. 5. 22.
김영현,최고의 혜택입니다ㅎㅎ 지원 하셔도 후회들 안하세요ㅎㅎ,1개,2020. 5. 22.
이동규,병지님 멋지다,2개,2020. 5. 22.
꺼억1000억,형님 4부리그 꼭 진출하세요,2개,2020. 5. 22.
이심영,ㅠㅠ 츅구 하고 싶어요,1개,2020. 5. 22.
K,"이야~
가까운 곳에만 있다면 도전해보고 싶습니다.",0개,2020. 5. 22.
동치성,얼핏 김진짜닮은분 본거같은데 아닌가,0개,2020. 5. 22.
이재준,선출이면 지원 못하나요,0개,2020. 5. 22.
메시야지금이,"행님 0:41 오타있슴돠
옥의 티 수정해주십쇼",0개,2020. 5. 22.
한진오,1차는 하다만느낌 ㅎㅎ,0개,2020. 5. 22.
BartLee,공지를 너무 늦게봤네요.. 늦게나마 신청했는데 아예 마감인가요..?,0개,2020. 5. 22.
민로이,입단 테스트 끝났나요???,0개,2020. 5. 22.
jk,어떻게 지원하나요? 그리고 직장인도 되나요?,0개,2020. 5. 22.
정종찬,"형컴감독님 1기참여했다가 코로나로인해 실직자가 되서 참여못하게되었습니다..
너무속상하고 슬프지만 일이 안정되길바라며 어디서든 응원하겠습니다.",0개,2020. 5. 22.
서몽하,꽁병지FC가 K리그1 가는 그날까지,0개,2020. 5. 22.
righteous,병지 형님 항상 응원 합니다. 건강 잘챙기세요 .. 누가 뭐래도 저한테는 형님이 NO.1 골키퍼 입니다.,0개,2020. 5. 22.
황광수,미통당지지자 김병지,0개,2020. 5. 22.
