닉네임,댓글,좋아요수,날짜
한량,"7:06

노홍철 등장",24개,2020. 6. 5.
꽃미남현,강인이 피지컬ㄷㄷ,13개,2020. 6. 5.
이희영,0:16 앜,27개,2020. 6. 5.
,"""이 ㅅㄲ 나올줄 알았어"" 에서 빵 터져버렸다 ㅋㅋㅋㅋ",20개,2020. 6. 5.
PhilFoden,레비가 몸 제일 좋은 거 같은데,53개,2020. 6. 5.
무엇여기,0:15,4개,2020. 6. 5.
울랄라,뭐여  강인이는~~~,6개,2020. 6. 5.
에코메시,자기 관리의 정석 병지형님 말씀이라 더 신뢰갑니다👍👍,20개,2020. 6. 5.
1Ph,"몸은 비가 개쩌는거같은데
축구선수는 아니지만..ㅎ",4개,2020. 6. 5.
삼다수,0:07 놀라보게..?,5개,2020. 6. 5.
서희철,진짜 어이가없다 ㅋㅋ,6개,2020. 6. 5.
K,꽁하 요즘은 알람이 잘 와서 좋습니다,2개,2020. 6. 5.
아링스,아다마 트라오레는 왜 안나왔나요 ㅋㅋㅋ,17개,2020. 6. 5.
사사커티비,이건 미쳤다ㄷㄷ,3개,2020. 6. 5.
ParkJongHo,"여성에게 인기 많은 유형의 몸매는 레반도프스키,반 페르시,지루 같은 스타일이 아닐까요? 완얼인가..",4개,2020. 6. 5.
노란딱지,병지형! 한번 자기 자신을 한번 분석해줘봐,4개,2020. 6. 5.
항상긍정,어그로 .. 이강인 이야기 있을줄 알았는데 1도 없네,12개,2020. 6. 5.
gsS,아 근데 아쉬운게 벌크업하면서 경기를 같이 뛰어줘야 운동신경이 바뀐 신체 밸런스에 적응을 하는데 이대로 경기감각이 떨어지면...너무 둔해질까봐 걱정이다,2개,2020. 6. 5.
PhilFoden,1꽁,2개,2020. 6. 5.
김데미안,4:28 초에 머라하시는거?,1개,2020. 6. 5.
나나나,그닥 전문적인거 같진않네 ㅋㅋㅋㅋㅋㅋㅋ 약간 허경영 느낌 ㅋㅋㅋ,1개,2020. 6. 5.
빌리진,형컴 오빠 사랑해❤❤❤,1개,2020. 6. 5.
