닉네임,댓글,좋아요수,날짜
JK아트사커온라인,"과거에 비해 프로와 아마추어의 간극이 점점 좁혀지고 있네요~ 한국 축구가 성장하고 있다는 증표🇰🇷💪⚽️

틱톡하는 아온이들은 JKartsoccer_tictok
인스타하는 아온이들은 JKartsoccer",50개,2020. 5. 19.
초코우유,3:31 궤적 미쳤다...,37개,2020. 5. 19.
조승우,4:16,7개,2020. 5. 19.
강성규,3:58 인절미 쌍절곤~ 인절미 쌍절곤~,23개,2020. 5. 19.
최원준,3:31 아 얘 저 친구인데 공부 전교 순위권이고 운동도 다 잘해여...부럽담 ㅠㅍ,28개,2020. 5. 19.
최현조,7:17 뭔가해서 계속돌려봄ㅋㅋ,20개,2020. 5. 19.
yongmunkang,0:14 너무 웃겨서 우유가 코로나옴,34개,2020. 5. 19.
괵도현,jk형 항상 응원해 지금까지처럼 좋은 축구영상 올려줘 ㅎㅇㅌ,10개,2020. 5. 19.
더다양한게임,3:48 썸내일,7개,2020. 5. 19.
시스아이,1:45 강남구 대치동유수지당 ㅎㄷㄷ,4개,2020. 5. 19.
IHaveNoIdea,"우승은 모든 부분에서 잘 찼을 때
노력상은 디딤발, 임팩트 등 슛팅강의 포인트를 신경썼을 때 받는 것 같습니다.



우승 3:37
노력상 6:18 6:27 7:20",6개,2020. 5. 19.
오곡뱁,0:28 고를로스 눈치 살살 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 19.
NKM,1:52 갠적으로 이분이 우승하실줄 알았는데 ㅎㄷㄷ,22개,2020. 5. 19.
강건,7:27 애기당황하는거 귀엽누,9개,2020. 5. 19.
식짱TV맛집탐방,"7:27  대박😆👍
애기 넘 귀엽네요ㅋㅋㅋ",14개,2020. 5. 19.
임준우,"4:16 
솔직히 키퍼입장에선 막 휘는 감차나 
낙차 쩌는 무회전보다 이런게 젤 빡침
그냥 막기가 싫어요 ㅋㅋㅋㅋ",0개,2020. 5. 19.
DohyenKim,4:08 임종수가 아니라 고종수인듯,28개,2020. 5. 19.
시바,제!이!케!이?앍싺,6개,2020. 5. 19.
guitaristKangHo,2:05 ㅎㅎ,10개,2020. 5. 19.
weehumjeesu,이름에 박지성 이경규 이승우있네ㅋㅋㅋㅋ,1개,2020. 5. 19.
HaeunShin,썸넬 종아리 근육 ㅎㄷㄷ,2개,2020. 5. 19.
편집자유현씌,와 나는 축구할때가없다 형.. ㅠㅠ,1개,2020. 5. 19.
안준관,0:18 모로나 말고 코로나 사라지자,1개,2020. 5. 19.
