닉네임,댓글,좋아요수,날짜
JK아트사커온라인,"사이드 플릭 로빙 패스는 괜찮지 않나요?👅
실전에서 성공하시는 영상 꼭 제보해 주세요!

그리고 제이마르🇧🇷 레플리카 댓글 이벤트도 많이 참여해주세요^^

⚠️경기 해설할 때 램파드를 제라드로 잘못 호명하여 재업로드⚠️

틱톡하는 아온이는 JKartsoccer_tictok
인스타하는 아온이는 JKartsoccer",57개,2020. 5. 23.
yongmunkang,0:29 호동생 jk,27개,2020. 5. 23.
서윤성,오늘은 약간 밥아저씨 베어그릴스 feel이나네요,24개,2020. 5. 23.
장윤성,이형은 축구영상을 보면서도 연구하고 축구게임을 하면서도 연구하네,7개,2020. 5. 23.
김준우,저 패스기술들이 JK가 할때는 쉬워보이는데 직접해보면..JK가 진짜 대단하다라는..,10개,2020. 5. 23.
재모,"가상보다 현실에서 더 축구를 잘하는




킹❤짭🧡드",2개,2020. 5. 23.
문도박사,"이게 되다니 피파하면서 현실성 없다고 욕했는데
ㅋㅋㅇㅋ",2개,2020. 5. 23.
김도현,0:55 고를로스 표정 웃는 고블린 닮았네ㅋㅋㅋ,4개,2020. 5. 23.
WYGK,처음으로 오면 하트안주시나요?,12개,2020. 5. 23.
버억버억,피파 커맨더키 c a입니당,4개,2020. 5. 23.
Dkjht,아쉽다....빨리 보려했는데...... 덕분에 축구실력이 조금이나마 늘었네요  좀 더 열심히 하면 늘겠죠?!!!,2개,2020. 5. 23.
최상순,이번 컨텐츠 진짜 웃겨요 ㅋㅋㅋㅋㅋㅋ JK님 특유의 해설이 너무 재밌네요 ㅋㅋㅋ,2개,2020. 5. 23.
탈주닌자김석진,온요ㅗㅇ 일찍왔다 하면 제케이님이 하트와 답글을 주시겠쥐?,7개,2020. 5. 23.
AndyChoi,동영상 시작한지 7분 됐는데 좋아요 100개 실화냐...,3개,2020. 5. 23.
김하늘,썸네일보고 피파 ca같아서 왔더니 진짜네 ㅋㅋㅋㅋ,1개,2020. 5. 23.
