닉네임,댓글,좋아요수,날짜
JK아트사커온라인,"말없이 축구만 하니깐 차암~ 편하다ㅎㅎ

JK그램 👉 JKartsoccer
JK틱톡 👉 JKartsoccer_tictok
JK페북 👉 JK 아트사커 아카데미
JK후드 👉 https://bit.ly/2V3j446",55개,2020. 4. 14.
Soccerball,6:20 간zl,67개,2020. 4. 14.
LSH,5:32 맞뒈슛 ㄷㄷ..,22개,2020. 4. 14.
Leesangwoo,6:42 고를로스 키퍼썰,42개,2020. 4. 14.
샥스핀,5:30 짭드 사망,33개,2020. 4. 14.
FAQoo,6:32 머더 풔커,28개,2020. 4. 14.
라인애플,5:31 웃겨서 3번돌려봤닼ㅋㅋㅋ,4개,2020. 4. 14.
저잔장이석장,5:38 세상이 날 가만두지 않아...,3개,2020. 4. 14.
김도현,재근이의 뽀뽀는 강력함ㅋㅋ,22개,2020. 4. 14.
나는누구,4:20 대포알 슛??,6개,2020. 4. 14.
이준서,"이 시국에 심심한 사람들을 위해 열심히하시는 모습 보기 좋아욜...
코로나19 조심하세욜...^^7",27개,2020. 4. 14.
정우김,역대급팀이라고생각하는사람,16개,2020. 4. 14.
,말없이 축구만 하니까 너무 멋있다,21개,2020. 4. 14.
뭐지,5:39 세상이 날 가만두지 않아....,4개,2020. 4. 14.
A15신주아,4:14 슛 대박!,36개,2020. 4. 14.
덕현김,영상 보니깐 공차고 싶어 환장하긌네여ㅜㅜ,6개,2020. 4. 14.
이강솔,ㅎㅎ 막내가 제일 잘하네용,13개,2020. 4. 14.
김유민,레알 브라질 에이씨밀란? 형들 카카팬리구나 ㅋㅋ,25개,2020. 4. 14.
최태환,두팀다 잘한다.~~♥,5개,2020. 4. 14.
벳금이,역시는 역시 일심동체 삼형제 FCㅋㅋ,3개,2020. 4. 14.
험멜축구아카데미축구하는김선생,ㅋㅋㅋㅋ재밌는 축구!빨리 다같이 이렇게 뛰고싶네용ㅜㅜㅋㅋ,3개,2020. 4. 14.
꿀돼지,6:28사포한 jk머리에쿵 넘나 귀여운것ㅋㅋㅋ,1개,2020. 4. 14.
박준영,슈팅 ㅗㅜㅑ,8개,2020. 4. 14.
Dongju,5:44부터 나오는 브금 알려주실분,1개,2020. 4. 14.
하픽의그림체널,요즘 나가서 축구하기가 힘든데 대리만족하고 가요 형,2개,2020. 4. 14.
김규민,0:20 카메라 조정중,6개,2020. 4. 14.
짜스,1:23 재근이형 WoW,11개,2020. 4. 14.
assanam3341,삼형제FC  진짜 잘하네욥,5개,2020. 4. 14.
생돈까스,이번편 아싸팀 키퍼 레전드네ㅋㅋ,3개,2020. 4. 14.
박채환,진짜 너무 잘하신다....난 언제쯤 저렇게 한담....,1개,2020. 4. 14.
축구선수지망생,나도 축구할 형제 있었으면~,5개,2020. 4. 14.
고은호,저 jk공 함 막아보고 싶어요,2개,2020. 4. 14.
최은호,나 재근이형  짭드리치형 이래 잘하는줄 몰랐어.ㅠㅠㅠ  반했다,1개,2020. 4. 14.
김지영,슛 뤠줜듀,2개,2020. 4. 14.
장동석,고를로스 골키퍼 능력?ㄷㄷㄷ 포지션 바뀜??ㅋㅋ,1개,2020. 4. 14.
이찬배,6:20 갑자기 분위기 고를,1개,2020. 4. 14.
바다,"부럽... JK형 만나보고 그리고 같이 축구도하고 영상도 찍고....
부럽다....",1개,2020. 4. 14.
11시61분,7:07 고를로스 키퍼 왤케잘해ㅋㅋㅋㄱ,0개,2020. 4. 14.
송재인반장,카카 치달강의 해줘,9개,2020. 4. 14.
신동훈,그 어느때보다 열심히했다..그정도로 잘했다는것,3개,2020. 4. 14.
,6:30 초 브금 뭔가요,2개,2020. 4. 14.
성현강,평소 영상에서는 몰랐던 짭드와 재근의 팀웤에 놀랬슴다,1개,2020. 4. 14.
제여니,6:44 고를로스형 슈퍼세이브 지리누ㅋㅋㄱ,0개,2020. 4. 14.
이산,JK형 손흥민감차좀ㅜㅜ 제발ㅠㅠ,0개,2020. 4. 14.
장동석,"말없이 축구먼 하니까ㅋㅋㅋㅋ




괜춘ㅋㅋㅋㅋ",1개,2020. 4. 14.
장동석,짭드리치 골키퍼 잘하는편??ㅋㅋㅋㅋ,1개,2020. 4. 14.
박용준,상대편도 대단하지만 역시 JK다 ㄷㄷ,1개,2020. 4. 14.
최석현,팀이름ㅋㅋ  아싸ㅋㅋㅋㅋ,0개,2020. 4. 14.
김은결,형 손흥민 감차강의해조 제발 ㅠㅠㅠ,0개,2020. 4. 14.
GKC,다들 너무 잘하시네요ㄷㄷㄷ,0개,2020. 4. 14.
손홍민,Jㅔ이마르 앑쌐 옹라인~,0개,2020. 4. 14.
이이,전권님이랑 축구해보고 싶네요 ㅜㅜ,0개,2020. 4. 14.
김경민,3:16초에 브금이름좀,3개,2020. 4. 14.
이운우,아싸fc ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 14.
고몽라몽,말없이 축구하니까 영화 같다 ㅇㅈ?,2개,2020. 4. 14.
Reader,영상 재미있게 잘 봤습니다~,0개,2020. 4. 14.
DongwooSeol,6:37초에 브금뭐에요? 알려주세요.,1개,2020. 4. 14.
록ROKI,삼형제팀도 진짜 잘하시는데 아싸팀 너무 잘하자너.. 팀플레이가 너무 좋다ㅎㅎ 골넣고 3명이 모이는거 간지..,0개,2020. 4. 14.
김덕화,제이켘 역시는 역시 뉴머러스하게 잘하시구만유 오늘 영상이 볼 것도 많고 재밌는거 같아요 제이켘구단도 말 없이 해서 편하고 서로 윈윈 ㅇㅈ? 담번에도 이런 대결영상 ㅇㅈ?,1개,2020. 4. 14.
송민재,4:12  노래가사도 알아보네.. 즐라탄~,0개,2020. 4. 14.
seunghwanKim,06:19 재근 고를로스로 체인지,0개,2020. 4. 14.
Dh2e,6:30 노래제목 plz,1개,2020. 4. 14.
dltjdalsK,역대급 레전드 경기인듯 눈 호강 감사합니다^^🌟🌟,0개,2020. 4. 14.
축구,"와대박
실시간이다와우",2개,2020. 4. 14.
love,삼형제 FC 진짜 잘해요!!!!!!!,0개,2020. 4. 14.
연우황,두 팀 다 티키타카가 대단하다 ㄷㄷㄷㄷ,0개,2020. 4. 14.
배린이,3:36부터 나온 브금 이름 좀 알려주세요,0개,2020. 4. 14.
최하현,굿~,1개,2020. 4. 14.
고구마,"3형제fc 개잘하누
잘해서 jk도 제대로 하네 서로 ㄷㄷ",1개,2020. 4. 14.
박만우,슛 파워 허버 세네,0개,2020. 4. 14.
무엘TV,다 잘하네요~~,0개,2020. 4. 14.
윤찬,와ㅏㅏㅏㄷㄷ,0개,2020. 4. 14.
안성환,삼형제FC도 잘하네요 ^^,0개,2020. 4. 14.
최태민,브금이름뭐에요?ㅠㅠ,0개,2020. 4. 14.
박민혁,걍 두 팀 다 ㅈㄴ 잘하네ㄷㄷ,0개,2020. 4. 14.
반달곰,4:12 나오는 노래 뭔가요?,0개,2020. 4. 14.
크로서,jk지금 선수해도 되겠는데요.,1개,2020. 4. 14.
냉동콜,ㅋㅋ 재근,0개,2020. 4. 14.
한민준,JK 진짜 네이마르 같네,0개,2020. 4. 14.
박준떠,아싸fc싸발 ㅋㅋ,0개,2020. 4. 14.
