닉네임,댓글,좋아요수,날짜
JK아트사커온라인,"새로 나오는 갤럭시 z플립임



ㅋㅋ
비웃지마",311개,2020. 4. 3.
임건도,0:05He is lingard,95개,2020. 4. 3.
김중권,3:38 크로스만 올렸는데 두골 넣는법,83개,2020. 4. 3.
재현ljh,"3:38 그는 갔습니다....




+좋아요100개 감사합니다",124개,2020. 4. 3.
김민우,이영상의 목적은 빨리 70만이 되고 싶다는 제새로이의 심경이 담긴 영상이다,90개,2020. 4. 3.
심심해서아무말하는사람,"신식 마르트리플악셀 유턴 드리블  
2:29",38개,2020. 4. 3.
성찬,3:23 못 넣었지만 멋있다...,22개,2020. 4. 3.
김동호,제이바르는 고를로스보다 UFO슛 잘 할 것 같은데 그래도 UFO 슛의 장인은 고를로스인건가 ?,18개,2020. 4. 3.
근거없는책상,3:40 ㅎ..혀..ㄴ.누나..,20개,2020. 4. 3.
곽하준,"2:16 와... 진짜 엄청난 볼터치다.... 얼핏보면 그냥 실수 한걸로 볼수 있다.... 하지만  차는 모션을 취하면서 공을 회전없이 자신의 옆에 가져다놓는걸 보면 상대를 슛페인팅으로  속이고 바로 찰수 있게
설계된 아주 치밀하고도 속을 수 밖에 없는 기술이다.... 아직 어린 나이에  저런 심오하고도 아름다운 기술를 쓰는 고를로스가 정말 놀랍다... 또 저런 고를로스를 보며 끊임 없는 도전를 하지 않는 내가 부끄럽다.... 내 남은 축구인생을 그를 닮고 싶다... 축구를 예술적으로 표현할 수 있는 완벽한 사람이다... 그런 그를 아 잠만 더이상 못쓰겠다",71개,2020. 4. 3.
내이름은김도경,3:38 형 군대 갈 필요 없을 듯,15개,2020. 4. 3.
임성진,0:50 폴더폰 보고 뿜었네 ㅋㅋㅋㅋ,13개,2020. 4. 3.
SGO,그와중에 멀리 경찰관 무엇ㅋㅋㅋ 골넣을때보다 못넣을때 리액션이 더큰것같은데요?ㅋㅋㅋㅋㅋㅋㅋ 저만그렇게느낌?ㅋㅋㅋㅋㅋㅋㅋ,8개,2020. 4. 3.
가나다라마바사,레알마드리드 유니폼 나오길래 레전드 선수 누구일려나 싶었는데 영어 읽어보니까 고를로스ㅅㅂㅋㅋㅋㅋㅋㅋㄱ,34개,2020. 4. 3.
이재열,아니 왜 축튜버가 핸드폰을 광고찍엌ㅋㅋ,10개,2020. 4. 3.
축동생,3:28 태극 당수권!,9개,2020. 4. 3.
정재훈,"군대가서 카를로스슛팅하면 바로 특A급병사 
ㅋㅋㅋㅋㅋㅋ",12개,2020. 4. 3.
최원진19,0:06 나는 린가드,5개,2020. 4. 3.
모버드MOBUD,고를로스 군대 잘 갔다와~!!! ㅋㅋ,5개,2020. 4. 3.
HJK,저번에 Jk가 크로스 올리고 황희찬이 받아먹는거 쉬운줄 알았은데 지금 고를로스가 하는거 보니깐 어려울듯..ㅋㅋ,46개,2020. 4. 3.
김준우,제이마르 주니어와 호베르투 고를로스ㅋㅋㅋㅋ,6개,2020. 4. 3.
또노냐,뒤에 경찰관분 꿀팁 다 얻었는지 직관하고 가시는게 꿀잼ㅋㅋㅋㅋㅋ,3개,2020. 4. 3.
매애앵구우,0:37와 추억ㅋㅋㅋㅋ,2개,2020. 4. 3.
상정원,곧 군대 가는구나 ㅠㅠ,9개,2020. 4. 3.
김성완,제이마르 짭플리카 우야~~ 고를로스 설마 진짜로 가나요? ㅜㅜ 고를로스 등장 이후 원래 재미있던 채널이 더 재미있어진것 같은데 조금 아쉽네요 마지막에 중요부위(?)까지 맞아주네요 ㅋㅋㅋㅋㅋㅋㅋㅋ,6개,2020. 4. 3.
이별욱,"갤럭시 Z플립 ㄴㄴ J플립임 ㅋㅋㅋㅋㅋ너.무
재.밌.다.",4개,2020. 4. 3.
황제린가드,2:38제이케이 고를로스 결정력에 감탄하는거 개웃기네 ㅋㅋㅋ,22개,2020. 4. 3.
김태훈,ㅋㅋㅋㅋ고으르르를로스~~ 트레핑의 마술사!!!,1개,2020. 4. 3.
민준,3:39 공 위치가.. ㅎㅎㅎㅎ,1개,2020. 4. 3.
엉덩이흔드록바,아니 끝날때 ㅋㅋㅋㅋ²,2개,2020. 4. 3.
김기성,"크로스 올라오는거 받아먹는법좀 알려주세요
ㅠㅠ",2개,2020. 4. 3.
백마탄환자,0:28 박새로이?,6개,2020. 4. 3.
