닉네임,댓글,좋아요수,날짜
JK아트사커온라인,아온이들의 혼축 스팟은 어디?ㅋㅋ,106개,2020. 4. 4.
황제린가드,2:42 옷에 우유흘리는거 개웃기네 ㅋㅋㅋ,22개,2020. 4. 4.
우진찡,4:38 박세로이은 어떤 기분일까?,22개,2020. 4. 4.
징징이,"솔방울 피하기 미쳤냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅌㅋㅌㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌ







그래도 짭드가 젤 재밌었다",6개,2020. 4. 4.
정윤수,우리 어머니께서는 짜증날 땐 짬뽕난다고 하시는데 9:04,14개,2020. 4. 4.
임병율tv,3:48초 재근이 형이 욕을??,29개,2020. 4. 4.
다찬,"6:36 빵 터졌다
힝! 아 잠깐만ㅋㅋ",21개,2020. 4. 4.
정현우,5:11 재생속도2배로 보니까 개재밌네,3개,2020. 4. 4.
캐미,7:29???와??사포?무회전ㅋㅋ,28개,2020. 4. 4.
2115주동혁,8:36 짭드 짜장면 먹room,19개,2020. 4. 4.
정윤경,1:49 뭐임,7개,2020. 4. 4.
5반sin사커,3:47 뭐임 ㅋㅋ,17개,2020. 4. 4.
형씨박이,"5:08 재근 피지컬 비결 ㄷㄷ....,",10개,2020. 4. 4.
축못말협도축구는못말려,어제 혼축 영상찍었는데 ㅋㅋㅋㅋㄲㄱㅋㄱㅋㄱ 이형님들꺼 보고 할껄...,2개,2020. 4. 4.
여도원,재근이 젤 웃기다 ㅋㅋㅋ,6개,2020. 4. 4.
LaMasia,저 짜장면 사줘용ㅋㅋㅋ,10개,2020. 4. 4.
찬,"재근이형 먹고 시작하는거 공감되네 ㅋㅋㅋ
뭐든 먹고시작하는 스타일 ㅋㅋㅋ



+ 짭드형님 4/6 생신이라고 들었는데
생신축하드립니다^^",11개,2020. 4. 4.
1113노원찬,2:45 두유뭐야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 4.
bbabbayee,이번 영상 편집 너무 맘에 든다,6개,2020. 4. 4.
김준우,"짭드가 사주는 짜장먄을 먹을기회!ㅋㅋㅋㅋ
다비드루이스 무회전 보고싶어어ㅓㅓ",4개,2020. 4. 4.
박상욱,1:50 스핀 어떻게 건거지..,2개,2020. 4. 4.
신동훈,1:00 솔로들 ㅠ,2개,2020. 4. 4.
,2:45 옷에는 왜 흘림 ㅋㅋㅋ,7개,2020. 4. 4.
지나가던인간,"8:36
갑자기 왠 짜장면?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1개,2020. 4. 4.
조자옥,재근욕함ㅋㅋㅋㅋㅋ,2개,2020. 4. 4.
험멜축구아카데미축구하는김선생,"이거 보니,어릴때 길거리에서 축구했던게 생각이나네요!ㅋㅋㅋ좋은 영상 감사합니다^^",2개,2020. 4. 4.
이호준,4:29 아프다...,17개,2020. 4. 4.
훈명,아니 이거 짜장면 어떻게 같이먹지~ 너무 어렵잖아~,4개,2020. 4. 4.
