닉네임,댓글,좋아요수,날짜
애주가TV참PD,아롱사태는 아주 쫄깃하고 육향이 좋았습니다. 그리고 오래 삶으실수록 부드러워집니다. 생각해보니까 그냥 정육점에서 사서 저 소스만있으면 누구나 맛있는 사태전골을 드실수있겠네요. 소스는 진짜 굿굿!!  아 그리고 힘줄같은 부위가 질겅질겅할수있어서 그부분때문에 호불호가 있을수 있어요! 저는 좋아해서 추천드립니다 ^^,196개,2020. 5. 14.
EUTV이유티비,아니 나는 알쓰인데 왜 녹진이가 되었지...🤔참피디님 중독성 쩔어요👍,18개,2020. 5. 14.
이루리,"닭 사고완는데...

아롱사로 가야겠다아..ㅈ

참참참",5개,2020. 5. 14.
MansuJang,"이런 비슷한 것을 어디서 봤나 했더니
설렁탕에서도 봤고, 나주곰탕에서도 봤네요~
특히 저 소스~ 와사비까지 살짝 풀면 진짜 기똥찬 소스됩니다~",5개,2020. 5. 14.
슈퍼스타영2SuperstarYoungE,심각하네 심각해 이시간에..,11개,2020. 5. 14.
김보민,"아롱사태 맛있는거 너무잘아는 1인~~^^
아침일찍 비오는 천변을 걷고 들어오자마자 영상 보니
배에서 요동을 치네요
참피디님같은 남차있음
외로워도 먹는게 맞아서
좋을듯요~ㅎㅎ
오늘도 잘 보고가요^^",3개,2020. 5. 14.
기억이응,8:23 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진정한 쏘주인,15개,2020. 5. 14.
라이,"어떤 고기든 부추가 있으면 지리지! 크으으으으으
미나리도 있으면 더 좋지!!",2개,2020. 5. 14.
김진윤,"저 라이브로 본후 찾아 검색해서  
어제 해 먹었어요
부추랑 조합 정말 좋더라구요
너무너너무  맛나게 잘 먹었습니다
제가 구입한곳이 맞는지 확인해봐야겠네요 ㅋㅋ 진짜 참소스 끝내주네요",58개,2020. 5. 14.
,"아롱사태
국끓여도 맛있고
도톰하게 썰어 소갈비찜 하듯이
조리해도 맛있더군요
쭬깃",22개,2020. 5. 14.
배달마스터진호,이사태는 소주로 진압하겠습니다,14개,2020. 5. 14.
주부린이jubulini,이거완전 서면 구석한판이네요~,6개,2020. 5. 14.
대동여지도CHANTube,"바로 사러갑니다ㅋㅋㅋㅋ
참피디님 진짜 좋은 정보 항상 감사합니다ㅜㅜ
마지막에 국밥충 노래랑 인트로 리믹스 중독성 갑👍👍 세상 모오오오오~~~든 뜬 뜬 뜬 뜬 뜬~ 안주를 리뷰하는       애주가티비  (똑) 참피딥니다 세상 모오오오오~~~든 뜬 뜬 뜬ㅋㅋㅋㅋㅋㅋㅋ",2개,2020. 5. 14.
Mahayeon,라이브는 라이브 대로. 편집본은 편집본대로 기대됨.  엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,65개,2020. 5. 14.
투별,사태가 심각하네...이런걸 이런 새벽에 보게 만들다니...,27개,2020. 5. 14.
최제웅,참피디님이 영상 공개 전 채팅 써주심 ㄹㅇ 꿀팁,2개,2020. 5. 14.
임대영,아니 먹방에 매드무비 브금을 깔아놨어 ㅋㅋㅋㅋ,1개,2020. 5. 14.
JaehongSong,인트로 뿌슝빠슝 너무 심하네 ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 14.
이태훈,"미국산  아롱사태  장조림  강추입니다.
트레이땡 코스트땡에  판매하는데  강추",1개,2020. 5. 14.
맑고푸른하늘,"여기 나오자말자  가격 올렸네요.
짜증나게...
백종원님이 항상 식당들에게 방송 나가고 하는 말이 가격 올리지말라는건데...
다른 미국산에 비해 소스 제외해도 가격이 싼편이 아닌데 좀 너무하네요",1개,2020. 5. 14.
동크donk,사태가 심각합니다.. 제목보고 들어옵니다 ㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 14.
에벤에셀,원래 먹방은 보면서 대리만족을 해야하는데 애주가님은 영상 보면 내가 너무 힘들어ㅠㅠㅠㅠ도대체 무슨 차이일까 음식이 너무 맛깔나게 생겨서일까,45개,2020. 5. 14.
묻고더블패티로가,아니 형 업로드 시간 실화야? 아 배고파,2개,2020. 5. 14.
균상TV,당(나)귀가 아롱사태를 먹노나니 아주 심각스하구만요ㅠ,1개,2020. 5. 14.
