닉네임,댓글,좋아요수,날짜
맛상무,이걸 이렇게 살리네. 실패  ㅜㅜ,15개,2020. 5. 19.
김지누,생긴 것만 보면 먹고 1시간만에 식중독으로 실려가도 전혀 이상하지 않을 듯한 비주얼,490개,2020. 5. 19.
비수,"01:38 
첫번째 글자 세로로 읽으면 
참피디 밥굽남 대가리박아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",231개,2020. 5. 19.
oOo,0:43 맛상무님 저거영상 봣을때도그렇고 신발밑창드립하신게 왜케웃기져 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,24개,2020. 5. 19.
장성우,"맛 상무님 편지 앞 글자만 읽으면,

참피디 밥굽남 대가리박아  맞나요?ㅎ

웃겨서 처음 댓글달아요^^",433개,2020. 5. 19.
구독하면서울대감,이정도면 관짝소년단들한테 조회수 알바비 줘야함 ㅋㅋㅋㅋㅋ,105개,2020. 5. 19.
사랑의마리아,"실제로 현지에서도 빵사이에 통으로 넣어 먹는거..예전에  tv에서 본적있쥬 ㅋㅋ하지만..참pd님이 먹을만하면
난 토하지싶어서 패스 ㅋㅋㅋ",68개,2020. 5. 19.
야앗스오하러간다,1:39 세로드립 ㄷㄷ,20개,2020. 5. 19.
조윤식,1:38 세로드립 ㅋㅋㅋㅋㅋㅋㅋㅋ,23개,2020. 5. 19.
때띠,5:33 교묘히숨겨진 편지의 '참피디 밥굽남 대가리박아' .. 돈벌기란 정말 힘드네요 feat.악마의기브앤테이크,171개,2020. 5. 19.
얘들아관들자,관이라하면 제가또 전문 아니겠습니까 참PD님,227개,2020. 5. 19.
최현호,"아재 라인업... 맛상무, 참피디, 굽남, 잡솨 
난 왜 이 네분이 좋을까요...40이 코앞이라 그런가요...",9개,2020. 5. 19.
AlterSigna,Don’t try this at home. 여러분들. 참pd님은 비린맛 내성 90% 이신분입니다. 일반인들은 저거 무리에요.,199개,2020. 5. 19.
,편지 세로로 읽으니깐 대가리 박아?ㅋㅋ,93개,2020. 5. 19.
이동훈,"세로드립이네옄ㅋㅋ
참피디 밥굽남 대가리박아",38개,2020. 5. 19.
KK,세로로 보니까 참피디 밥굽남 대가리박아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,51개,2020. 5. 19.
애주가TV참PD,복복낳,294개,2020. 5. 19.
찬,참피디밥굽남대가리박아 형님의 큰뜻이 편지에 ㄷㄷㄷㄷ ㅎㅎㅎ,57개,2020. 5. 19.
강승훈,04:18 머야 편집 갑자기 미쳤는뎈ㅋㅋ 뚜껑닫을 때 노래방문 닫히는 거 마냥 대박ㅋㅋㅋㅋ,2개,2020. 5. 19.
친구로,난 저거 먹었으면 역류성 식도염 걸렸다,2개,2020. 5. 19.
스톰,"도대체 오늘 영상에만 저승사자가 몇번이나 왔다 가는 것인가요 ㅎㅎㅎ

아 생각해보니 비위수련을 중국에서 해오신 경력이 있었던 사실을 잊었네요

그리고 반미의 고수가 강력한 방패였군요",114개,2020. 5. 19.
혁최민,4:19 디테일 편집 ㅋㅋㅋ,7개,2020. 5. 19.
qadc,죄송합니다. 랩 벗기는 순간 뭔가 역겨워서 더는 못보겠습니다. 다음 영상에서 봐요.,25개,2020. 5. 19.
장동건,정말 푸드관 최강자들의 싸움이다..,17개,2020. 5. 19.
so세지,비주얼 ㄹㅇ 음식물쓰레깈ㅋㅋㅋㅋㅋㅋ,25개,2020. 5. 19.
아가츠마젠이츠,어떤 사람은 군소로 탕후루랑...어허허호홓,1개,2020. 5. 19.
류ryu,편집 준내웃기네 ㅋㅋㄱㅋㅋㅋㅋㅋ,35개,2020. 5. 19.
히피티니,4:17 관짝춤 신박하게 들어있네요 와하하ㅋㅋ,2개,2020. 5. 19.
Qwerty,펀집 댕웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 19.
우기의텐션좋은일상VLOG,서로 주고 받고 보기 좋은 형제애 ㅋㅋㅋㅋㅋ,5개,2020. 5. 19.
