닉네임,댓글,좋아요수,날짜
씨디맨,제품 구매링크 입니다. https://qoo.tn/A1oeRR/Q107792707,1개,2020. 5. 2.
다이나마이트TV,가성비 뛰어난 제품인듯 합니다. 유용한 리뷰 감사합니다!~,2개,2020. 5. 2.
최주원,"다시봐도
진짜 마음에 드네요!ㅎㅎ",0개,2020. 5. 2.
김도완,잘 봤습니다.,1개,2020. 5. 2.
양호성,괜찮네요 감사합니다 ~,1개,2020. 5. 2.
정상대,"왜 이제.리뷰해주시나요 ㅠㅜ 
정말 이런게 필요햇는데",1개,2020. 5. 2.
JS,샤오미 미지아 센서등 보다 좋아보이네요,1개,2020. 5. 2.
효도리,개꿀템이네여,1개,2020. 5. 2.
최주원,"좋네요^^ 
부담없는 가격이라
제방에 하나 놓고싶네요",0개,2020. 5. 2.
쿨피스,차 트렁크에 달아도 좋을 것 같네요,1개,2020. 5. 2.
JjsP,"찾던제품입니다.
링크가 어디있나요?

참 그리고 영상 매번 잘 보고있습니다 씨디맨님",1개,2020. 5. 2.
성인창,"현관문 출입할때 전실에 센서등으로 사용할까 하는데 센싱에 문제가 없을까요?
천정에 있는 센서등이 나갔는데 그걸 대체할까 생각중이라 천정에 붙여도 왔다갔다 하면서 센싱을 잘 할지 궁금합니다.",0개,2020. 5. 2.
홍준기,c타입이면 구매했다...,0개,2020. 5. 2.
김갓삿갓삿,충전식이고 자석으로 탈부착 되는점도 사용하기 좋네요 모드별 설정도 가능하고 활용하기 좋게 되어있네요,2개,2020. 5. 2.
