comment,noun,adj,verb
흑발하니까 막 더 도도&우아&분위기폭발...샤넬원브랜드때 흑발이였으면 더더더더 골쟈스했을고같아요!!!진짜 흑발 넘이뻐요,"['흑발', '막', '도도', '분위기', '폭발', '샤넬', '브랜드', '흑발', '더더', '골', '쟈스', '흑발']","['같다', '이쁘다']","['하다', '이다', '하다', '넘다']"
자기합리화가아니고 원래염색할때머리안감고가야두피손상없는게맞음,"['자기', '합리화', '원래', '염색', '머리', '안감', '고가', '두피', '손상']","['아니다', '없다']","['하다', '맞다']"
I love your relationship with your boyfriend you two are so cute💞💞,[],[],[]
"11:46초부터 너무 웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 올리브영, 소개 받게? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 웃기네욬ㅋㅋ 아름송이님 흑발도 너무 잘 어울리세요! 👍👍👍","['올리브영', '소개', '아름', '송이', '흑발']",[],"['웃기다', '받다', '웃기다', '자다', '어울리다']"
흑발하니까 훨씬 얼굴 하얘보이구 잘 어울려용!,"['흑발', '얼굴', '얘']",[],"['하다', '보이다', '자다', '어울리다']"
11:57 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨,"['아웃', '겨']",[],[]
The hair looks so good on you!!💓,[],[],[]
暗髪新鮮で素敵ですよ⸜❤︎⸝‍,[],[],[]
最近最初から日本語訳ついてて嬉しいです😭😭😭今日も可愛い！！❤❤❤,[],[],[]
11:23 흑발에 앞머리 없고 긴생머리 진짜이쁘다,"['흑발', '앞머리', '생머리']","['없다', '이쁘다']",['기다']
"シェーディングしてるときの横顔がすごい綺麗だった、、、、🥺💕
너무이뻤어요🥰",[],['이쁘다'],[]
11:59 개웃겨 뒤지겠슴요 ㅋㅋㄲㅋㄱㅋㄱㅋㄱㅋㄱㅋ아 ㅋㄱㅋㄱㅋㄱㅋㄲㅋㄱㅋㅋㄲㅋ,"['개', '슴']",[],"['웃기다', '뒤지다']"
11:49 아낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 올리브영 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,['올리브영'],[],[]
"진짜 개이쁜데 흑발,,,,, 언니 파스텔룩 소개영상
글구 레드립 메이컵 존버할게염 ><","['개', '흑발', '언니', '파스텔', '소개', '영상', '글구', '레드', '립', '메이', '컵', '존버할게염']",['이쁘다'],[]
"ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ 너 소개 받게? ㅋㅋㅋㅋㅋㅋ 오늘도 재밌어요 ㅋㅋㅋ그리구 밝은 머리도 예뻤는데 어두운것도 찰떡,,,!","['소개', '오늘', '머리', '찰떡']","['재밌다', '예쁘다']","['받다', '그리다', '밝다', '울다']"
솔직히 송이언니 겟레디가 젤 보기 편함 인정?,"['송이', '겟레디', '젤', '보기', '인정']","['솔직하다', '편하다']",[]
11:43 대존예 .. 흑발 박제하세유 ㅠㅠㅠㅠㅠ,"['존예', '흑발', '박제']",[],['하다']
흑발이 더 고급지고 세련되고 이뻐보여용🤍,"['흑발', '고급', '지고']","['세련되다', '이쁘다']",['보이다']
ほんとに美人😳💗,[],[],[]
"댓글먼저달고 감상해야지 언뉘 사랑해요❤️
언니 너무예뻐요 공주에요 공주ㅜㅜ","['댓글', '먼저', '달', '감상', '뉘', '사랑', '언니', '공주', '공주']",['예쁘다'],"['하다', '하다']"
갠적으루 언니 갈발보다 흑발했을때 이목구비 더 뚜렸하구 진심 분위기 갑 개조녜에요...🤍,"['갠적으루', '언니', '발', '흑발', '이목구비', '뚜렸', '진심', '분위기', '갑', '개조', '녜']",[],"['갈다', '하다', '하다']"
이제 흑발도 했으니 흑발에 풀뱅갑시다!!,"['이제', '흑발', '흑발', '풀뱅']",[],"['하다', '가다']"
"머리 너무 이뻐용 혹시 무슨 색으로 하셨나용??
다크 브라운 인가용??","['머리', '혹시', '무슨', '색', '다크', '브라운', '인', '가용']",['이쁘다'],['하다']
黒髪ぱっつんだと…！見たすぎる！！！,[],[],[]
ほんっとにかわいい😭😭😭,[],[],[]
"""I will pay 'cuz your hair looks pretty"" damn! I want all that she has🥺",[],[],[]
"暗い色めちゃくちゃ似合ってる！！
好きーーーー！！",[],[],[]
6:50 에 노래가 갑자기 마법이 벌어질거같은? 그런 bgmㅋㅋㅋㅋㅋㅋㅋㅋ,"['노래', '갑자기', '마법']","['같다', '그렇다']",['벌어지다']
久しぶり〜🥰🥰🥰🥰動画楽しみにしてたよ！,[],[],[]
アルムソンイちゃんの黒髪ぱっつんも見てみたい!!💖,[],[],[]
음..? 편집이 왜케 어색한거같지 노래 왜 바뀌죠??,"['음', '편집', '노래']","['어색하다', '같다']",['바뀌다']
