닉네임,댓글,좋아요수,날짜
말랑꿀떠기,옷장털기편 중에 역대급으로 오디오 1초도 안빈듯 ㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,733개,2020. 4. 11.
SINA,진짜 큐영님 아이템들이 다 이쁘기도 한데 믹스매치 저세상 클라스인 라뮤끄님 만나가꼬 완전 이쁘네요 진짜 버릴 스타일 하나도 없다..,626개,2020. 4. 11.
죽죽,큐영 볼 때마다 완전 미생 한석율같아,544개,2020. 4. 11.
큐영QYOUNG,💕재미있는 추억 만들어주신 라뮤끄누나 감사합니다!💕,708개,2020. 4. 11.
박지원,어떤 신입생이 저렇게입고다녀욬ㅋㅋㅋㅋㅋㅋ,495개,2020. 4. 11.
김귤,와 하늘색 맨투맨안에 카키색 티 입혔을때 약간 과장해서 소름돋았음 진짜 못본 색 조합인데 세상ㅇ에 너무 조화로워...진짜 색조합의 마술사세요 언니..? ㅜㅠㅠ,393개,2020. 4. 11.
ssin씬님,20:19 내스톼일 🌸,128개,2020. 4. 11.
뇸뇸,"큐영님 ""이런 거 누가 사?""에 누가를 맡고 있네ㅋㅋㅋㅋㅋㅋㅋ",57개,2020. 4. 11.
홀리holy,아 두분다 알라뷰요❤️,184개,2020. 4. 11.
윤총총chongchong,와..근데 두분 바꿔서 옷장 한번 털어주거나 큐영님 옷을 뀨우영 스타일로 뮤끄언니 입혀보면 안대나요!,159개,2020. 4. 11.
현서,와 근데 옷 진짜 예쁘게 입으신다,194개,2020. 4. 11.
차초초,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ익룡모자 진짜 개웃겨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,155개,2020. 4. 11.
BubbleBubble,뮤끄언니는 진짜 스타일리스트 전향 하셔도 될듯!!,115개,2020. 4. 11.
박수빈,"25:46 여기 옷 코디 진짜 이뻐요,,🤭",58개,2020. 4. 11.
은후,"24:56 넘 상큼해ㅜㅜ
아니 진짜 2배속아니면 절대 영상 못보는 찐코리안인데 초반부터 팔로업 안 돼서 바로 배속 줄였다...알차다 알차...색매치천재 레이어드천재 뮤끄님..",88개,2020. 4. 11.
보라해,꺆 언니 옷장털기 짱 재밌게 봐서 언제 올라오나 기다렸는데 업로드 되썽 나무꾼 언니 애정해요💖💖 언니 패션센스 진짜 대박적이야...,98개,2020. 4. 11.
sososososop,"언니...투루언니네 다시 가주셔야할것 같아요 
얼마전에 옷산거 올렸는데...
어휴",30개,2020. 4. 11.
오우아우아,25:35 진짜 색조합 미쳤... 감탄했어요 진짜 알고는 있었지만 짱이네요 박제.,57개,2020. 4. 11.
지밍,진짜 둘다 매력쩐다ㅋㅋㅋㅋㅋㅋㅋ역시 유투버 아무나 하는게 아니네여,71개,2020. 4. 11.
조희재,고간지 1등하려면 동묘말고 큐영집으로...,67개,2020. 4. 11.
문소연,25:00 샤이니 뷰 의상 느낌이에요!! 완전 잘어울려요 ㅎㅎㅎ,28개,2020. 4. 11.
