닉네임,댓글,좋아요수,날짜
yeondukong연두콩,"베리영 D-7 ❤️5월 29일 우신사에서 론칭됩니다!
브랜드를 만들 때 도움주신 분들 모두 감사드립니다 😍 이 영상은 콘티, 소품 등 샌드박스 피디님들이 도움 주셨습니다 감사합니다 ❤️",108개,2020. 5. 22.
XIANC,Is being this cute even allowed omg,5개,2020. 5. 22.
박은형,"ㅁㅊ 내가 언니 할게요
사실 언니가 저보다 언니긴한데
이 영상은 제가 언니할게요...",87개,2020. 5. 22.
이승혜,언니ㅠㅠ나 증말 베리영 기다리다가 늙어버릴거같아유ㅠㅠ 너무 기대된다구요💚💚💚 이거는 한정판매 아니죠?ㅠㅠㅠ 언니 사랑해요 적게 일하고 돈 많이벌어요 들숨에 건강을 날숨에 재력을❤,77개,2020. 5. 22.
박지은,아니 썸네일에 저렇게 나를 보면 어떻게 안들어와 ㅠㅠㅠㅠㅠㅜㅠ 다들 심장부여잡고 오지 ㅠ ㅠ,47개,2020. 5. 22.
Sommyeon,언니 세월은 나만 먹나바ㅠ,41개,2020. 5. 22.
최채연,언니 중학생 아닙니까...? 미쳤어ㅠㅜㅠ,25개,2020. 5. 22.
tptpals,이거 진짜 꼭 산다..🔥,21개,2020. 5. 22.
에른,헉 너무 귀여워요ㅠㅠㅠ 7일 뒤 우신사.. 베리영.. 끄적끄적..,18개,2020. 5. 22.
데이뷰렐라,으악아ㅏㄱ 너무 이쁜거 아니냐구요😍😍 베리영 옷 나오면 바로 달려갑니당💨💨,14개,2020. 5. 22.
tptpals,마지막 커여워ㅠㅠㅠㅠ😍,7개,2020. 5. 22.
정현,와 진짜 나오면 꼭 살게요ㅠㅠ❣,2개,2020. 5. 22.
듬아,"아 진짜 귀여워 ㅋㅋㅋ 러블러블행~
딱 두콩이 스타일이다 💕",3개,2020. 5. 22.
신정아,드디어...나오다니ㅜㅜㅜㅜㅜ진짜 기다렸다 베리영!,4개,2020. 5. 22.
김민채,오미 ㅜㅜㅜ 미쳤구만유 ㅠㅠㅠ 세상에나 언니 나이를 거꾸로 드시네유 ㅜㅜ 하.. 하루하루 기다리다가 피가 마를 것 같아유 아유 너무 기대되유 ㅜㅜ 언니가 만든거면 질은 당연히 보증이 되쥬 ㅜㅜ 💚💚👍👍👍,3개,2020. 5. 22.
Zkdlin02,언니..진짜 한 5년째구독중인것같은데 여전히귀엽다..사룬해..,1개,2020. 5. 22.
정보민,진짜 마지막 빼꼼한거 너무 이뻐ㅜㅜㅜㅜ 언니 얼굴 더 감상하고 싶은데 너무 짧아여,0개,2020. 5. 22.
이서영,이 세상 귀여움이 아니다ㅜㅡㅜ,1개,2020. 5. 22.
늘푸른생선,진심 이언니가 어디봐서 30대입니까ㅜㅠㅜ나보다 동생같애ㅜㅠㅜ,2개,2020. 5. 22.
Youtube구름캔디,우옹옹아앙 언니 저 출시되자마자 저 핑크색 살게요 통장을 바치겟습니다 ㅠㅠㅠ 베리영 딱기다려 ! 그리구 언니 왜케 기여워요 ㅠㅠㅠㅠ 다람쥐가타요ㅜㅠㅠ,4개,2020. 5. 22.
홀리,언니ㅠㅜㅠㅠ너무 귀ㅕ우어슈ㅜㅠ고3 너저리라 맨날 찌들어사는데ㅠㅜㅠㅠㅠ언니 보고 충전 만땅했으요ㅠㅜㅠㅠㅜㅜㅜ,1개,2020. 5. 22.
리몰,엉뉘ㅠㅠㅠㅠㅠㅠㅠㅠ저 멋진 어른 돼서 돈 벌면 베리영 싹쑬이해버릴게요ㅠㅠㅠㅠㅠㅠ,1개,2020. 5. 22.
김지수,와 진짜 지구뿌신다 너무 귀엽다ㅠㅠㅠㅠㅠㅠㅠㅠ,1개,2020. 5. 22.
꼬맹이,아 너무귀여워ㅠㅜㅠ,1개,2020. 5. 22.
몽글몽글,인스타보면서 기다렸숴요....🤍사랑해요 언니 꼭 살게요 진짜 ㅠㅠㅠㅠㅠ ᕦ(ò_óˇ)ᕤ,1개,2020. 5. 22.
가콩Gabean,진짜 눈물 좔좔 너무 귀여워요..,1개,2020. 5. 22.
다현,"언니~ 제가 느므 기쁩니데이~ㅠㅠ
오늘도 잘보고 가유~🤗",1개,2020. 5. 22.
김유진,연두콩님 나랑 동년배 아니냐면서ㅠㅠㅠㅠ너무 귀여워요ㅠㅠㅠㅠ,1개,2020. 5. 22.
ll힐아ll,언니 진짜 너무 귀염뽀짝해ㅠ,1개,2020. 5. 22.
강다현,헐 언니 썸네일부터 두근대서 손덜덜떨면서 들어왔는데 ㅠㅠㅠㅠㅠㅠㅠ 대박쓰 ㅠㅠㅠㅠㅠㅠㅠ,1개,2020. 5. 22.
쵸파,아니..언니 썸네일 귀여워 미치는줄;;,1개,2020. 5. 22.
,이게 어딜 봐서 30살 미모입니까.....굉굉ㅠㅠ,2개,2020. 5. 22.
빠빠케,진짜진짜 ㅠㅠ 찰떡 언니랑 너무 찰떡 ㅠ 너무기대됩니다.,1개,2020. 5. 22.
쁘융,영상이 되게 귀여우면서도 단순히 귀엽지만은 않고 연두콩님만의 개성이라던지 특색이 담긴 느낌...!,1개,2020. 5. 22.
나영,"헐ㅠㅠㅠ베리영ㅠㅠㅠㅠ너무 제 취향이예요>.<
심장이 너무 두근두근
언니 혹시 제 사랑 받으셨나요오?? 안 받으셨으면 지금 다시 보내요❤️❤️❤️❤️❤️",1개,2020. 5. 22.
huippy히삐,무슨 티저가 이렇게 상큼하고 귀여워여ㅠㅠㅠ 통장 채워두고 기다리면 되는 거져?,0개,2020. 5. 22.
이서은,특히 저 대존예 치마바지 존버하고 있었습니닷..!!!!!💚💚 언니 사랑해요,2개,2020. 5. 22.
김예주,아 진짜 너무 귀요미ㅜㅜㅠㅠㅠㅠ,1개,2020. 5. 22.
진진자라,"와 반바지랑 치마 취향저격입니다,,, 저런 큐티뽕쨕한 옷 입기엔 나이가 있지만 두콩님도 입으셨으니 저도 함 입어보겠슴댜,,!",1개,2020. 5. 22.
라은,언ㄴ니 진짜 너무 귀엽쨔나여 ..ㅠㅠㅠ 🥰🥰🥰🥰,0개,2020. 5. 22.
장미선,그냥 너무 귀여워서 같은 여자인데도 영상 10번은 돌려본듯 아 진짜 너무 귀엽다ㅜㅜㅜ,0개,2020. 5. 22.
작콩,헐 언니.... 너무 예뻐요ㅠㅜㅜㅜㅜㅜㅜㅜ ❤️❤️,0개,2020. 5. 22.
쁍쀼쁍,매번 나만 나이 먹지 .... 언니 진짜 너무 귀여워요 ♡XD 그냥 내 동생해줘ㅠㅜ유ㅠㅠㅠㅠㅠㅠㅠ,0개,2020. 5. 22.
sweetandsour,연두콩님 진짜 30대 맞냐구... 베리 영합니다..ㅠㅠ,0개,2020. 5. 22.
김팥쥐PPATJi,완전 연두콩님 그자체를 담은듯 상콤해❤️,1개,2020. 5. 22.
펭현숙귄카,"무족권 산다 ,,",1개,2020. 5. 22.
가앵,반바지 존버탑니다 •••,1개,2020. 5. 22.
연블리,오오옹오옹 ㅠㅠㅠㅠㅠㅠ 귀여워여ㅠㅠㅠㅠㅠ,0개,2020. 5. 22.
vipv,언니 나 죽어... 💚,1개,2020. 5. 22.
손서희,언니 저게 진짜 우리나라에서 나올수있는 색감인가요? 저게 말이에요 방구에요 진짜ㅠㅜㅠㅜㅠㅜㅜ저 깔별로 살 물질적인 준비 다 해놨어요 이제 29일까지 손가락 빨면서 기다리면 됩니다😭😃,1개,2020. 5. 22.
최승아,썸네일 실화냐.. 세상 혼자 사시네요 ㅠㅠㅠㅠㅠ 쏘 큐티,0개,2020. 5. 22.
박예은,썸네일 진짜 구라 안 치고 콩순이 인형 닮았어요 .. 대박 예뻐,0개,2020. 5. 22.
김미리,헐 우신사 들어가요?! 대박넘좋당 첫 리뷰는 제껍니다~!!!,1개,2020. 5. 22.
이셍이,세상 언니 혼자 사는게 분명해!! 진짜 귀염뽀작아름다움눈부심 진짜 다 하잖아요👉👈,0개,2020. 5. 22.
,"마침 월급날 다가오는데,,, 론칭되자마자 돈쭐내버릴거에요❣️드디어😭",1개,2020. 5. 22.
장다영,아ㅠㅠㅠ 언니 이렇게 귀여우면 심장이 남아나질 않잖아요😍,0개,2020. 5. 22.
sunKIM,와 너무 귀엽.. ㅠ 기대할게옹,0개,2020. 5. 22.
유자밍,와 진짜 귀엽따,0개,2020. 5. 22.
,너무 기여워요 ㅠㅠㅠ,0개,2020. 5. 22.
안희원,언니 무슨 20대 초반같아요ㅠㅜㅜㅜ,0개,2020. 5. 22.
