닉네임,댓글,좋아요수,날짜
슈스스TV,"쉿 🤫슈스스 구독자 우리들만의 비~~밀 ❗️EVENT❗️

💎 Uncoated 247
슈스스 베이비들에게만 제공하는 10% 할인 쿠폰
 
🔅이번 편에 소개된 언코티드 247의 발란스팬츠를 특별한 가격으로 get 할 수 있는 특별한 찬스!
🔅5/12 - 5/26 기간동안 언코티드 247 홈페이지에서 사용 가능한 10% 할인 쿠폰을 지급합니다.
🔅발급방법 및 사용방법
http://tabb.at/W6cbbMn 통해 발란스팬츠 2SET 구매선택 
→ 로그인/회원가입(비회원일 경우) 
→ 주문/결제 페이지 내 할인코드 ""hellobaby"" 입력 시 10% 할인 적용
(회원가입 필수,타 쿠폰 중복 사용 불가)
 
💎 Marhen.j 
🔅 슈스스 PICK 모든 제품 (컬러 소개 상관 없이) 30% 할인 혜택 드림 ‼️‼️
(5월 21일까지 열흘간 진행)
https://bit.ly/3cqVqoB",72개,2020. 5. 12.
YOLOVERRY욜로베리,우왕 남자 미팅룩 존멋.. 저렇게 입은 분 미팅에서 만나면 소원이 없겠다... 물론 얼굴도......⭐️,142개,2020. 5. 12.
김정은,"슈스스... 너무 고마워ㅠㅠㅠㅠㅠㅠ
최근에 내 동생이 취직을 하게되서 한달동안 모나미룩만 입었어! 근데 동생이 옷이 없어서 내 검은 자켓을 빌려 입었는데 자기가 산 자켓이랑 달리 보풀도 없고 짱짱하다는 거야! 가격대는 6만원대로 둘이 비슷했는데... 옷 원단에 대해서 알려주는 컨텐츠는 어때? 비슷한 옷을 다른 원단, 다른 가격을 보여주고 옷 택에 원단표시 보여주면서 슈스스의 지적인 모습을 보여줄수 있는 그런 컨텐츠를 원해요ㅠㅠㅠㅠㅠ 부탁해 언니!",70개,2020. 5. 12.
사람,나는 대학생이 아닌데도 왜 새내기룩을 보고 있는가...,84개,2020. 5. 12.
최현서,마르헨제이 광고에 코디가 얹어졌군영,51개,2020. 5. 12.
DBKIM,드라마 캐릭터랑 같이 설명해주니까 한번에 알아듣기 쉽고 좋은거 같아요. 왜냐면  언급된 드라마를 모두 봤기 때문...ㅎㅎ,68개,2020. 5. 12.
강의표,슈스스에 출연하게 돼서 너무 영광이였습니다😍😍슈스스 더 사랑해주시고 화이팅!! 혹시 제가 궁금하신 분들은 인스타@k__84mm 모델 강다민 찾아주세요🥰,44개,2020. 5. 12.
기원희,이어폰으로 듣는데 공간이 넓어서 에코가 짱짱하네ㅋㅋㅋㅋㅋㅋ같은 공간에 있는 느낌ㅋㅋㅋ,15개,2020. 5. 12.
와이비비24살,ㅠㅠ 누나 남자 룩 자주 올려줘요 너무 좋다.. 학교도 못나가고 항공과라 옷도 맨날 과복만 입어도 이런거 너무 좋아...,25개,2020. 5. 12.
이하영,나만 그런거야..여자분 머리 핑크색이여서 음혁진님인줄 알았닼ㅋㅋ,2개,2020. 5. 12.
