닉네임,댓글,좋아요수,날짜
JH,LG성공했넼ㅋㅋㅋㅋㅋㅋㅋㅋ 슈스스언니가 광고 협찬해주고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ❤️,65개,2020. 5. 14.
toongsoo,"드디어 엘쥐도... 마케팅을 하는군요ㅠㅠ이번 디자인 진짜 드디어 현대화되었다며...기뻐 오열😭 젊으니 중 4대째 엘지폰 쓰는사람 나밖에 없어... ★ 갓쥐 제발 많이들 쓰는 그날까지 화이팅!!!!!
* 슈스스님은 벨벳 오로라 그린을 픽하지않으셨을까 짐작해봅니다!ㅋㅋㅋ 핸드폰도 포인트로 똬 악세사리화 시켜버리는 슈스스님... 진짜 놀랄일 아직도 남았다는게 신기합니다😱💚",32개,2020. 5. 14.
킴효,핸드폰 광고가 이렇게 재밌을수있냐며😆😆😆ㅋㅋㅋㅋㅋ최고!!!❤,34개,2020. 5. 14.
DoYeonHan,폰 마켓팅을 뭔가 지적으로 한다. 엘지 일.한.다,19개,2020. 5. 14.
알밤albam,우와. IT유튜버 포함 여태 봤던 핸드폰 광고영상 중에 최고 임팩트. 광고를 사고싶네요. 말모 말모.,7개,2020. 5. 14.
HAONKIM,"이번에 엘지 일 진짜 잘했다ㅠㅠ 잘 만든폰 광고를 안해서 못팔더니만 슈스스 언니한테 딱 맡겼네요 넘 찰떡❤
광고 받으신것 축하드려요~~
저는 일루전 선셋 하셨다에 한표 던집니다 !! 
사랑해요 슈스스🥰🥰",4개,2020. 5. 14.
LEE현,바구니 여는게 아랫목에 보관해둔 간식 주는듯...,14개,2020. 5. 14.
미소,"광고 컨셉을 누가 잡으신 건가요ㅋ 참신하고 재밌네요. 예전에는 핸폰 디자인이 다양했는데, 이제 디자인 경쟁으로 가려나요ㅎㅎ",12개,2020. 5. 14.
Kim길동,오로라 그린 너무 예쁘다ㄷㄷㄷ,23개,2020. 5. 14.
TV3분,"LG 광고주님 보고 계십니까! 우리 혜연언니가 휴대폰 기능은 하나 설명도 안했는데 다 설명해준 기분이라며 어떡할거냐며 크크

언니는 왠지 일루젼 선셋 하시지 않았을까효?!",41개,2020. 5. 14.
스크럼프,"일루전 선셋! 갑니다! 진짜 처음에 손에 쥐고 손 움직이실 때 색상이 시시각각으로 변하는 거 보고 먹던 치킨을 떨어트렸습니다..... 이번 LG 벨벳폰 디자인 작정하고 만들었다는 건 알고 있었지만 정말 너무 예쁘네요. 색상 변화가 가장 다채롭게 보이는 게 꼭 슈스스님💕의 다채로운 코디들과 발랄한ㅋㅋㅋ 무드가 대로 느껴지는 게 아주 그냥, 일루전 선셋이 슈스스님께 딱이네요. 어떤 옷에 들어도 독보적인 아이템으로 같이 매치할 수 있겠어요. 그래서 저는 일루전 선셋으로 꼬! 해봅니다🔥",20개,2020. 5. 14.
박성수,분명 일루전 선셋으로 하실 거 같은데도 계속 오로라 그린이 눈에 아른아른 거리고 머리 속에 맴도네ㅋㅋㅋㅋㅋ 진짜 매력적인 컬러인 듯? 슈스스님도 저처럼 오로라 그린이 눈에 밟히는 색깔일 거 같아서 오로라 그린으로 한다에 한 표 베팅합니당,26개,2020. 5. 14.
계절학기3,"일루전 선셋 진짜 예쁘네여 👍👍
원래 컬러폰은 시간 지나면 지겨워지거나 촌스러워보이는 게 있는데 요것은 빛비치는거에 따라 달라지니 고급져 보이고.. 안질릴듯ㅠㅠ

엘지 열일했구나 (˃̣̣̣̣︿˂̣̣̣̣ )  토닥토닥,,
좋아 샤인폰 전성기때로 가는거얏...!!!!!!! 
혜연님도 일루전 선셋 골랏을거같아여!! ㅋㅋㅋ
과연.....!? 두구두구두구두구!!!!!!",22개,2020. 5. 14.
이윤서,8:07 워 핸드폰이 어디서 나오는거죠 언니?,17개,2020. 5. 14.
김새옴,일루전 선셋!! 슈스스 혜연언니가 들었을 때 이미 착붙..찰떡....😊,5개,2020. 5. 14.
Kim길동,"삐빅- 슈스스 님의 톤과 텐션, 그리고 신남지수, 미사여구와 의성어, 의태어가 얼마나 많이 붙는지 등을 분석한 결과, 95.365486%로 일루전 선셋! 을 선택할 것으로 예상됩니다. 내 동년배덜 남자 베이비들도 슈스스 누님 영상 보면서 엄마, 동생, 여자친구 선물 고를 때 참고 많이 하는 거 아시져? 가뭄에 콩 나듯 나오는 남자 베이비들 위한 컨텐츠 언제 나오는지 기다리다가 이미 전 목 빠졌는데(?) 엘지 벨벳과 함께 남성 컨텐츠가 나올까요.....?! 오늘도 남자 베이비덜, 슈스스 누님이 던져주는 떡밥만 하염 없이 기다리는 중입네다.....",18개,2020. 5. 14.
수앤엉TV,"혜연 언니의 오랜 베이비로서 저는 ""일루전 선셋""으로 예상합니다. 왜냐하면 그녀는 언제나 ""레볼루전"". LG사랑해.",10개,2020. 5. 14.
MKim,오로라 화이트를 하셨을 것만 같은 느낌적인 느낌쓰...,10개,2020. 5. 14.
최중호,"슈스스의 원픽 컬러를 예상해보자...
👉오로라 그린!

슈스스 혜연님과 제일 어울리는 색을...
보자보자...

딱.보.자.마.자
오.로.라.그.린
말모말모~~

젤 잘 어울리고~
고급지고~크~~시크하기까지~🤘

LG벨벳 오로라 그린 오랜만에 맘에 드는 핸드폰을 발견했다면서~~
누가뭐래도
오로라그린이 젤 예쁜듯~~",3개,2020. 5. 14.
최현경,그린 굿👍 주변에 나 빼고 LG폰 아무도 없었는데 이번꺼 이뻐서 많이들 살 듯ㅋ 슈스스님도 LG 쓴다니까 내가 다 뿌듯ㅋ 내까지 트랜디해진 기분😆,6개,2020. 5. 14.
JayMei,Lg가 슈스스에게 모든 색깔 하나씩 줄듯. 매일 매일 다른 핸드폰으로 코디하세요.,7개,2020. 5. 14.
찬차니,"6:07 이 부분 완전 TV에서 볼 법한 광고 아니냐면서,, 마치 슈스 전지현릠이 춤추는 광고 같다면서,,,
슈스스릠이 없는 옷이 없기에 안어울리는 컬러가 없겠지만, 여러가지 색을 가진 일루전 선셋으로 선택할게요!ㅋㅋ 그리고 누나 항상 감사해여♡ ㅠㅅㅠ",2개,2020. 5. 14.
기원희,5:47  LG광고모델인쥴ㅋㅋㅋㄱㅋㅋㅋ멋찌다~~👍👍,2개,2020. 5. 14.
지재호,"진짜 너무너무 예쁘잖아ㅠㅠ
이건 꼭사야돼!!!! 핸드폰이라도 패션에 완성이라도 하겠어!!!",7개,2020. 5. 14.
YoonHaChoi,"#LG전자 “On the Digital Runway : 한혜연 편”에서 슈스스님의 지.적.인 영상 봤는데, 역시 슈스스 티비에서도 만나네요😍 슈스스님의 이번 #벨벳폰 픽은 [가볍지 않지만 굉장히 상큼한 그러면서도 고급진] #오로라그린 일 것 같아요!!! 그리고 “LG VELVET X 한혜연” 영상 속에서 개인 인터뷰 하실 때 계속 오로라 그린을 가지고 계시던데, 이미 ✅오로라 그린에 저격 당하신거죠?!",6개,2020. 5. 14.
초bora,모델계를 뒤집어 놓으셨다 ㅋㅋㅋㅋㅋ 그린이랑 일루전선셋 둘 다 예쁘네요. 앞에 물방울만 없으면 좋을 텐데 ㅠㅠ 전 그린을 넘나 좋아라해서 슈스스 님이 그린을 택하실 거라고 믿어 봅니다! 😘,4개,2020. 5. 14.
김농,광고도 호탕하고 멋지게 하시는 한혜연님은 💕🌞일루전선셋🌞💕,5개,2020. 5. 14.
이진영,"오행시를 지어보겟음.ㅎ

오. ~ 이번 LG폰 색상이 역대급이네요. 과연 슈스스언니가 고를 행운의
로. 또 LG 폰색상은? 슈스스언니의
라. 이프스타일에 찰떡인 폰으로
그. 자체만으로도 존재감 뿜뿜인 오로라그
린. 폰이라 믿어 의심치 않아요!!",4개,2020. 5. 14.
HAKI하기,"엘쥐폰 진짜 좋은데 ㅜㅜ 
주변에 거의 없어.... 나만써.... 
왠지 딥그린 쓰실듯",1개,2020. 5. 14.
이유한,LG 카메라 배치가 너무 예뻐요.. 다른 브랜드보다 훨씬 진짜  배치 대박... 물방울 배치 ... 6년째 LG만 쓰는 V시리즈 유저,1개,2020. 5. 14.
수민임,"일루젼 선셋 !!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
광고특전 슈스스 댄스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
나 5분이상 영상 안보는데 이건 다봤네... 🤭",1개,2020. 5. 14.
손석민,3:54 앜ㅋㅋㅋㅋㅋㅋ 언니 옆에서 움직이는거 너무 심즈같아욬ㅋㅋㅋㅋ 어색한 연기 어쩔거냐면서,0개,2020. 5. 14.
TotoroKim,8:10 현타오신 거 같은데😂😂,1개,2020. 5. 14.
지니,광곤데 전혀 안 불편하고 너무 잼따 ㅋㅋㅋㅋㅋ,1개,2020. 5. 14.
susk5,"가장 능력있는 마케팅 팀장님을 눈으로 보고 있으세요,엘지 임원님들!! 그 제품개발자들 잘난척하는 광고~식상했구요, 광고는 이렇게 하시는 겁니다! 엘쥐가 정~말 핸드폰 시장에서 못하는게 마케팅이었단걸 여기서 깨닫게 해주셨네여~^^ 전 우리 한혜연 님께서,실제로 오래도록 진짜 lg폰 쓰시는거 봐왔으니까,모델로도 진정성 있었구요~인터넷이나 요런 너튜브에서 연예인 핸드폰 뭐쓰냐 하는 컨텐츠 나오면,죄다 사과폰만 언급하는거~그것도 쫌 뵈기 싫었거든요! 성능? 그딴거 솔직히 유튜버 아니면, 평범한 우리 일반인은20%도 안써요,결국엔 뒤~자~인!ㅋㅋㅋㅋ인데,, 아! 정말 저 일루전선셋 갖고잡네요!ㅋㅋㅋㅋ 헌데, 구럼 패션코디 위해서 4갤 사서 가지고 다니고,그걸 케이스 읎이 “쌩폰”으로 써야 “깐지 작렬”할 거 같아,그거이 딜레마 ㅋㅋㅋㅋㅋ 갖고 싶게 만드는 훌륭한 광고였어요 &^^ 일루전선셋 택하시길 빌며 ㅋㅋㅋ",45개,2020. 5. 14.
쌓과자,"시상에 갑자기 엘지폰 이뻐보이기 있냐며...
이게 바로 슈스스 효과💕
일루션선셋 너무 이쁜고 아니냐며...
와 뭐지 진짜 이뻐보이네",1개,2020. 5. 14.
아이유참좋다,일루전선셋이여~~~~~ 무슨 스타일이건 다 소화하는 슈스스랑 찰떡이에요!!!!!😝😁🤗,3개,2020. 5. 14.
이다혜,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ핸드폰 들고 스타일링 설명할 때 너무 귀여운 거 아니냐구요😭😍 슈스스 언니는 '일루전 선셋' 했을 거 같아요! 뭘 들어도 찰떡으로 소화하는 언니 최고>_<,0개,2020. 5. 14.
JJp,"<원픽 컬러 : 일루전 선셋 ☀>
와와와와 대박!!!!😍 언니 저는 피처폰시절부터 지금까지 중간에 잠깐 두번 팬X 쓴것 빼고는 쭉 lg폰만 써온 사람입니다ㅋㅋㅋ 지금도 LG V30 쓰는데 2년 넘게 써와서 슬슬 폰을 바꿔볼까하다가 벨벳 기사 뜬거 보자마자 바로 반해버렸어요 엘지 폰 공개? 패션쇼에 언니가 와서 폰 설명하신 것도 알고, 거의 매일같이 lg모바일카페에서 벨벳 검색하고, 심지어 오늘(5.15)이 벨벳 출시일인것까지 알 정도로(...) 이번 폰에 정말 관심이 많은데 언니께서 이렇게 리뷰해주셔서 정말 좋아요!! 다른 리뷰들은 폰을 한개만 받다보니 이렇게 네가지 색상을 한번에 비교하기 어려웠거든요ㅋㅋㅋㅋㅋ
저는 폰 살때 디자인을 1순위로 보는데 그런점에서 이번 벨벳폰이 요즘 폰 중에 제일 끌려요. 제가 인덕션은 도저히 못 품겠어서... 게다가 lg폰은 내구성이 정말 좋아 뭔짓을 해도 액정조차 깨지지 않아서 더욱 좋아요ㅋㅋㅋ
저는 언니께서 일루전선셋 선택하셨을것 같아요! 분홍색, 주황색, 금색, 보라색 등등 색상이 다양하게 비춰져서 어느 옷을 입든 다 잘 어울릴것 같거든요. 게다가 흔치않은 색상으로 포인트도 될 것 같아요!!😉",1개,2020. 5. 14.
SuyounOh,언니~ phone 발음이 몹시 정확하십니당 ㅋㅋㅋㅋ 풘~풘~ 엘쥐풘~ 귀여운 언니님~! 흐흐,2개,2020. 5. 14.
nak,일루전 선셋!! 색이 진짜 영롱하고 예쁜거 같아요ㅜㅜ,1개,2020. 5. 14.
박주희,오로라 그린 너무 예뻐요ㅜㅜㅜ 진짜 고급진 느낌이에요 슈스스님은 오로라 그린 고르실 것 같아요!!!,1개,2020. 5. 14.
김은주,광고 제대루 하시네용~~~ 광고주님 흡족~하시겠어요ㅋㅋ 언니와 어울리는 색상은 첫번째 오로라그린인것같아요.. 특별하고 흔치않은 느낌쓰~하면 또 슈스스 아닙니꽈~♡♡,2개,2020. 5. 14.
뉴투브,언니 오늘 진짜 저세상텐션ㅋㅋㅋㅋㅋㅋㅋㅋ 너무 들뜨고 신나셨다응ㅎㅎㅎ 전 기본중에 기본 오호라화이트 예상합니당!!!!!!!! 근데 한명을 뽑는 기준을 몰까용....?,0개,2020. 5. 14.
TIMEHR,8:06 때아닌 스트레칭ㅋㅋㅋㅋㅋ,0개,2020. 5. 14.
초이벨choibellvlog,첫 오프닝 대사가 울림까지 더해져서 더 화려해용 ㅎㅎㅎㅎ♥️♥️영상보면 저도 어느샌가 웃고있어요 ㅎㅎㅎ,2개,2020. 5. 14.
JKoo,이번에 오로라그레이는 안하실거같습니당ㅋㅋㅋㅋ,1개,2020. 5. 14.
난널유혹하는거란다,이 집 영업잘하네!ㅋㅋㅋㅋ 처음엔 오로라 그린일거가 생각했는데 중간에 힌트 듣고 일루젼 선셋에 배팅하겠습니당,0개,2020. 5. 14.
yoonschoi,일루전선셋을 선택하지않으셨을까요!!! 너무예뻐버리는거 아니냐며ㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 14.
뮤화dailylook,인트롴ㅋㅋㅋㅋㅋㅋㅋㅋ오늘은 슈스스의 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 💛💛💛,1개,2020. 5. 14.
