닉네임,댓글,좋아요수,날짜
GoAle,"댓글 이벤트 당첨자입니다!!! 축하드립니다! 
쓰신 댓글에 메일 주소 남겨주시면 연락드리겠습니다~! 감사합니다!!


정민민우
 
언제나 축구 유행어를 만들어내는 고알레.
이번에는 발.감
저번 영상에서는 잡주뛰..ㅋㅋ 재밌는 축구가 될듯??ㅋ
 
 
 
최승현 
 
바로 제목보자마자 저희 팀 공격수에게 공유했네요ㅎㅎ
슈팅 훈련하러 가고싶은데ㅠㅠ 다시 공공체육시설 폐쇄가 되었네요
코로나가 하루빨리 조용해져야할텐데..
항상 좋은 영상 감사합니다!",9개,2020. 5. 29.
GKC,"키퍼입장에서 반 박자 빠른 슛팅을 하면 막기 굉장히 힘들죠... 






이 영상을 키퍼분들이 싫어합니다
저도 키퍼입니다..ㅠㅠㅠㅠㅠ",13개,2020. 5. 29.
함홍규,"와 일단 축구화 색감 너무 이쁘고 슛팅 속도,궤적 너무 환상 그자체.....최고최고",6개,2020. 5. 29.
김주영,고체님과 무리뉴님의 슛팅훈련은 역시~~~ 근데 축구화만 봤어요 ^^. 왜케 이쁘고 좋을걸 신으셨는지 ..부럽습니다!! 간만에 두분의 감차 재미있게 보았습니다!! 코로나 조심하시구요^^ 또 다른영상 보여주세요,4개,2020. 5. 29.
IMPACTSOCCER,보는건 쉬워보여도 실제로 하면 헬파티.....  고알레존경합니다 ㅎㅎ,30개,2020. 5. 29.
박정호,이번 축구화 색감이랑 끊차 진짜 미쳤다.....,3개,2020. 5. 29.
박민혁,"골키퍼입장에서 가장 싫어하는 슛
???:반박자 슛 넣을게~
골키퍼:??.....????",1개,2020. 5. 29.
이준범,진짜 미쳤다 축구선수 해야되 진짜 항상 많은 도움 받고 있어요,2개,2020. 5. 29.
kim석현,"와 씨





소름돋았다 정말 감사합니다",4개,2020. 5. 29.
김도엽,이런거 보면 황의조 선수뿐만아니라 두감독님들도 대단하다는 생각이 드닙다ㅏ,2개,2020. 5. 29.
김도빈,저런 반박자는 고알레 삭스 덕분이 아닌가 싶어요.,3개,2020. 5. 29.
동꾸준,박무리뉴는 되게 오랜만인 느낌,8개,2020. 5. 29.
장용훈,경기할때 반박자 슈팅해야할때가 많은데 이 영상보면서 꾸준하게 연습해야지 ㅎㅎ,6개,2020. 5. 29.
정민민우,박 무리뉴님 처럼 착한 악마가 있을까???,2개,2020. 5. 29.
김장환,"다 좋으신데 박무리뉴 감독님 인상 너무 좋으심. 보고있음 아기같아요ㅋㅋㅋ
요즘 같이 집에만 있는 시기에 대리만족할 수 있네요. 감사합니다~~",4개,2020. 5. 29.
대한동관,호형 박무리뉴 축구화보고 질투각!,2개,2020. 5. 29.
홍영애,나는 고체티노랑 박무리뉴가 영상 찍는게 젤 좋은 것 같다.  인정하는 사람 좋아요 부탁~해요,4개,2020. 5. 29.
이쿠카,강의마다 좋네‥‥,2개,2020. 5. 29.
GUTIGOLD,박무리뉴 별명 진짜 누가 정했냐 ㅋㅋㅋ 가면 갈수록 다 무리뉴가 보여,1개,2020. 5. 29.
이준희,무리뉴 미첫다~ 무리뉴보고 바로 축구하러 갑니다~,2개,2020. 5. 29.
MessiMr,"축구화 둘다 진짜이쁘다ㅋㅋ
레인보우샤벳프레데터 굿굿",3개,2020. 5. 29.
InSungLee,1:53 대답 고민하는 벤틀리,2개,2020. 5. 29.
뚱이,드디어 박무리뉴 기원한 보람이 있다!!!,2개,2020. 5. 29.
신동욱,와 이번 아디다스 신상 진짜 예쁘다...,1개,2020. 5. 29.
고펀,무리뉴님 감아차기 보고 한번 연습해봐야겠아요,2개,2020. 5. 29.
최명진,"무리뉴 고체티노
감차 끈차 영상잘봤습니다*",2개,2020. 5. 29.
윤유영,박무리뉴 감독님 귀여움때문에 집중안돼서 두 번봄 ㅎㅎ,1개,2020. 5. 29.
김동환,박무리뉴 시작부터 종아리 근육 갈라지는거 존멋....,5개,2020. 5. 29.
이준우,역시 박무리뉴랑고체티노 짱 ~~~~^^,2개,2020. 5. 29.
안성훈,진짜 저도 반 템포 연습 많이하는데 무리뉴 감독님 보고 도움이 너무 됩니다. 슈팅 진짜 좋으세요 양말...,1개,2020. 5. 29.
PolarisInWakanda,공이 저렇게도 날아갈 수 있구나... ㄷㄷㄷㄷ,1개,2020. 5. 29.
이찬영,항상 좋은 슛팅 연습법 등 가르켜 주셔서 유용하게 많이 배우고 갑니다 ~!!   고알래 펜츠도 이뻐서 사려고욬ㅋㅋ 담주엨ㅋㅋ 마침 필요한데🙋🏻‍♂️,1개,2020. 5. 29.
이정민,슛팅이 진짜 부드럽네요..,2개,2020. 5. 29.
이준원,슈팅도 슈팅인데 스텝이 진짜 대박...,1개,2020. 5. 29.
축못말협도축구는못말려,영상이 이렇게 자주 올라와도되나 싶다...,1개,2020. 5. 29.
한성덕,"이 영상을 통해서 반박자 빠른 템포로 슛팅 연습해서 마스터 하려고요!!! 너무 좋은 영상 감사합니다~ 역시 믿고 보는 고알레 축구영상👍🏻

어렵겠지만 열심히 슛팅연습 해봐야겠어요 ㅋㅋㅋㅋ😭",1개,2020. 5. 29.
햇반,와 형님 사랑합니다. 이거 연습 계속하다가 운인 지도 모르겠지만 ㅎ 첨으로 무회전 차봤습니다. 감사합니다 ㅠㅠ,1개,2020. 5. 29.
heymisstrue,와 진짜 잘한다,1개,2020. 5. 29.
정우준,"박무리뉴 종아리 무엇.. ㄷㄷ
고체티노는 그냥 최고👍",4개,2020. 5. 29.
동꾸준,고알레 너무 잘해,1개,2020. 5. 29.
유동준,반박자 빠른슈팅이 진짜 실전에서 활용도가 좋은것 같아요 잘 배우겠습니다!,1개,2020. 5. 29.
안지환,"고알레 님들 이런 도움되는 컨텐츠 자주 올려주셔서 감사해요. ㅎㅎㅎㅎ
응원 할게요",6개,2020. 5. 29.
편집자유현씌,축구하러 가기전에 봐야지,2개,2020. 5. 29.
전준석,기선제압을 당하고 영상을 봐버렸네....,1개,2020. 5. 29.
호야로그,무리뉴감독님 반템포슈팅 찐반했어요~ 레인보우샤베트 한잔 같이해요^^,2개,2020. 5. 29.
핑크돼지,진짜 너무 좋은슈팅 또 배워갑니당~히히힣😆😁,1개,2020. 5. 29.
허원준,프레데터는 박무리뉴 형꺼 ㅇㅈ,1개,2020. 5. 29.
서콩마,안녕하세용,3개,2020. 5. 29.
초딩맨레전드,박무리뉴 형님 왜이리 착하게 생기심..,1개,2020. 5. 29.
김동민,박무리뉴 고체티노 두분 슛팅 궤적보면 진짜 ㄷㄷ하네요 유용한 콘텐츠 감사합니다~,1개,2020. 5. 29.
이명원,와... 색깔 보소..글고 고체티노 님 굉장히 귀여우세요ㅋㅋ,1개,2020. 5. 29.
서콩마,사고 싶다,2개,2020. 5. 29.
이재우,골키퍼는 서러워서 살겠나......,1개,2020. 5. 29.
김경현,축구화가 달달해보여 차는 맛이 다르네,1개,2020. 5. 29.
KijunHan,고알레 영상 볼때마다 트레이닝 신청하는 보람을 느낍니다. 영상보고 주중에 배운거 복습하러 갑니다. 슛팅속도 ㄷㄷㄷ,1개,2020. 5. 29.
김언빈,역시 슈팅은 박무리뉴지,2개,2020. 5. 29.
박지수,이거 오늘 연습해서 내일 축구할때 꼭 써먹도록 하겠습니다 ㅋㅋㅋㅋ 좋은 훈련 알려주셔서 정말 감사해요!!,1개,2020. 5. 29.
