닉네임,댓글,좋아요수,날짜
박광수,"잡ㆍ주ㆍ뛰
귀에 팍팍 들어오네요~
센터 포워드로 뛸때 많은 도움이 될것같아요^^
좋은 영상 감사합니다‼",1개,2020. 5. 22.
정민우,"고체티노님이 달리때 고다다다다닥
호형이 달릴때 호다다다닥
박무리뉴가 달리때 무다다다닥",5개,2020. 5. 22.
햇반,호다다다다다다닫닥 잡주뛰 잡주뛰 ㅎㅎ 집에서 축구만 보는 시국에.. 여러 강의 영상을 올려주셔서 항상 감사드립니다! 저도 이 영상 보고 코로나가 끝나면 아구에로 마냥 뛰어 보고 싶네요 ㅎㅎ,3개,2020. 5. 22.
강건,중요 한거 동내 축구 에서 잡주뛰 하면 뛰어도 안줌 ㅋㅋㅋ,18개,2020. 5. 22.
정인이,"호 감독님,,,,,다른 고체티노 감독님 무리뉴 감독님들도 글치만 다들 참 제대로 잘 가르쳐 주시는 듯......특히 뛰면서.....
그러니깐 더 이해잘되고.....아~~~~ 하는 신뢰감이 가요.....
그래서 요새 킥 세기 늘리려고 서서 킥차기 연습 요새 합니다 최대한 꺽이지 않고 앞으로 쭉 뻗는다는 느낌으로....(전에는 그런 방법이 있는 줄도 몰랐어요....)
성과가 있어야 할텐데요.....ㅋㅋ
저는 울산인데....내일 kfa주관하는 울산 아마추어 축구 대회가 있습니다....좋은 결과 있길.....",2개,2020. 5. 22.
동꾸준,꼬마애들 귀여워 ㅋㅋㅋ,13개,2020. 5. 22.
최대리머해,"3:15 골 있는데 돌아선다고 하실때 가장 공감 되네요 ㅜㅜ 울팀 공격수한테 항상 말해주지만 잘 고쳐지지않는 부분인데..
포원드 편도 고알레 팁 너무 좋았습니다!
팀원들과 공유해야겠어요.",2개,2020. 5. 22.
김경목,크흠흠 골키퍼도 자세하게....(민폐 ㅈㅅㅈㅅ),9개,2020. 5. 22.
뚠뚠이,잡주뛰만 하면 나도 축구 고수?!,8개,2020. 5. 22.
정민우,잡주뛰 하면 상대는 나를 잡는다..,2개,2020. 5. 22.
뚱이,박무리뉴 미드필더 강의 기원 3일차~~,2개,2020. 5. 22.
정민우,"썸네일보고 라보나 잘차는법 알려주는 줄알았는데 알고보니 공격수 꿀팁 잡주뛰였다???호형님 너무좋은 꿀팁 막 퍼주셔도 괜찮습니까??? 저희 구독자가 언제
고알레를 따라잡을지 모릅니다.",3개,2020. 5. 22.
박우빈,"호다닥 잡두뛰ㅋㅋㅋㅋㅋ
진찐 호형 현역 복귀하시죠😘",9개,2020. 5. 22.
도저불,와 톱인데...톱영상 나왓으면 좋겟다..햇는데 떠서 바로 왓어여 !,8개,2020. 5. 22.
서채훈,잡주뛰 ㅋㅋㅋㅋㅎ 항상 유익한 영상 감사합니다😀,1개,2020. 5. 22.
심규상,센터 포워드도 가끔 뜌ㅣ는데 팁 감사합니당 고알레 여러분,1개,2020. 5. 22.
아이린팬,와 진짜 축구 너무 하고싶다 너무 부럽습니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,0개,2020. 5. 22.
JungyeupShin,앙 잡주뛰~,1개,2020. 5. 22.
