닉네임,댓글,좋아요수,날짜
Stormtv,오오 신기하네요 ㄷㄷ 기술력이 ㄷㄷ,1개,2020. 5. 31.
송파주민,"헐!! 형 모야?! 나랑 같은아파트 사는거야??
송파 ㅎㄹㅇㅅㅌ 맞는거야?! 대박 ㅠㅠㅠ",0개,2020. 5. 31.
은별,잉 엠알님 집 진짜 예뿌당  ;ㅁ;,0개,2020. 5. 31.
과일공식,"오이오이 지금 당장 하트를
주지않으면 얼음 물을
먹어주겠어",1개,2020. 5. 31.
옌,저거 떨어져서 지나가는 사람 맞으면 진짜ㄷㄷ... 안전로프 튼튼하겠죠?ㅋㅋ,0개,2020. 5. 31.
꼬꼬마둘리,아 이런 컨텐츠 너무 좋아 개꿀팁👍 😍,0개,2020. 5. 31.
김재후,세상이 바뀐다~~,1개,2020. 5. 31.
진영,이번 썸넬 개기여우시넴,1개,2020. 5. 31.
양지혜,어머니한태 소개시켜드려야겠어요ㅎㅎ 안그래도 창문닦기 힘들다카셨는뎅ㅎㅎ 항상 영상 잘.보고 갑니다❤️❤️좋은정보 감사해요ㅎㅎ,1개,2020. 5. 31.
코기왤시,와.... 중국꺼라서 초반부터 불안했는데 잘닦이네...?,1개,2020. 5. 31.
부엉이,저 청소기 안전...저거를 허리에 매면 청소기가 떨어질때 같이 떨어질위험이 있지 않을까요?,0개,2020. 5. 31.
KBHV,엠알님 옷핏이...ㄷㄷ,1개,2020. 5. 31.
참이노스러운삶,형 목소리가 많이 상했어요ㅠㅠ 화이팅,0개,2020. 5. 31.
양갱,헐 ㅜㅜ 사고 싶다 고민 되는 제품이네요,1개,2020. 5. 31.
재원,엠알님 혹시 노트10플러스 청량케이스도 출시 햇나요?,1개,2020. 5. 31.
조까온라인수업,만약 저거 떨어져서 사암이 맞아서 쥭으면 누구탓임 소비자탓임 아님 판매자 탓임,1개,2020. 5. 31.
97crew,1:02 좌~,0개,2020. 5. 31.
KAMI유튜버카미,s10 5g 청량케이스는 나오려면 몇달은 걸리나요? ㅠㅠ,3개,2020. 5. 31.
최정우,ME님 청량 케이스 클린 언제입고되나여 ㅠㅠㅠ,0개,2020. 5. 31.
민아minah30대후반vlog,신기한 청소기네요~,2개,2020. 5. 31.
행복하니너는,우와 이거 좋다,1개,2020. 5. 31.
기민석,아 이거 우리집에 있는데. 잘 쓰는편..!,1개,2020. 5. 31.
흐엉엉,바지 이쁘다! 어디꺼죠?!!,1개,2020. 5. 31.
울랄라ULALLA,엠알님 어떻게 해야 엠알님처럼 구독자가 많아지나요???,2개,2020. 5. 31.
자금난대학생,썸넬 졸귀네,1개,2020. 5. 31.
이상화,차 유리에도 써면 좋을 것 같아요!!,1개,2020. 5. 31.
JohnLee,오~ 이거 정말 신박한 제품이네요..ㅎ,0개,2020. 5. 31.
박인제,아닠ㅋㅋㅋㅋㅋ 같은아파트네 ㅋㅋㅋㅋ,0개,2020. 5. 31.
Kim,몇년전에 한번보고 신기하다하고 넘어갔었는데 다시보니 나름 괜찮아보이네요,1개,2020. 5. 31.
검은색,아니 뭐 전자기기가 개미 새마귀 벌레 다 만들어,0개,2020. 5. 31.
이지원,형.. 저거 어디서 사..?,1개,2020. 5. 31.
맛있는젓갈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 31.
온리주현,오늘도 박제 덮었기에^^ 멋져멋져,1개,2020. 5. 31.
millenniumBaby,제품 리뷰하시고 제품 이름 기재해주실 수 있나요?!,1개,2020. 5. 31.
PianoTree,이걸로 혹시 새차도 가능할까요?,2개,2020. 5. 31.
초록판다,0:00 안녕하 ㅅㅂ 엠알임돠~,0개,2020. 5. 31.
장동욱,올~신박해~,1개,2020. 5. 31.
주민tv,"엠:엠알 진짜 너무 사랑해요!!!!!!!
알:알죠?",0개,2020. 5. 31.
임정훈,어우야 무섭다,2개,2020. 5. 31.
유튭,난 50m 상공에서 투명케이스 던지는거 예상했는데,0개,2020. 5. 31.
이승훈,"MR님 혹시 MR님이 가지고 계신 전자기기의 악세서리들을 전부 리뷰해주실수 있으신가요??
애플워치 밴드나 에어팟 케이스나 휴대폰 케이스 등등이요!! 꼭 부탁드립니당",1개,2020. 5. 31.
민찬인대요,안녕하십니꽈 엠왈 입니돠!,0개,2020. 5. 31.
이현하,진짜 잘생겻어요ㅠㅠㅜㅜ,4개,2020. 5. 31.
