comment,noun,adj,verb
대사도 없구 다른채널이면 지루할텐데 이상하게 꿀키님 영상들은 배경음도 살짝살짝들리고 차소리도 살짝들리는것 같고 왤케 지루하지 않고 힐링되는걸까요!! 스킵도 안하고 끝까지 보게 된당...,"['대사도', '채널', '꿀키', '영상', '배경음', '차', '소리', '살짝', '힐링', '스킵', '끝']","['없다', '지루하다', '이상하다', '같다', '지루하다']","['들리다', '들리다', '않다', '되다', '끄다', '보다', '되다']"
"정작 나는 하루 1끼 먹으면서 누워서 꿀키 하루 세끼만 본다,,,","['정작', '하루', '끼', '꿀키', '하루', '끼']",[],"['먹다', '눕다', '보다']"
"꿀키님..❤️ 지나가던 바리스타가 오지랖 조금 떨어도 될까요👋🏻
원두 담아서 탬핑하실때 오른쪽이 좀 낮은데 
탬핑했을때 수평이 잘 맞아야 골고루 물과 압력이 들어가서 추출이 전체적으로 잘될거구요!
추출될때 물줄기가 콸콸 나오는 느낌인데
꿀을 높은 위치에서 떨어뜨리는 느낌으로 
얇은 줄기로 진득하게 나와야
커피가 진하구 맛있어요 !!
그래서 탬핑하기전 원두 양을 5-10g분량정도를 더
늘려보시구
탬핑할때 누르는것도 좀 더 강하게 눌러보세용!!
맛 일정하게하고싶으시면 매번 원두 g수 계량해서
내가 쓰는 원두는 몇g넣으면 가장 맛있게 추출되나 연구해보면 좋아요!!
오지랖떨어서 기분나쁘시진않을까 걱정하며
지나가던 사람은 이만 총총...
항상 재밌는 영상 감사합니다 💛","['꿀키', '바리스타', '오지랖', '조금', '원두', '탬핑', '오른쪽', '탬핑했을때', '수평', '물', '압력', '추출', '전체', '추출', '물줄기', '콸콸', '느낌', '꿀', '위치', '느낌', '줄기', '진득', '커피', '탬핑', '원두', '양', '분량', '정도', '탬핑할때', '맛', '매번', '원두', '계량', '원두', '가장', '추출', '연구', '오지랖', '기분', '걱정', '사람', '총총', '항상', '영상']","['낮다', '높다', '얇다', '진하다', '맛있다', '강하다', '일정하다', '맛있다', '좋다', '나쁘다', '재밌다']","['지나가다', '떨다', '되다', '담다', '하다', '자다', '맞다', '들어가다', '되다', '되다', '나오다', '떨어뜨리다', '나오다', '하다', '늘리다', '보다', '누르다', '누르다', '보다', '싶다', '하다', '쓰다', '넣다', '되다', '해보다', '떨다', '않다', '하다', '지나가다', '감사하다']"
원두 갈려 나올 때 싱글에 불 들어와 있는데 원래는 더블샷으로 드시다가 싱글샷으로 뽑혀서 밍밍한걸까요...?  0:43 0:43,"['원두', '싱글', '불', '원래', '더블샷', '싱글샷', '밍밍', '걸']",['있다'],"['갈리다', '나오다', '들어오다', '들다', '뽑히다', '끄다']"
ㅋㅋㅋㅋㅋㅋ계란삶으시는데 두개 집으시길래 후후 꿀키님 역시 배우신분 -> 세개..네개.... 어..? 어.....많이.. 많이배우신분....하고 당황했네욬ㅋㅋㅋㅋㅋㅋㅋ,"['계란', '개', '꿀키', '역시', '배우', '신분', '개', '개', '배우', '신분', '당황']",[],"['삶다', '집다', '하다', '하다']"
This is the kinda life I'm trying to live. But instead today's dinner was chips and wine.,[],[],[]
꿀키님 커피추출속도가 너무 빨라서 밍밍할수도 있어여!! 그럴땐 템핑을 좀 더 눌러서 속도를 조절해보세요!!!!!,"['꿀키', '커피', '추출', '속도', '빨', '밍밍', '땐', '템핑', '속도', '조절']","['있다', '그렇다']","['하다', '누르다', '해보다']"
WHAOAOAOA I always wondered how she got all the rice off her pots that got stuck to the pot and NOW IKKK!,[],[],[]
"""shred a small raddish""...that's the biggest raddish I've ever seen lol another great video!!",[],[],[]
14:05 와.. 부엌 풀샷 너무 예뻐서 넋 놓고 봤네요.. 정말 영화의 한 장면이라고 해도 손색이 없을정도로 예뻐요ㅠㅠ..,"['부엌', '풀샷', '넋', '정말', '영화', '장면', '해도', '손색', '정도']","['예쁘다', '없다', '예쁘다']","['오다', '놓다', '보다', '하다']"
