comment,noun,adj,verb
"보람양은 근육질의 마른 몸을 위해서가 아니라 체형을 교정하면서(오다리, 백니, 요추전만) 탄력있는 몸과 예쁜 힙을 만들기 위해 저를 찾아왔어요! 극단적인 다이어트를 진행하는 게 아니에요. 체지방률 29~39%이거나, 60-70kg대 여성분들이 참고할 수 있는 다이어트를 진행하려고 합니다. 앞으로 돼람이의 건강한 다이어트를 기대해주세요~~~ 돼.다.프로젝트 시-작!!! 그리고 우리 돼람이 많이 응원해주세요😌💛","['보람', '양은', '근육', '질의', '몸', '위', '체형', '교정', '다리', '백', '요추', '전만', '탄력', '몸', '힙', '만들기', '위해', '극단', '다이어트', '진행', '게', '체지방률', '거나', '여성', '참고', '다이어트', '진행', '이의', '다이어트', '기대', '프로젝트', '시', '작', '우리', '응원']","['마르다', '아니다', '있다', '예쁘다', '아니다', '있다', '건강하다']","['하다', '하다', '찾아오다', '하다', '대다', '하다', '하다', '하다', '돼다', '해주다', '돼다', '돼다', '해주다']"
계란형이 혁준이와 함께라면 으뜸님은 보람님과!!! 오늘 프롤로그 영상만 보는데도 너무 꿀잼이야ㅋㅋㅋㅋ 노빠꾸 보람님때문에  당황하는  으뜸님이 너무 웃겨요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['계란', '혁준이', '으뜸', '보람', '오늘', '프롤로그', '영상', '꿀잼', '노빠꾸', '보람', '때문', '당황', '으뜸']",[],"['하다', '보다', '하다', '웃기다']"
비율이 괜찮아서 그런가 전혀 살이 쪄보이진 않는데...저렇게 살이 찌는것도 복이다...,"['비율', '런가', '전혀', '살이', '살이', '복']",['괜찮다'],"['찌다', '보이다', '않다', '찌다']"
와 으뜸이언니 말투나 외모나 몸매나 어딜가나 뭐 하나 빠지질 않아여... 저 또박또박한 말투 배우고싶다ㅠㅡㅠ,"['으뜸', '언니', '말투', '외모', '몸매', '가나', '하나', '또박또박', '말투']",[],"['오다', '빠지다', '않다', '배우다']"
"안냐쩨요 돼람입니다만 ㅎㅎ🐷이거 진짜 컨텐츠만
찍는거 아니고 언니한테 일어나서 자기직전까지 내일 뭘 먹고 뭘할지 까지 보고하며 체계적으로 관리해 주세요.. 주 3회 언니와 운동은 물론 개인 홈트까지!!
이렇게까지 하는거 처음인데 언니가 도와주는 만큼
진짜 예뿐 몸매 만들어서 보답할게요..🤢
사랑합니다 뜸선생님🙏🏽🧡🥴","['안냐쩨', '컨텐츠', '언니', '일어나서', '자기', '직전', '내일', '뭘', '뭘', '보고', '체계', '관리', '주', '언니', '운동', '개인', '홈트', '처음', '언니', '만큼', '뿐', '몸매', '보답', '사랑', '뜸', '선생님']","['이다', '아니다']","['돼다', '찍다', '먹다', '하다', '하다', '하다', '줄다', '하다', '도와주다', '만들다', '하다', '하다']"
11kg 더 있는 체지방이 저렇게 올바른곳에 분배되기도 쉽지 않은데...,"['체지방', '곳', '분배', '기도']",['있다'],"['되다', '쉬다', '않다']"
"체지방률이 높은데 그 지방이 예쁘게 붙으셨어요ㅠㅠ
얼굴도 작고 바스트도 멋지고 허벅지도 예뻐요ㅠㅠ","['체지방률', '지방', '얼굴', '작고', '바스트', '허벅지']","['높다', '예쁘다', '멋지다', '예쁘다']",['붙다']
방지턱에서 으뜸씨가 더 당황 ㅋㅋㅋㅋㅋ,"['방지', '턱', '으뜸', '당황']",[],[]
요즘 운동 유튜버의 개조인간 프로젝트가 많아서 넘 재밌고 동기부여 되서 너무 좋음 ㅋㅋㅋ,"['요즘', '운동', '유튜버', '개조', '인간', '프로젝트', '동기부여']","['많다', '재밌다', '좋다']","['넘다', '되다']"
배에는 살이 없고 예쁜 곳에 다 있으시네 .. 부럽당 ㅠㅠㅠ,"['배', '살이', '곳']","['없다', '예쁘다', '있다', '부럽다']",[]
와 근데 솔직히 체지방31프로라도 몸매 너무좋으신데,"['체지방', '프로', '몸매']","['솔직하다', '좋다']",['오다']
스펙이 탈동양인급.... 서양몸매 동양얼굴이신데도 부족함을 느끼시다니...,"['스펙', '탈', '동양인', '서양', '몸매', '얼굴', '부족함']",[],['느끼다']
5:07 왜 일생일대의 결정을 하는 표정이야 ㅋㅋㅋㅋㅋㅋㅋㅋ,"['생일', '결정', '표정']",[],['하다']
우왕 지금도 몸매 좋으신데 으뜸쌤 만나구 더 예뻐지시겠어요!! 부럽당 으뜸쌤의 1대1 코치 ㅜㅠ 돼람님 파이팅❣,"['우왕', '지금', '몸매', '으뜸', '쌤', '으뜸', '쌤', '코치', '람', '파이팅']","['좋다', '예쁘다', '부럽다']","['만나다', '대다', '돼다']"
빡빡이는 혁준이를 으뜸이는 보람이를,"['빡빡이', '혁준', '으뜸', '보람']",[],[]
살이 어딨다는거지 좋은비율이네요 허리도날씬하고 키에비해 몸무게는 아니죠,"['살이', '거지', '비율', '허리', '키', '몸무게']","['좋다', '날씬하다', '아니다']","['어딨다', '비다']"
세계관  최강자들이 모였다 ㄷㄷ,"['세계관', '최강']",[],"['들이다', '모이다']"
저게 남자들이 말하는 육덕짐인가..ㅋㅋㅋ 육덕지고 통통한 여자가 좋다 = 돼람이님,"['남자', '말', '육덕', '짐', '육덕', '지고', '여자']","['통통하다', '좋다']","['하다', '돼다']"
와우 으뜸님 이런컨텐츠로 보니까..정말 전문적이고 멋있어요!!!!! 기대되네요ㅎㅎ,"['와우', '으뜸', '컨텐츠', '보', '정말', '전문', '기대']",['멋있다'],['되다']
"돼라미 언니 몸매 조으신데.. 더 좋아지겠넹...그나저나 으뜸언니랑 케미 넘 좋당❣️ 
두분이 자주 같이 해주세요오","['라미', '언니', '몸매', '넹', '으뜸', '케미', '자주']","['좋다', '좋다']","['돼다', '좋아지다', '넘다', '해주다']"
근데 신기한게 살이쪄도 다 몸으로 갔네요? 턱선이 살아있고 얼굴은 작네요. 신기.. 부럽...,"['살이', '몸', '턱선', '얼굴', '신기']","['신기하다', '작다', '부럽다']","['찌다', '가다', '살다']"
2:22 에이... 으뜸님이 근육으로 꽉꽉 채워두신거지 보람님이 살 찐 게 아님....,"['에이', '으뜸', '근육', '거지', '보람', '살', '게']",['아니다'],"['채우다', '찌다']"
얼굴이 어떻게 저렇게 작지.. 여튼 너무 마른 것보다 훨씬 보기 좋고 건강해보임. 균형 잡힌 예쁜 몸매.. 부럽다ㅠㅠ,"['얼굴', '보기', '보임', '균형', '몸매']","['어떻다', '작다', '마르다', '좋다', '건강하다', '예쁘다', '부럽다']","['틀다', '잡히다']"
라인만생기면 진짜 사기몸매되실듯,"['라인', '생기', '몸매']",[],['되다']
두분더 성격 진짜 좋으시당ㅎㅎㅎ,"['분더', '성격']",['좋다'],[]
몸매 진짜 완전 이뻐요!ㅋㅋㅋ 근데 왜 돼람이졐ㅋㅋㅋㅋ 닉넴 귀엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['몸매', '완전', '닉넴']","['이쁘다', '귀엽다']","['돼다', '이다']"
절대 165로 안 보이는데 ㅋㅋㅋㅋㅋㅋ 두 분 다 비율 끝판왕이시네요 ㄷㄷㄷ,"['절대', '두', '비율', '끝판']",[],['보이다']
몸매 개이쁜데.. 키도 커보여서 진짜 매력 미쳤다,"['몸매', '개', '키도', '보', '매력']","['이쁘다', '미치다']",['크다']
난 돼람이님 지금 상태도 매력적인데:-) 더 건강하게 되길!! 화이팅,"['난', '지금', '상태', '매력', '화이팅']",['건강하다'],"['돼다', '되다']"
몸 상태 체크가 편집되서 아쉬워요ㅠㅠ자기 몸을 체크할 수 있는 방법도 알려주시면 좋을것같아요ㅠㅠ,"['몸', '상태', '체크', '편집', '자기', '몸', '체크', '방법']","['아쉽다', '있다', '좋다', '같다']","['되다', '하다', '알다']"
여자가 골격넓고 비율 좋으면 운동 안 해도 이리 되는구나 ㄷㄷ,"['여자', '골격', '비율', '운동', '해도']","['넓다', '좋다']",['되다']
저 몸매에서 허리 라인만 더 들어가면 완전 장난 아닐것 같은데,"['몸매', '허리', '라인', '완전', '장난']","['아니다', '같다']",['들어가다']
오.근데진짜 부러운 몸매신데요.ㅜㅜ 솔직히,['몸매'],"['부럽다', '솔직하다']",['신다']
와 우리 돼람언니 나왔따!!!❤️ 역시 체지방률은 집착할 필요없이 지방이 어디 몰려있는지가 중요하군...😝,"['우리', '언니', '역시', '체지방률', '집착', '지방', '어디']","['필요없다', '중요하다']","['오다', '돼다', '나오다', '따다', '하다', '몰리다']"
"와 크롭언니 유툽에 으뜸님
나온줄알랐는데 으뜸님 유툽이셨어 ㅠㅠ 조합 개좋아 ㅠㅠ","['크롭언', '유툽', '으뜸', '알랐', '으뜸', '유툽', '셨', '조합', '개']",['좋다'],"['오다', '나오다', '늘다']"
계란님처럼 으뜸님도 한명 구했네요ㅋㅋㅋ,"['계란', '으뜸', '명']",[],['하다']
몸매 라인 자체가 너무 예쁘셔서 운동만 조금 더 하면 되실듯,"['몸매', '라인', '자체', '운동', '조금']",['예쁘다'],"['하다', '되다']"
돼람이 체지방률 줄인것도 보고싶긴한데 지금도 충분이 멋있음,"['체지방률', '보고', '지금', '충분']",['멋있다'],"['돼다', '줄이다', '싶다']"
아 사진 극공감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"['사진', '공감']",[],[]
와 진짜..저도 제 몸에 대해서 심으뜸님께 테스트 받아보구 싶어요😭😭😭,"['몸', '대해', '심', '으뜸', '테스트', '보구']",[],"['오다', '받다', '싶다']"
저 정도면 살이 찐게 아닌데...,"['정도', '살이']",['아니다'],['찌다']
아니 여기서 볼줄이야 ㅋㅋ,['여기'],['아니다'],['보다']
계란님이 공혁준님이면 힙으뜸님는 돼람님 인가여,"['계란', '혁준', '이면', '힙', '으뜸', '람']",[],"['돼다', '이다']"
있는놈들이더하넹....(잘난 사람들이 더관리를 열심히하넹....),"['놈', '넹', '사람', '관리', '하넹']","['있다', '더하다', '잘나다']",[]
미드는 지방으로 되어있어서 체지방률이 높게 나온듯,"['미드', '지방', '체지방률']",['높다'],"['되어다', '나오다']"
키가 있어서 그런지 64로 전혀 안보여서 의문이 듬 ㅋㅋㅋㅋㅋㅋㅋㅋ,"['키', '전혀', '안보', '의문', '듬']","['있다', '그렇다']",[]
아... 오늘 알았다..  한국 인스타들도..다 구라였어...,"['오늘', '한국', '인스타']",[],"['알다', '구르다']"
하하핚ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨 편집 무엇,"['하하', '핚', '아웃', '겨', '편집', '무엇']",[],[]
심으뜸언니 넘나 이쁨 >0<,"['심', '으뜸']",['이쁘다'],['넘다']
사람 진입장벽 엄청 높내 .. 열심히 하자 나,"['사람', '진입', '장벽', '하자']",['높다'],[]
원래 본인이 마르지 않다고 하신거 알았는데 그래도 인스타에서 봤을때는 운동 많이 하면서 드시는줄 알았는데 ㅇㅅㅇ 화이팅입니다!,"['원래', '본인', '마르지', '인스타', '운동', '화이팅']",['이다'],"['않다', '하다', '알다', '보다', '하다', '들다', '알다']"
"와 이래서 운동이 필요한가보네요 ㅎㅎㅎ 
몸도 좋으신분인대 
과연 어떻게 변할지 정말 궁금하네요.","['운동', '몸', '신분', '인대', '과연', '정말']","['필요하다', '좋다', '어떻다', '변하다', '궁금하다']","['오다', '가보다']"
와... 유방 진짜 개쩐다,"['유방', '개', '쩐다']",[],['오다']
프로젝트 응원합니다~!,"['프로젝트', '응원']",[],['하다']
힙뜸형님 펜들고 이것저것 적으면서 상담해주는 모습보니 진짜 전문가 같아요 ㅎㅎ,"['힙뜸', '형님', '펜', '상담', '습보', '전문가']",['같다'],"['적다', '해주다']"
뭐야 전혀 안 그래보이는데............ㅠㅜㅠㅜ,['전혀'],['그렇다'],['보이다']
돼람 먹방유튜버인데 이제 무슨 재미로보나..,"['먹방유튜버', '이제', '무슨', '재미', '보나']",[],['돼다']
와.. 책임지고 해준대 대박 부럽,['대박'],['부럽다'],"['오다', '책임지다', '해주다']"
힙으뜸도 울고 돼람도 우는 컨텐츠,"['힙으뜸', '울', '람', '컨텐츠']",[],"['돼다', '울다']"
아니 진짜  비율이 너무 예쁘십니다ㅠㅠㅠ부럽ㅠㅠㅠ,['비율'],"['아니다', '예쁘다', '부럽다']",[]
진짜 예쁜 곳에만 다 살이 있으시네요... 부럽다ㅠㅠㅠㅠㅠ 키도 몸무게도 비슷한데 왜 난............,"['곳', '살이', '키도', '몸무게', '난']","['예쁘다', '있다', '부럽다', '비슷하다']",[]
뱃살이하나도없는 서양인체구네요...,"['뱃살', '이하나', '인체']",['없다'],[]
지방이 저렇게 예쁘게 찌는 것도 복이다...,"['지방', '복']",['예쁘다'],['찌다']
엌ㅋㅋㅋㅋ재밌겠다 다음편 기대,"['다음', '편', '기대']",['재밌다'],[]
심으뜸♥전보람 두분케미너무좋아용ㅋㅋㅋㅋ보람언니 몸매도완전예쁘구섹시하신데ㅠㅠ너무여리여리한 몸매를원하시는게아닌가싶기도해여,"['심', '으뜸', '전보람', '케미', '보람', '몸매', '완전', '몸매', '도해']","['좋다', '예쁘다', '섹시하다', '여리다', '여리다', '원하다', '아니다']",[]
165에 63인데 뭔가 날씬한거같은 느낌 ㅋㅋㅋㅋ얼굴살이 없으셔서 그런가,"['뭔가', '느낌', '얼굴', '살이', '런가']","['날씬하다', '같다', '없다']",[]
ㅠㅠㅠ제가 좋아하는 두 분 ㅠㅠ,['두'],['좋아하다'],[]
으뜸언니 돼람언니처럼 오다리는 어떻게 하면될까요 오다리 구원 영상 만들어주세요 ㅠㅠ정말 스트레스,"['으뜸', '언니', '다리', '다리', '구원', '영상', '정말', '스트레스']",['어떻다'],"['돼다', '하다', '되다', '만들다']"
"비율이 사기라,,,","['비율', '사기']",[],[]
어떻게 봐도 이쁘신 람 누난데... 넘무 이뿌다!!!!!!!!!!❤️❤️❤️❤️❤️,"['람', '누나', '무']","['어떻다', '이쁘다', '예쁘다']","['보다', '넘다']"
"저도 164에 64kg, 오다리, 전반경사, 체지방.,도 많아요. 저는 뱃살도 더 많은 것 같은 ㅜ
기대해봅니다!  따라해야겠어용!","['다리', '전반', '경사', '체지방', '뱃살', '기대']","['많다', '많다', '같다']","['해보다', '따르다', '하다']"
오 돼람님 언젠가 여기 오실거 같았는데ㅋㅋㅋ재밌겠어요,"['람', '여기']","['같다', '재밌다']","['돼다', '오다']"
통짜허리 완전 저에요 ㅋㅋㅋㅋㅋㅋ 대신 볼륨이 있으시네용 ㅠㅠ 부럽 이거 보면서 같이 운동할게용,"['통짜', '허리', '완전', '대신', '볼륨', '운동']","['있다', '부럽다']","['보다', '하다']"
진짜 부러운 몸매다... 난 체지방 다 배에있는데...,"['몸매', '난', '체지방', '배']","['부럽다', '있다']",[]
헐 대박ㅠㅠㅠ이런 프로젝트 넘 좋아요!!,"['대박', '프로젝트']","['이렇다', '좋다']","['헐다', '넘다']"
헐 저랑 체형이며 체지방량이 동일한 분은 처음봐요...!! 소오름...진짜 이번 영상 시리즈 기대됩니다!,"['체형', '체지방', '량', '처음', '오름', '이번', '영상', '시리즈', '기대']",['동일하다'],"['헐다', '보다', '되다']"
진짜 얼굴은 인스타 그대로다,"['얼굴', '인스타', '그대']",[],[]
"와우~~좋아요 올려주시면 열심히 보고 나도 도전해볼게용
보람씨도 홧팅하세요~~♡
٩(๑˃◡˂๑)۶","['와우', '보고', '도전', '보람', '홧팅']",['좋다'],"['올려주다', '나다', '해보다', '하다']"
저도 언니한테 전적으로 맡기고싶네요ㅠㅠ,"['언니', '전적']",[],['맡다']
이조합 좋다,['조합'],['좋다'],[]
전보람 화이팅 ㅋㅋㅋㅋ,"['전보람', '화이팅']",[],[]
남잔데 저도 다이어트 중이라서 힘으뜸님 영상 자주보는데 보람님과 다이어트 함께하면 되겠네요,"['남자', '다이어트', '중이', '힘', '으뜸', '영상', '자주', '보람', '다이어트']",[],"['보다', '하다', '되다']"
몸매 진짜 이쁘시다 완전 이상형이심 건강미 넘치는 몸매,"['몸매', '완전', '이상형', '이심', '건강미', '몸매']","['이쁘다', '넘치다']",[]
부럽다...저두여 ㅠㅠ,['두'],['부럽다'],[]
ㅋㅋㅋ주도 좋아라 하는 분입니다!! 성격 정말 똥꼬 발랄해서 좋아요 ㅡ ㅋㅋㅋㅋㅋㅋ,"['주도', '성격', '정말', '똥꼬']","['좋다', '이다', '발랄하다', '좋다']",['하다']
라인이 넘 이뻐요♡ 통통해도 저리 라인이 싸롸있으면 매력있더라구요!!!!!,"['라인', '저리', '라인', '싸롸있으', '매력']","['이쁘다', '통통하다', '있다']",['넘다']
"언니 제 워너비 몸매인데,,","['언니', '워', '너비', '몸매']",[],[]
와 지방이 너무 예쁘게 붙었다 어케 배가 판판 ㅠㅠㅠ 개부럽,"['지방', '배', '판판', '개']","['예쁘다', '어떻다', '부럽다']","['오다', '붙다']"
와 이형 나랑 몸무게가 똑같네...,"['이형', '몸무게']",['똑같다'],['오다']
