닉네임,댓글,좋아요수,날짜
lamuqe,"람뀨 키 158cm / (몸무게 53😭)
- 자막에 신발이 가려져 보이지 않는다는 피드백이 많아서 수정 후 재업로드 했습니댜😉
재밌게 봐주세요오(도움도 됐음 좋겠다아ㅏㅏ)",453개,2020. 4. 7.
김보연,"직장인룩 존버 할게용 
짧은치마나 바지는 안입어서.. 부탁드립니당 뮤끄님 ㅠㅠ",317개,2020. 4. 7.
핑크돼지저금통,진짜 옷 잘 입는 사람이 제일 부러움,268개,2020. 4. 7.
시니언즈시니의,아니 잠깐만 완전 살빠지셨는데요??????????????????????,250개,2020. 4. 7.
둥실두둥실,"언니언니 제안 하나 해도 될까요?? 대학 졸업하고 이제 취직하는데 입을 옷이 없어요 ㅠㅠ 직장에서 입을 수 있는 룩 보고 싶어요!! 기본적으로 이정도는 마련하면 좋다던지, 대학교때 입고다니던 옷들을 조합해서 출근 룩을 보여주신다던지..☆ 사실 코디 영상을 찾아봐도 거의 다 새내기 영상 뿐이라서 ㅠㅠ 언니 패션 영상 너무 사랑해요 ㅠㅠ 그냥 보고싶어서 한번 적어봤어요♡♡ 언제나 건강하세요!",126개,2020. 4. 7.
SFBOO,헉 발이 안보인다는 피드백 반영해서 다시올려주실줄은.. 진짜 넘스윗한 뮥님❤️ 이미 봤지만 더 잘 보여서 신났기때문에 다시 볼거예요🥰,198개,2020. 4. 7.
최정윤,언니 옷 정보도 같이 작성해주시면 좋을거같아용😭😭,79개,2020. 4. 7.
달현진,옷 정보도 같이 올려주시면 안될까요???ㅠㅠㅠㅠㅠ,63개,2020. 4. 7.
양소희,"대박 보면서도 신발부분이 잘려서 전체 이미지를 보기가 어려웠지만 그래도 언니가 정성스럽게 찍고 만든 영상인데 신발안보인다고 댓글달기가 그래서 코디 그냥 보고 있었어요!(저번영상꺼)

확실히 저번영상보다 훨 보기 편하네요!!! 핃백 + 재업로드 완전 칼!!! 람뀨스튜디오분들 칭찬햄!!!!❤❤❤",117개,2020. 4. 7.
서정,언니!!..연청바지 정보가 너무 궁금해요ㅠㅠ치마는 에이블리 하울에서 본것같은데 바지는 못 본것같아서요ㅠㅠㅠ어닌가요??..ㅠㅠㅠㅠㅠ연청바지 정보..제발요ㅠㅠㅠ,11개,2020. 4. 7.
김카레,대학생은 아니지만.. 군말없이 끝까지 보았다..,30개,2020. 4. 7.
김연희,"라뮤끄님은 뷰티영상도 진짜 다 너무 고급지고 잘어울리시고 정보가되고 좋지만,,,
저는 라뮤끄님 패션영상이 너어어어어무 좋아요.
진짜 센스부터 시작해서 디테일한 부분 하나하나까지 너무 좋아요ㅠㅠㅠ♡♡ 이번영상도 재밋게 잘봤습니다👍👍",46개,2020. 4. 7.
보라와연보라그사이,맨 처음 부츠 정보도 궁금합니다!!,30개,2020. 4. 7.
보라와연보라그사이,와 살 진짜 마니 빠지샸다ㅠㅠㅠㅠㅠㅠㅜ와 처음 보자마자 놀랐네 처음 입으신 회색 치마 진짜 잘어울랴요 진짜루,30개,2020. 4. 7.
JKim,연청바지 정보 좀 주시면 안 될까요 라뮤끄님! 너무 예뻐요!!,17개,2020. 4. 7.
,연청바지 정보좀알려주세용!!,13개,2020. 4. 7.
