comment,noun,adj,verb
"my favourite part is

""i'm full""

then continues to eat....

if that isn't me then idk what is.......",[],[],[]
Most anticipated part “It’s almost done” and the tta ta ta ta,[],[],[]
"한국어찾습니다 잃어버린 한국어.....왜 떡볶인데 영어밖에 없나효ㅠㅠ

암튼 계란떡볶이라니ㅋㅋㅋㅋ듣도보도 못한 조합이라 으잉? 하면서 들어왓는데 마싯을꺼같아여ㅠ 지금 새벽2시......","['한국어', '한국어', '떡', '영어', '효', '계란', '떡볶이', '보도', '못', '조합', '으잉', '왓', '지금', '새벽']","['없다', '같다']","['찾다', '잃어버리다', '볶이다', '듣다', '하다', '들다', '늘다', '마싯다']"
아니 어떻게 한국인댓글 찾기가 이렇게 힘들죠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ밑으로 한참 내렷네,"['한국인', '댓글', '찾기', '밑', '한참', '내렷']","['아니다', '어떻다', '힘들다']",[]
2:19 ngl I thought she was going to eat a whole stick of butter,[],[],[]
"When I saw him put the onions on the pan I said: “Don’t tell me I have to caramelize the onions, ugh..”",[],[],[]
"0:28 second in to the video: ""it's almost done """,[],[],[]
"In my country, we say for rice cake 
‘Pirinç Keki’ 😂",[],[],[]
항상 음식만들고 다먹고 후식은 뭘 먹나 끝까지 봐야되는 영상ㅋㅋㅋㅋㅋㅋ,"['항상', '음식', '후식', '뭘', '끝', '영상']",[],"['만들다', '먹다', '먹다', '보다', '되다']"
I thought the ice cream was a cube of butter at first and got so concerned 😂 love this idea btw!,[],[],[]
요리분량은 1분이고 나머지는 먹는거랑 후식임ㅋㅋㅋㅋㅋㅋㅋ 근데 진짜 겨우 1분만에 다 알아듣게 설명하는 것도 대단함,"['요리', '분량', '나머지', '후식', '임', '겨우', '설명']",['대단하다'],"['먹다', '알아듣다', '하다']"
You should make a cookbook and the title could be “Its Almost Done” ...I’d buy it!,[],[],[]
