comment,noun,adj,verb
"우리 리를 레이리스 앤 제늘맨💕
 제가 드디어! MBTI 성격 유형 검사라는 걸 해봤어요오오😎
결과가 궁금하시다면! 이 영상 보시고 '리얼리사배' 채널에도 놀러오세요✨
https://youtu.be/rWY0u1nIDSM","['우리', '리', '레이', '리스', '앤', '늘맨', '성격', '유형', '검사', '걸', '오오', '결과', '영상', '보시', '리얼리', '사배', '채널']",['궁금하다'],"['해봤다', '놀다', '오다']"
"타임라인❤
(틀린게 있으면 말해주세요!고칠께요)
0:07:인사❤및 오프닝
0:11:마스크로 인한 메이크업 추천 픽서&파우더❤
1:28:건성일 경우 사용하면 좋은 픽서👍
1:43:(건성)기름종이 픽서 추천😁
1:59:베이스가 잘 밀릴 경우😉
2:06:미스트 픽서 추천👍
2:16:유분기가 많을 경우😮
2:22:고정력 강한 픽서추천👍
2:29:번들거림만 잡아주는 +기름종이 픽서 추천👍
2:36:유분감이 많이 나오는 부분을 공략해서  수정픽서로 사용&기름종이 혹은 파우더와 같이 활용하면 좋음😊
2:41:(🔴중요한 포인트!!)
2:47:분사가 혹시 크게 돼서 방울이 얼굴에 튀면 오히려 베이스가 망가지면서 고정될수있기때문에 이걸 두려워 하시는 분들을 위한 갓사배님의 방법☆
2:59:쉐이킹💦
3:02:노줄 위치를 확인한 다음에,다른곳에 한번 뿌려주고~👍
3:06:(🔴뿌린후 손대지 않고 마를 때까지 기다려주세요!!)그다음 뿌릴곳에 팔을 최대한 멀리   들어서 뿌려주시면 됩니다😁
3:11:얼굴 전체에 뿌릴때: 전체적으로 뿌릴 땐 얼굴 앞면, 사이드 골고루 나눠서 뿌려주시면 좋을것 같아요!😀
3:22:큰 물방울이 혹시나 떨어지셨으면  스펀지로 살짝 두드려 주시면 될 것 같아요😁
3:28:보통 눈을 가리고 뿌리는데 미스트는 요렇게 뿌리시면 되요👍
3:33:그렇지만 픽서 같은 경우에는 아이 메이크업도 같이 고정되면 좋기 때문에 눈을 감으시고 20~30cm 정도 떨어뜨려서 뿌려주시면 됩니다😀
3:42:T존에 뿌릴때: T존에만 뿌릴 때는 고개를 살짝 숙여서 픽서를 위로 들고 T존에만 분사가 되게 뿌려주세요👍
3:51:그리고 유분이 많이 나오거나 모공이 있는 T존이나 볼 앞부분 같은 경우에는 픽서에만 의존하지 마시고 프라이머를 살짝 미리 발라주면 더 효과적이겠쪼오?😊
4:01:계속 픽서를 뿌리고 파우더로 누르는 것보다 미리 방지하는 게 조금 더 가벼울 수 있습니다❤
4:15:갓사배님이 잘 사용하는 3가지 제품 추천❤
4:20:쏘내추럴의 올데이 메이크업 픽서👍
4:22:갓사배님이 평상시에 일반 고정 픽서로 잘쓰는 제품❤&딱딱하거나 당기지 않기 때문😉
4:29:베이스 파우더 전에 한번, 그리고 메이크업이 다 끝난 후에 또 한번 뿌려도 당기지 않을 만한 기본적인 고정 픽서로 추천👍
4:39:메이크업포에버의 미스트 앤 픽스 제품👍
4:45:미스트 기능이 들어 있어서 좀 촉촉하고, 고정도 잘되는 제품😀
4:51:베이스 하시기 전에! 기초 후에 밀리시는 분들과 전체적으로 확 고정하고 싶으신 분들에게 다 적용 가능한 제품😊
5:02:메이크업포에버의 라이트 벨벳 에어 미스트😁
5:09:미세한 파우더가 들어 있어서 기름종이 역할을 해줄 수 있는 픽서😚
5:12:그래서 갓사배님은 수정용 픽서로 잘쓰고 계신답니다아❤
5:16:전체적으로 메이크업이 다 끝난 후에 한번 쫙 뿌려주면 기름기가 도는 부분을 정돈 해주고 광채는 남겨주는 그런 기능을 하는 픽서👍
5:24:요즘에 '매트 픽서'라고 나와 있는 것들은 파우더가 안에 들어가 있기 때문에 꼭 잘 흔들어 주신 다음에 뿌리시는 게 효과적입니다😘
(🔴매트 픽서마다 매트함이 다 다르니 비교해보고 사용하세요!!)
5:35:갓사배님은 최근에 메이크업포에버의 라이트 벨벳 에어 미스트를 가장 많이 쓰는 것 같답니다아❤
5:39:여러분들이 상황에 따라서 골라서 사용을 해주시면 좋을 것 같습니다😉
5:46:파우더 추천❤
5:51:파우더는 뽀송하게 베이스를 고정해주는 역할도 있으면서 요즘은 좀 더 다양한 기능이 있는것 같아요😀
5:55:화사한 컬러의 파우더도 있고, 좀 촉촉한 하이드라 파우더도 있고 완전히 고정되는 모공 파우더도 있구요!!
6:13:그래서 보통은 입자가 더 고운 루스 파우더를 처음 메이크업 시에 파우더 단계에서 쓰고, 더 단단한 팩트 파우더는 수정용으로 사용하는 경우가 많은데요!!👍
6:34:눈 주변이 잘 번지는 경우:베카의 언더 아이 브라이트닝 셋팅 파우더 추천👍
6:47:약간의 펄감이 있어 화사하면서 다른 파우더보다 입자가 더 미세해요😉
6:51:그래서 갓사배님은 눈 주변이나 팔자 주름,
입 주변까지 두드려서 발라주는 편입니다❤
6:59:부분적으로 발라야 하니까 브러시도 좀 작아져야겠쪼오?
7:05:작은 파우더 브러시류를 사용해서 양 조절을 한다음에 언더 부분에 요렇게 두드려 발라줍니다😉
7:13:약간의 펄감이 있어 화사하니까 요런 팔자 주름 같은 부분도 확 건조해지지 않으면서 주름도 살짝 커버가 되는 효과가 있어요😁
7:20: 화사함+고정력을 원할 경우
7:27:핑크톤 파우더에 은은한 펄감까지 있는 디올의 누드 에어 루스 파우더 #012 핑크를 추천👍
7:42:롱래스팅 되면서+화사함😊
7:51:펄이 피부에 딱 붙어 있기 때문에 일반 파우더보다 조금 더 고정력 있게 잡아줍니다❤
8:00: 펄 때문에 모공이 커 보일 수 있기 때문에 펄감이 없는 제품을 추천합니다👍
8:03:파우더를 쓰면 너무 건조한 경우
8:11:테리의 히알루로닉 하이드라 파우더를 추천👍
8:16:하이드라 파우더들은 성분 때문에 만졌을때
일반 파우더보다 약간의 촉촉함과 시원함이 있어요😊
8:24:건조하신 분들은 너무 뽀송한 파우더는 고정을 넘어서 갈라짐이 되기 때문에 건조한 부위는 스치듯이 발라주고 나머지는 뽀송하게 양 조절을 잘하면서 바르시는 걸 추천👍
8:36:강력한 고정을 원할 경우
8:41:메이크업포에버의 울트라 HD 루스 파우더 추천👍
8:50:덧바르거나 수정을 하기에는 좀 어려울 수 있겠죠? 너무 확 픽스가 되기 때문이에요!!
9:10:다크닝이 고민일 경우
9:21:지방시의 프리즘 비사쥬#N1 무슬린 파우더 추천👍
9:40:픽서와 파우더에 대한 설명 끝❤
❤갓사배님 유튜브 구독구독미❤
❤사배님 인스타도 팔로팔로미❤","['타임', '라인', '말', '인사', '오프닝', '마스크', '메이크업', '추천', '픽', '파우더', '건성', '경우', '사용', '픽', '건성', '기름종이', '픽', '추천', '베이스', '경우', '미스트', '픽', '추천', '유', '분기', '경우', '고정력', '픽', '추천', '림', '기름종이', '픽', '추천', '유', '감', '부분', '공략', '수정', '픽', '서로', '사용', '기름종이', '파우더', '활용', '포인트', '분사', '혹시', '크게', '방울', '얼굴', '오히려', '베이스', '고정', '때문', '걸', '위', '사배', '방법', '쉐이킹', '위치', '확인', '다음', '곳', '한번', '그다음', '곳', '최대한', '멀리', '얼굴', '전체', '전체', '땐', '얼굴', '사이드', '물방울', '혹시', '스펀지', '살짝', '주시', '보통', '눈', '미스트', '픽', '경우', '아이', '메이크업', '고정', '때문', '눈', '정도', '존', '존', '고개', '살짝', '픽서', '위로', '존', '분사', '유', '모공', '존', '볼', '부분', '경우', '픽서', '의존', '프라이머', '살짝', '미리', '효과', '쪼오', '계속', '픽서', '뿌리', '파우더', '미리', '방지', '게', '조금', '사배', '사용', '가지', '제품', '추천', '내추럴', '데이', '메이크업', '픽', '사배', '평상시', '일반', '고정', '픽서', '제품', '기지', '때문', '베이스', '파우더', '한번', '메이크업', '한번', '기지', '기본', '고정', '픽서', '추천', '메이크업', '포에버', '미스트', '앤', '픽스', '제품', '미스트', '기능', '고정', '제품', '베이스', '기초', '전체', '확', '고정', '적용', '제품', '메이크업', '포에버', '라이트', '벨벳', '에어', '미스트', '파우더', '기름종이', '역할', '픽', '사배', '수정', '픽서', '전체', '메이크업', '한번', '쫙', '기름기', '부분', '정돈', '광채', '기능', '픽', '요즘', '매트', '픽', '파우더', '때문', '꼭', '주신', '다음', '게', '효과', '매트', '픽서', '매트', '함', '비교', '사용', '사배', '최근', '메이크업', '포에버', '라이트', '벨벳', '에어', '미스트', '가장', '여러분', '상황', '따라서', '골', '사용', '해주시', '파우더', '추천', '파우더', '베이스', '고정', '역할', '요즘', '기능', '컬러', '파우더', '이드', '파우더', '고정', '모공', '파우더', '보통', '입자', '루스', '파우더', '처음', '메이크업', '시', '파우더', '단계', '팩트', '파우더', '수정', '사용', '경우', '눈', '주변', '번지', '경우', '베카', '아이', '브', '라이트닝', '셋팅', '파우더', '추천', '약간', '펄감', '다른', '파우더', '입자', '사배', '눈', '주변', '팔자', '주름', '입', '주변', '편입', '니', '부분', '발라', '브러시', '쪼오', '파우더', '브러시', '류', '사용', '양', '조절', '다음', '부분', '발라', '약간', '펄감', '요런', '팔자', '주름', '부분', '확', '주름', '살짝', '커버', '효과', '고정력', '경우', '핑크', '톤', '파우더', '펄감', '디올', '누드', '에어', '루스', '파우더', '핑크', '추천', '롱', '스팅', '펄', '피부', '때문', '일반', '파우더', '조금', '고정력', '펄', '때문', '모공', '때문', '펄감', '제품', '추천', '파우더', '경우', '테리', '히알루로닉', '이드', '파우더', '추천', '이드', '파우더', '성분', '때문', '일반', '파우더', '약간', '파우더', '고정', '때문', '부위', '나머지', '양', '조절', '걸', '추천', '고정', '경우', '메이크업', '포에버', '울트라', '루스', '파우더', '추천', '덧', '수정', '확', '픽스', '때문', '다크닝', '고민', '경우', '지방시', '프리즘', '비사', '쥬', '무슬린', '파우더', '추천', '픽서', '파우더', '대한', '설명', '끝', '사배', '유튜브', '구독', '구독', '사배', '인스타', '팔로', '로미']","['있다', '인하다', '좋다', '많다', '강하다', '좋다', '중요하다', '두렵다', '마르다', '좋다', '같다', '같다', '같다', '좋다', '있다', '같다', '가볍다', '있다', '딱딱하다', '있다', '촉촉하다', '가능하다', '미세하다', '있다', '있다', '계시다', '그렇다', '있다', '있다', '이다', '다르다', '같다', '좋다', '같다', '뽀송하다', '있다', '다양하다', '있다', '같다', '화사하다', '있다', '촉촉하다', '있다', '완전하다', '있다', '곱다', '단단하다', '많다', '있다', '화사하다', '미세하다', '작다', '있다', '화사하다', '같다', '건조하다', '있다', '화사하다', '원하다', '은은하다', '있다', '화사하다', '있다', '있다', '있다', '없다', '건조하다', '촉촉하다', '시원하다', '있다', '건조하다', '뽀송하다', '건조하다', '뽀송하다', '강력하다', '원하다', '있다', '밉다']","['틀리다', '해주다', '고치다', '하다', '자다', '밀리다', '들다', '잡다', '나오다', '하다', '하다', '돼다', '튀다', '망가지다', '되다', '하다', '놓다', '뿌리다', '뿌리다', '손대다', '않다', '기다리다', '뿌리다', '들어서다', '뿌리다', '되다', '뿌리다', '뿌리다', '나누다', '뿌리다', '크다', '떨어지다', '두드리다', '되다', '가리다', '뿌리다', '뿌리다', '되다', '되다', '감다', '떨어뜨리다', '뿌리다', '되다', '뿌리다', '뿌리다', '숙이다', '들다', '뿌리다', '나오다', '하다', '말다', '바르다', '이겠다', '누르다', '하다', '자다', '하다', '쏘다', '잘쓰다', '않다', '끝나다', '뿌리다', '않다', '들다', '되다', '하다', '밀리다', '싶다', '들다', '해주다', '잘쓰다', '끝나다', '뿌리다', '해주다', '남기다', '하다', '나오다', '들어가다', '자다', '흔들다', '뿌리다', '해보다', '하다', '쓰다', '해주다', '되다', '쓰다', '하다', '자다', '두드리다', '바르다', '하다', '작아지다', '하다', '두드리다', '줍다', '않다', '되다', '되다', '붙다', '잡다', '줍다', '크다', '보이다', '하다', '쓰다', '만지다', '넘어서다', '갈라지다', '되다', '스치다', '바르다', '하다', '바르다', '바르다', '하다', '어리다', '되다']"
오늘 완젼 아리아나그란데 재질…사배아나그란데 사랑해요ㅜㅜㅜ,"['오늘', '완젼', '아리아나', '재질', '배아', '사랑']",[],['하다']
메이크업 무슨일이야... 언니가 너무 예뻐서 집중안됨💚,"['메이크업', '일이', '언니', '집중']","['예쁘다', '안되다']",[]
"헐 이날 메이크업 너무 예뻐요 저거 흰색라인!!!!! 저거 나도....... 따라해보고 싶어요 영상 만들어주세요 ㅜ ㅜ 
 여름에 너무 예쁠듯 ㅜ ㅜ♥♥","['날', '메이크업', '흰색', '라인', '영상', '여름']","['예쁘다', '예쁘다']","['헐다', '나다', '따르다', '해보다', '싶다', '만들다']"
꺄 언니 오늘 메컵 넘예쁜거 아님니꽈? 오늘메이크업 가능하면 투툐리얼로 보고싶어요오💛💛💛,"['꺄', '언니', '오늘', '메컵', '꽈', '오늘', '메이크업', '투툐리얼']","['예쁘다', '아니다', '가능하다']","['넘다', '보다']"
언니 어반디케이 픽서.. 언니의 지겹템은 어디간거에요오,"['언니', '디케이', '픽', '언니', '템', '어디']",['지겹다'],['가다']
헤어스타일 어케 하신거에요??이쁘시당,['헤어스타일'],"['어떻다', '이쁘다']",['하다']
여러분 이 영상 보시고 나서 당장 리얼리사배 채널에 올라온 MBTI 영상 보러 달려가세요 그 영상 안 보면 여러분 주위에 화려한 조명이 비춰지게 될겁니다,"['여러분', '영상', '보시', '당장', '리얼리', '사배', '채널', '영상', '영상', '여러분', '주위', '조명']",['화려하다'],"['나서다', '올라오다', '보다', '달려가다', '보다', '비추다', '되다', '겁니다']"
와 메이크업 역대급ㅠㅠㅠ 너무 예뻐서 울어요 진짜ㅠㅠ이 메이크업 해주세요 엉엉,"['메이크업', '역대', '메이크업', '엉엉']",['예쁘다'],"['오다', '울다', '해주다']"
