닉네임,댓글,좋아요수,날짜
김혜영,사배님 여다경(한소희)님 메이크업 해주세요 제발여~~~~,80개,2020. 5. 7.
나응,13:00 아 웃음지룈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게뭐냐구욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,106개,2020. 5. 7.
지원이,"9:09 와 브러시 탁탁 소리 좋아하는 거 이해 안된다면서도 브러시 털어주던 사배언니 초창기 모습 생각나요ㅠㅠㅠ 비록 이어폰은 못끼지만 그랬던 사배님이 이렇게 ASMR을 해주다니!,!!! 오래 구독하고 볼일이네요ㅎㅎ",223개,2020. 5. 7.
신날치Shinnalchi,왜 옷처럼 괴상요란한 물건이 나올거 같아 기대하면서 누르는 나😀,132개,2020. 5. 7.
아소일,"썸넬부텈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ정신이 혼미
13:12 흡사 재롱잔치...?ㅋㅋㅋ 귀여워ㅠㅠㅜ",96개,2020. 5. 7.
화랑이,13:05 직원들 앞에서 재롱잔치하는 대표님....,80개,2020. 5. 7.
시리얼엔우유,"언니 요즘 왜 깡버 안해요??
깡버해주세요!! 진짜 맨날 돌려봐요ㅋㅋ",80개,2020. 5. 7.
lotus00,12:42 식겁했넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 편집자님 센스 항상 감탄합니다.. 예고 없었다면 두 배로 놀랐을 듯... 아~!~!↗️↗️↗️(이어폰 뽑) 찐찐찐찐 찐이야~~~~~ 완전 찐이야~~~~↗️↗️↗️↗️🗣🗣🗣🗣🗣,46개,2020. 5. 7.
혜린,"7:51 자기가 깨물고 ㅇㅁㅇ 표정으로 놀라는 거 넘호 귀엽짜나욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ asmr 답답하다면서 소리는 다 들려주는 그녀,,,, 체고야,,,,",68개,2020. 5. 7.
조희은,13:15 다같이 오 해주고 박수쳐주는거 왤케웃기짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,40개,2020. 5. 7.
머륭,가방에 뭐가 있을까?! (궁금!!) 보다는 오늘은 어떻게 개그를 치실까?!! (기대!!) 이런 느낌으로 들어오게되어요^^,66개,2020. 5. 7.
아잉뿌잉,4:29 아 뜬금없이 귀여워 ㅋㅋㅋㅋㅋㅋㅋ,27개,2020. 5. 7.
우졍우졍,"마이크성능 무엇입미까 사배님,,,, 목소리 너무 예뻐요
9:09 네ㅠㅠㅜㅜㅜ좋아해요유ㅠㅜㅜㅜㅜㅜ",68개,2020. 5. 7.
haein,학원에서 10 초씩 넘겨보기 하다가 속순썹 선구리가 가방에서 나온줄 알고 깜짝 놀랬어요 ㅋㅋㅋ ㅠㅠ,50개,2020. 5. 7.
mine7h,사배언니!!!민니 커버메이크업 왜 업로드 취소 하셨나요???보고 싶은데...,16개,2020. 5. 7.
꾸꾸라라KukuLala,메이크업 asmr도 해주세여!!!,24개,2020. 5. 7.
이성경,아니 언니 썸네일 뻐큐한줄알고 들어왔자나여ㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠㅠ,21개,2020. 5. 7.
허버허버,이거 이어폰 안껴도 팅글 폭발인데 부분부분 벌칙 수행이나 마지막 부분만 편집해서 1시간 분량으로 내주시면 안될까요?ㅜㅜ,35개,2020. 5. 7.
아부라카다부라,"에드 하디,모자는 없지만 보드복이 있다는...뒤에 해골이 똭! 엄청 간지나는데 ㅋㅋㅋ유행이 다시 올때까지 보드는 잠시 접겠쒀여.",60개,2020. 5. 7.
정은주,"8:24 8:24 8:24
8:24 8:24 8:24

아닠ㅋㅋㅋㅋ 이어폰으로 듣고 있다가 진짜 찐으로 뿜었잖아욬ㅋㅋㅋㅋㅋㅋㅋ😏😏😏😏😏",36개,2020. 5. 7.
화랑이,오늘은 또 대체 어떤 엄청나고 당황스러운 영상일지...한 번 버텨보겟습니다...,39개,2020. 5. 7.
와랄롤,"Asmr로 하실 생각을 하다니.! 기똥찹니다 아주 좋습니다
6:34  이부분 소리 너무 좋아요💍",9개,2020. 5. 7.
알퐁제이,asmr 아니고 그냥 작게 말하기ㅋㅋㅋㅋㅋ  귀엽고 소란스런 사배씨,6개,2020. 5. 7.
취뽀성공,"엄잠후 패러딘가요 ㅋㅋㅋㅋ
그런데 언니 요새 왜 리얼리사배 업로드가 중단된건가요??그리워요😭",27개,2020. 5. 7.
김오레오,6:26 킁킁소리 머이리 귀여운데요ㅠ 사랑해 이사배!!!!,17개,2020. 5. 7.
이다은,"이어폰 끼지 말라는 ASMR이라니ㅋㅋㅋㅋ
처음이야 신선하네요ㅋㅋㅋㄱㅋㅋ
언니 너무 귀여워요ㅠ",17개,2020. 5. 7.
셩,Asmr 요청하신분 후회하고 계신가요? 그렇다면 당근을 흔들어주세요,7개,2020. 5. 7.
하늘,근데 진짜 언니 입소리좋은데ㅠㅠ 언니 에쎄말 재능있아요ㅠ 제대로 각잡고 찍어주세요오 ♥️,9개,2020. 5. 7.
곽정숙,13:09 이 모자 너무 가지고싶은데 구매링크 알 수 있을까요?,4개,2020. 5. 7.
PriyaS,"Your voice is so perfect for asmr 😍 ! Thank you for eng sub as always, I look forward to your videos every week 💕 love from London 😊",6개,2020. 5. 7.
lilalala,언닠ㅋㅋㅋㅋ 언니는 왜이렇게 인간이 소란스러운거얔ㅋㅋㅋㅋㅋㅋ 귀여워죽게따...,2개,2020. 5. 7.
심하림,그래서 가방에 뭐가있다고요...?ㅋㅋㅋㅋㅋ,3개,2020. 5. 7.
조유네,오...엄잠후 같다!! 엄마가 잠든 후에 패러디인가요?????ㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 7.
찬히,사배님 이어폰 좌우 반대로 끼셨어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 7.
이한별,언니💜💜💜💜 asmr에서도 상큼발랄이 느껴지네요 ㅋㅌㅋㅌㅋ 재밌게 볼게요 사랑해욤🥰🥰🥰,8개,2020. 5. 7.
,아 진짜 개웃겨욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 사배님 넘 좋아요ㅠㅠ,3개,2020. 5. 7.
맴밈,3:57 내심 저렇게 써주길 바랬는데ㅋㅋㅋㅋ 역시 멋잘알💀,2개,2020. 5. 7.
눈썹그뉵,하ㅏㅏ아ㅠㅠㅠ유유유ㅠㅠ와진짜 벅차오른다ㅏ아애ㅏ유ㅠㅠㅠ 아이고오메침 미친 유ㅏㅏ아와야ㅏㅠㅠㅠ 미쳤다아,6개,2020. 5. 7.
정수민,"뭐지,,,왜,,팅글이 느껴지지,,,,,,,목소리 너무 좋아요💗",4개,2020. 5. 7.
진보민,언니 너무 이뻐ㅕㅕ여ㅕㅠㅠㅠㅠㅠ,4개,2020. 5. 7.
김민경,언니 너무 사랑해욤♥,3개,2020. 5. 7.
JKKIM,ㅋㅋㅋㅋ아언니ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ... 벌칙너무보고싶네여^^💗💗💗 잘볼게용!!!,2개,2020. 5. 7.
정윤지,6:27 앜ㅋㅋㅋㅋㅋㅋㅋㅋ비염인의 숨소리다 막힌듯한 이 소맄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ전혀 시원하지 않은 소맄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 공감돼욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 7.
유진,"😂내기준 웃음 모먼트들🤣
5:20   뿡뿡이 Sㅏ배,,/// 귀여워ㅠㅠ
6:47   어처구니가 없는 Sㅏ배씨ㅠㅋㅋ
10:01 ㅋㅋㅋㅋ상상도 못한 방법┌ㅇ┘ㅋㅋㅋ
13:09 ㅋㅋㅋ이걸 성공한다구요,,?대단한걸??ㅋㅋ찐 웃음ㅋㅋㅋㅋ


ㅋㅋㅋASMR 영상이 이렇게 재밌기 있냐구용,,,ㅎㅎㅋㅋㅋ",9개,2020. 5. 7.
장세동,오호~~항상 재밌는 사배님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 7.
Bogyeong,ㅋㄱㅋㄲㅌㅋㄲㅌㄱㅋㄱㅌㄲㅋㅋㄱㅌㅌㄱㅋㄲㅌㄱㅌㄱㅋㄱ 바로 걸리네요 언니ㅋㄱㅋㄱㅋㄱㅋㄱㅌㄱ,3개,2020. 5. 7.
JLee,뷰티 채널이 아니라 개그 채널을 노리시는 것 같은데욬ㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 7.
뽀피곤듀,으앙ㅠ 사배님 기다렸어요ㅠ,3개,2020. 5. 7.
호경,무ㅜ야 ㅋㅎㅋㅎㅋㅎㅋㄹㅋㄹ 총체적난국 에이에스엠알 ~,2개,2020. 5. 7.
NOROO노루,"사배언니 ASMR이라니...ㅋㅋㅋㅋㅋㅋ
ASMR을 이렇게 재미있게 하는 영상은 처음봐요...ㅠㅠ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠㅠㅠㅠ",1개,2020. 5. 7.
odk05100510,언니 혹시 피키픽처스의 엄잠후라고 아세요? 그게 생각나는 영상이에요ㅜㅜ♡ 목소리 넘나 꿀바른 것...♡♡♡ 에이에스엠알 찰떡이니까 엄잠후도 나가주세요♡♡,4개,2020. 5. 7.
쏭이SSONGE,"제가 화장과 유튜브를 시작한지 얼마 되지 않은 10대 인데요!! 사배님 영상 엄청 보면서 화장을 배우고 있고 또 사배님을 굉장히 좋아해요 !! 
정말 너무너무 사랑해요💖💖(갑분고백)
그리고 이번영상 너무 좋는데용!?!? 
앞으로 이런 ASMR 느낌의 영상 많이 올려주세용!!",19개,2020. 5. 7.
덕자씨,언니 저 이 영상을 보면서 아이돌 입덕 영상 보는것처럼 광대가 하루종일 올라가있었어요 도대체 오ㅑ이랗게 사랑스러운거야..,1개,2020. 5. 7.
아선,언니 진짜 정식으로 에셈알 찍어주면안대여? 진짜 매일와서 볼게요... 짱이야....,2개,2020. 5. 7.
Knie,언니야 asmr인데 왜 더 시끄러운것 같은건 기분 탓이지?!?!!!🤪🤪,1개,2020. 5. 7.
SONA,핳 ㅠㅠㅠ 사랑해요 언니 💗 ❤🧡💙💕,0개,2020. 5. 7.
사라앙,너무 웃곀ㅋㅋㅋㅋㅋㅋ❤️ 이상한거 써두 다 예뽀:) 동년배 인데 그 브랜드 모르게쪄염👉🏻👈🏻,1개,2020. 5. 7.
은경,"진짴ㅋㅋㅋ 이 언니 찐이야,,, 넘죠아 ㅋㅋ쿠ㅠㅠㅠ❤",0개,2020. 5. 7.
RYANK,앜ㅋㅋㅋㅋㅋㅋㅋ 언니...사랑해여 ㅠㅠ😍😍 언니 너무 내스타일이라구여!!! 보고있음 막 행복해여 ㅠㅠ 이런거 맨날 올려줘요~~~!!ASMR이지만 ASMR같지 않은 이런거 너무 좋아여 ㅎㅎㅎ,1개,2020. 5. 7.
채예원,6:54 여기서부터가 내 최애 ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
HLee,6:35 평소 마실 물을 챙겨 다니신다면 텀블러 한번 이용해보시는건 어떠신가요!! ㅎㅎ,0개,2020. 5. 7.
챈쓰,"드디어 아스므르~
30초쯤 보는데 잠은 못 자겠군요…. ㅋㅋㅋㅋ",0개,2020. 5. 7.
nakyungkim,"이렇게 재밋는 에이에스엠알 첨이에옄ㅋㅋㅋㅋㅋㅋㅋㅋ 넘 잼쎀ㅋㅋ 마지막 진짜 속시원햌ㅋㅋㅋㅋ쿠고생하셧어용 울언니♥️👍🏻꿀템 감사합니다,,다 사구싶네,,ㅋㅋㅋㅋ",1개,2020. 5. 7.
능이버섯,이런 컨텐츠 넘 조아요...🧡 아이돌같은 사배언니~!~~!,1개,2020. 5. 7.
,oh my god 언니 날 가져,3개,2020. 5. 7.
달하,사배언니 진자ㅠㅠ너무 귀여워요ㅠㅠ,1개,2020. 5. 7.
,"헐 너무 좋아 ㅠㅠㅠ 옛날에 브러시 터는 asmr만 돌려 봤었는데ㅠ 나중에는 벌칙 이런 거 없이 진짜 asmr해주데용
근데 진짜 목소리가 너무 asmr에 최적화 되있어여 너무 좋아ㅠ",0개,2020. 5. 7.
djdj,언니 너무 이뻐요ㅠㅠㅠ 데일리 메이크업도 찍어주세요ㅠㅠ 오늘 영상 잘 보고 갑니다!!,0개,2020. 5. 7.
54김지연,이 언니는 옷이든 가방이든 평범하게 안보여줌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 매력터져,0개,2020. 5. 7.
뽀봉,에드하디에 진심인 사배언닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ너무 귀엽고 웃겨ㅜㅜㅜ,0개,2020. 5. 7.
쑵인,모야 처음부터 팅클🤭🤭 오늘은 언니 영상 보면서 자면 되겠다💕,1개,2020. 5. 7.
별꽃제이,"동년배는 아닌거 같은뎅, 명동 본더치에서 산 에디하디 모자가 집에 있어요!! ㅋㅋㅋㅋㅋ",0개,2020. 5. 7.
박죠,사배님 오늘 유독 귀여우셔ㅠㅠㅠㅠㅠㅠㅠ 5:25 ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
RRR,에드하디.. 역시 동년배 !!ㅋㅋㅋㅋ 요즘 소셜에서는 병행 1-2만원이면 충분히 삼^.ㅜ,0개,2020. 5. 7.
유정,8:43 언니 웃긴데 그와중에 상당히 이쁘시네요❤️,0개,2020. 5. 7.
mine7h,안경빨대 ㅋㅋㅋㅋ너 같았어도 엄청 뿜었닼ㅋ케,0개,2020. 5. 7.
3104김아형,아웃겨서 못보게써ㅜㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
뮹망,"썸넬보곸ㅋㅋㅋㅋㅌ 이언니는 저런 파튀~ 핵인쏴~ 스러운것도 들고 다니는 구나~ 하면서 들어왔는데 벌칙이였구만..,,코쓱 머쓱 ;;",0개,2020. 5. 7.
뀨,"6:25 오래간만에 코피리도ㅋ 듣고😌💕 뒤로 갈수록 요상한? 소리가 났지만...😣 사배님의 빵빵 터지는 웃음에 너무너무 💚힐링💛 했고 재밌었네요😆👍👍
11:40 아무튼 개인적으론 최고의 ASMR이지만 사배님의 정신건강을 위해 가끔 하시고 뷰티 채널을 유지해 주세요. 단호박×100개(혼란 방지하였다.휴...ㅋㅋ)
답답함을 참으며ㅋㅋ ASMR 영상 찍느라 정말 고생ㅋ 많았고 마지막에 노래 부르는거 보니깐 속이 다 시원하네요💙(이사배가 완전 찐이야🎶👍) 13:00 뜻밖의 재능 발견😅
항상 지금처럼 빅웃음이 넘치면서 오래 갑시다💪ㅆ ㅏ랑해요💘",0개,2020. 5. 7.
강서현,와 이사배언니 진짜 목소리 이쁘세영❤️❤️웃는모습도 되게  매력적이시고!!❤️❤️,0개,2020. 5. 7.
젤리젤리JELLYJELLY,ㅋㅋㅋㅋㅋㅋ아으상큼해 ㅠ귀여워 사랑헤에에에에에요!!!♥!♥!♥!♥!♥!♥!♥♥!♥!♥!♥!♥!,0개,2020. 5. 7.
박지우,벌칙을 좋아하는 우리언니;;사랑해요❤💖,2개,2020. 5. 7.
바나나맛우유,asmr너무 잘하셔요ㅠㅠ 목소리 최고 좋아요ㅠㅠ♥️♥️♥️,0개,2020. 5. 7.
HaielyS,언니 안경쓴게더귀여워옄ㅋㅋㅋ잘어울릴일이냐고요~~~!!!,0개,2020. 5. 7.
hhll,너무귀여워요ㅋㅋㅋ,0개,2020. 5. 7.
조조,너무 사랑스러움ㅋㅋㅋㅋㅋㅠㅠ,0개,2020. 5. 7.
강혜민,"ㅋㅋㅋㅋㅋㅋㅋㅋ 제목 J l,,, Rㅕㅆ,,,, Dㅏ,,,",0개,2020. 5. 7.
연화,너무 예뻐요...,0개,2020. 5. 7.
김je,Asmr이란게 원래 이렇게 숨이 막히는 거였군요!!,0개,2020. 5. 7.
