닉네임,댓글,좋아요수,날짜
AFANT,0:33 로고송 뭐에욬ㅋㅋㅋㅋㅋㅋㅋ 디자인이 단순 명료해보이네요 ㅎㅎ 오늘도 잘봤습니다!!,11개,2020. 5. 26.
미스터로드뷰MrRoadView,"- 이 영상은 여러분의 뽐뿌를 마구 자극하는 영상이 될 것입니다 -
.
.
.
아이폰SE2 사서 돈없는데 으아 망했어요~ㅠㅠ",15개,2020. 5. 26.
HoJunLee,0:03 원래 이쁘십니다 ㅋ.ㅋ,3개,2020. 5. 26.
신승찬,와.... 항상 대리만족 할 수 있는 그런 채널~~ 서울리안님 최고!!♡♡♡,3개,2020. 5. 26.
대왕붕어,0:03 [입덕주의]귀여워요ㅠㅠㅠ + 항상 제품소개해주시는게 똑부러지고 이해하기 쉬워서 넘 좋아여!,2개,2020. 5. 26.
JIACHERRY,헐 출시도 안된 제품을 구하셨네 대박,4개,2020. 5. 26.
IRONSHUO,진짜 진짜빠르다!,3개,2020. 5. 26.
호랭이하늘이뱅갈고양이DoubleBengalCats,뽐뿌 가즈아!!,3개,2020. 5. 26.
유튜브월드,05:28 바디 손떨방이 여전히 별로네요. 글고 여전히 메뉴가 터치가 안 되고,9개,2020. 5. 26.
anonymous,와...서울리안님 진짜 빠르다 후덜덜,2개,2020. 5. 26.
투슬리스,드디어 나왔다!!,4개,2020. 5. 26.
꽝3,윽..  소니라니~,2개,2020. 5. 26.
Emmasdrawing엠마드로잉,당연히 로그 촬영 되는거겠죠?ㅎㅎ,4개,2020. 5. 26.
엄태준,"7:31 신난 서울리안님 ㅋㅋㅋㅋㅋㅋ
아 그나자나 서울리안님 장비 영상 계속 보다보니 카메라 사고싶어지네요 ㅠㅠ",0개,2020. 5. 26.
하얀바람,"서울리안님 나대신 많이 사줘요 

하하하 또르르르규ㅠㅠㅠ",1개,2020. 5. 26.
이월,"앜ㅋㅋ 트랜지션 개커엽,,,",1개,2020. 5. 26.
택지캠핑,동영상 촬영 시간제한 있나요?,4개,2020. 5. 26.
이정훈,"좋은 정보 감사합니다.배터리 용량, 연속촬영시간은 어떠게 되나요??(30분이면 끈김)",2개,2020. 5. 26.
정동욱,"0:03 졸귀ㅠㅠㅠㅠㅠ
.
.
.
라이언 졸귀",0개,2020. 5. 26.
푸른바다를닮은너,역시 설리안...,2개,2020. 5. 26.
GreenK,"쓰기 편한 것이 손이 자주 갑니다.
ㅗㅜㅑ 사고 싶당 ㅎㅎ",0개,2020. 5. 26.
114ultex,귀여우심 ㅋㅋ,0개,2020. 5. 26.
열우물TV,인트로 보고 카메라 검색하러 갔습니다. 사람을 참 예쁘게 담아줘서 감탄했습니다ㅋㅋ,2개,2020. 5. 26.
최인식,더 뽀샤시하게 보이는 거 같네요. ^^,2개,2020. 5. 26.
합필갤hacker,와... 카메라가 보정 진짜 잘되네요 ㄷㄷ(사실 원래도 이쁘심ㅎㅎ),0개,2020. 5. 26.
GrantHLee,외국 사이트들 리뷰도 엄청 좋으네요.  이건 꼭 사야해,1개,2020. 5. 26.
GDHTV,제 기준 완벽한 유튜브 영상 카메라네요 ㅎㅎ 작은 크기와 스위블 액정이라니! 디자인도 동글동글해져서 rx100시리즈보다 귀엽네용 허허,4개,2020. 5. 26.
박주현,와 얼마전에 출시 소식들어서 리뷰가 궁금했는데 리뷰 감사합니다ㅋㅋㅋ,0개,2020. 5. 26.
힐링빠빠,오랜만에 카메라 뽐뿌를...ㅠㅠ 사고 싶긴합니다^^,0개,2020. 5. 26.
JONGSEOKYOON,열일하는 ZV-1 ㅋㅋㅋ,0개,2020. 5. 26.
justinAn,와신상... 서울리안 님 은 목소리도좋고 넘나예쁘심~~~^^,1개,2020. 5. 26.
jongilm,잘봤습니다. :D,1개,2020. 5. 26.
우리집3남매우삼tv,"유튜브 관심 있어서 ZV-1 카메라 잘보고 갑니다.~
지금 RX100 사용 하고 있는데 야외 영상 촬영시 배터리 교체가 너무 불편한데 
ZV-1 카메라도 배터리 부분 주의깊게 보고 있는데 이것도 배터리 교체가 편하지가 않네요 ㅠㅠ",1개,2020. 5. 26.
Notonlee,저 이거 궁금했는데 리뷰해주셔서 감사해요~^^ 리안님이 평소 촬영에 사용하는 카메라는 뭘까요??,1개,2020. 5. 26.
COLiNYANG,우와~~!!!,0개,2020. 5. 26.
심스log,와 이게 벌써 나와서 실물을 보다니.......와 이걸 벌써 리뷰 하다니  진짜 요즘 너무 핫하신거 아니에요?  그리고 로고송이 생겼네요  오늘은 신기한것 투성이 영상!!!!!,1개,2020. 5. 26.
쿡앤먹방피그와리온,구매는 언제할수있으려나요ㅜㅜ,0개,2020. 5. 26.
YEONGCHEOLPARK,이 카메라로 정해야겠네요 ㅎㅎ 영상 잘 밨습니다^^,1개,2020. 5. 26.
홈컷HOMECUT,오 마이크 좋네요;;,0개,2020. 5. 26.
람람아빠,로고송 좋아요 ㅎㅎㅎ 오늘도 영상 잘 봤습니다!!^^ rx100m7에서 조리개값이 너무 아쉬웠는데 이건 1.8로 돌아왔네요~!! 정말 필요한 건 다 집어넣은 듯 ㅎㅎ,0개,2020. 5. 26.
제이콥,"지금보니 rx100 시리즈 zeiss 렌즈군이네요..
ㅎㄷ..",0개,2020. 5. 26.
WindAntenna,오 바로 받아보셨네요 ㅎ 축하드립니다,1개,2020. 5. 26.
BacassF,안뇽히 계세요오오오오 ^o^)/,0개,2020. 5. 26.
ilsuim,2등? ㅎㅎ,0개,2020. 5. 26.
MyoungWoonKim,0:03 오늘만 예쁜게 아닐텐데?,0개,2020. 5. 26.
1인분,언제 구매할수있는걸까요 ㅠㅠ a6400 살려고 돈모았다가 구매취소했네요. 빨리 사고싶어서 아오..,0개,2020. 5. 26.
신동우,넘어가고!,0개,2020. 5. 26.
강지훈,와 정말 좋네요... a6400에 크레인 m2 까페렌즈 들고 다닐려고했는데 아웃포커싱효과도 그렇고 그냥 이거 하나만 들고 다녀도 충분할가요? 슈팅그립 짐벌효과는 어떤가요? 영상 잘보고있습니다.,1개,2020. 5. 26.
HunDraxler,손떨방만 있으면 퍼펙트일텐데...ㅋㅋㅋ,1개,2020. 5. 26.
LIMMADETV,커억 받으셨군요 으앙 부럽 ㅋ,0개,2020. 5. 26.
jungkyungsuk,다른 카메라가 위화감 느껴요,1개,2020. 5. 26.
손님,우와.... 이거 여행다니면서 쓰기에 최고같은데요,1개,2020. 5. 26.
AcousticPrototype,서울리안님 역시 귀여우세요,0개,2020. 5. 26.
rileyyi,저 털뭉치를 데드캣이라고 부르는군요ㅋㅋㅋ신기해요,1개,2020. 5. 26.
이신우,한동안 브이로그 카메라 중에는 깡패일것 같은데 손떨방이 있었으먼 더 좋았을걸,1개,2020. 5. 26.
dlxogus,일단 못사니까 열심히 본다,1개,2020. 5. 26.
koreakim,잘보고 갑니다 혹시  소니 신형캠코더 소니 FDR-AX43 와  비교하면 어떤가요 ??,0개,2020. 5. 26.
utubeLee,"드디어 존버의 승리네요. rx100m8 사려했는데, 완전 맘에 들게 나왔네요. 바로 질러야 제맛인데, 홈피 보니깐 가격이 아직 안 떳네요.  rx100m7보다 착하게 출시 되었으면 좋겠네요.",6개,2020. 5. 26.
꼬북꼬북,"서울리아님.. 궁금한게 하나 있습니당~
소니 모델중에.. RX100M7은 제한이 없는걸로 봤는데.. ZV-1은 29분59초 제한 있는건가요?
그리고, 충전하면서.. 녹화 가능한지 궁금하네요.",1개,2020. 5. 26.
타이코채Tv,벌써 나왔네여,0개,2020. 5. 26.
tagakorea,좋은 정보 아리갓또,0개,2020. 5. 26.
DanKim,브이로그용 끝판이네..,0개,2020. 5. 26.
호우시절화양연화에,이쁜다 서울리안님 ㅎㅎㅎ,0개,2020. 5. 26.
chacha,"서울리안님 ㅋㅋㅋ
로고송 ㅋㅋㅋ 인트로로 적절한거 같아욤 ㅋㅋㅋ",1개,2020. 5. 26.
Nova,으아 갖고싶어요,0개,2020. 5. 26.
JP,사진결과물 lcd화소도 궁금하네요 가격도...,0개,2020. 5. 26.
pedroMun,만져보고 싶은데 코로나때 때문에 모든 몰이 닫았네요..남미는 언제 들어오려나..,0개,2020. 5. 26.
덕후MIUTV,갖고 싶다....,0개,2020. 5. 26.
최재윤,서울리안님 오늘도 영상잘봤습니다,0개,2020. 5. 26.
Ricola,USB-C가 아니라니..,1개,2020. 5. 26.
김민기,그런데 가격은 어떻게 되나요?,0개,2020. 5. 26.
GaeulPark,이건 안 살수가 없겠네요 ㄷ ㄷ,0개,2020. 5. 26.
번거로운임지IMJI,이야...!! 저도 저거 써보고 싶었는데..! 유튜버를 위한 소니의 야심작...!!,6개,2020. 5. 26.
happywcl,"항상 재밌는영상 잘 보고있습니다~
이 카메라에 관심 많은 1인인데요
8:44 아웃포커싱버튼 누를때마다 iso값이 변하는걸로보아 소프트웨어보정이 아니라 원터치 조리개 최대개방 버튼인것 같습니다.
혹시 사실인지 확인 부탁드려도될까요? 너무 궁금해요~",1개,2020. 5. 26.
김주성,"29분 연속촬영이 스펙이라 나와있네용 참고하세요~
아마 발열때매 안되는거일듯~",0개,2020. 5. 26.
offthewall,새로나온게 rx100 m8이 아니라니 ㅠㅠ,0개,2020. 5. 26.
따독다독StureadingKorea,"이번에 소니가 유튜버들을 위해 칼을 간듯도 싶습니다
말씀하신것처럼
어떻게 보면 예쁘고, 자주 찍을수 있는 카메라가 최고가 아닌가도 싶구요 ㅎㅎㅎㅎ
풀프레임 렌즈 가격과 크기를 보면 특히나요^^",1개,2020. 5. 26.
MainerChoi,배터리 타임이 궁금하네요,0개,2020. 5. 26.
리킹스턴,Rx100 m시리즈 후속인가요?,0개,2020. 5. 26.
신생,4k 영상시간 제한 있나요?,1개,2020. 5. 26.
사야되나,대박이다...,0개,2020. 5. 26.
보글보글요리TV,"혹시나! 
음식 촬영도 괜찮을 까요?",0개,2020. 5. 26.
김충현,"음성파일 주파수 대역을 
수치로 보여주는 센스~
서울리안 구독하는 이유가 이런거죠~~",1개,2020. 5. 26.
머스탱,동영상에서도 동물 eye-af 가 되나요?,0개,2020. 5. 26.
자몽자몽,가격은 미정인가요?ㅠㅠ,1개,2020. 5. 26.
DandyBear,"이건 깔게 없네요, 항상 소니 카메라는
화질은 너무 좋은데, 뭔가 다른것들 때문에
약간 아쉽게 쓰는 맛이 있는데

이건 그게 없는거 같네요 ㅎㅎㅎ
가격, 스크린, 오디오, nd, 보케보정, 마음에 듭니다",1개,2020. 5. 26.
김로켓,정말 풍성한 카메라다,0개,2020. 5. 26.
김진영,rx100m7 한달전에 샀는데 아쉽다,0개,2020. 5. 26.
MISUKILee,"구매를 기다리고 있는 유저입니다 혹시 블루투스 리모콘도 지원하는지 정말 궁금합니다 ㅠ

아직 국내엔 정발일이 확정이 안됬다고 하더라구요 ㅠ",0개,2020. 5. 26.
전웅찬,화면 터치와 손떨림 방지가 됐으면 좋겠네요.                   하지만 소프트 스킨은 좋네요 ㅎㅎ,2개,2020. 5. 26.
배우일지ActorsDiaryby정쑝,"정말 잘 나온거 같아요!! ㅎㅎ 저, 근데- 손떨방은 안 들어갔나요???",0개,2020. 5. 26.
BogusKim,배터리 지속시간이 어떻게 되나요??? ㅋㅋㅋ,0개,2020. 5. 26.
JunAn,a6400랑 비교하면 어떤가요??,0개,2020. 5. 26.
dululgun,마이크 단자 있나요@@!!!!???,0개,2020. 5. 26.
행복ing,"누나~ 동영상 하나 남길 때 마다 더 이뻐 지는거 같아~
2200년대에는 장난 아니실 듯...
(ㅡ.-)a
농담~
잘 보고 갑니다...",0개,2020. 5. 26.
영상안올리고구독자1000명도전,나 구독하면 올해 돈들어옴,0개,2020. 5. 26.
XZAN엑스잔,a6400에는 동영상 소프트기능 없나요?,0개,2020. 5. 26.
MinbaeKim,m7 브이로그 그립그대로 쓸수 있는건가요?,0개,2020. 5. 26.
디자이너,"진짜 브이로그가 대세이긴 한가봐요
소니에서 스위블을 출시할 정도면 말 다했죠 ㅋㅋㅋㅋㅋㅋㅋ",1개,2020. 5. 26.
LHR,"엠바고가 풀렸는지 동시다발적으로 해외에서도 리뷰 올라오던데 한국에서는 서울리안님뿐인가요?? ㅎㅎ
잘 보고갑니당👍🏻
+ 소프트웨어 아웃포커싱 생각보다 무척 좋네요",2개,2020. 5. 26.
UUTV울산신문,"잼 ! 꿀잼 ! 재미와 유익한 정보를 함께 챙겨 갑니다. 
감사합니다 .",0개,2020. 5. 26.
러운동Ruwod,"배터리 이야기가 없네요 ㅋㅋ
배터리 조루면 이번에도 패스 ㅠㅠ",0개,2020. 5. 26.
생활의더함TV,와 이거사야되나,0개,2020. 5. 26.
BaekSangjun,기다리던 제품인데 리안님이 리뷰해주는걸 이제서야 찾았네요.ㅋ 외국애덜꺼만 보다가 리안님꺼 보니까 속이 다 시원..ㅋㅋ,0개,2020. 5. 26.
조문경,가격은 어느정도대로 나올까요?,0개,2020. 5. 26.
장태준,a7에? 응 안돼 넣어줄생각 없어 돌아가,0개,2020. 5. 26.
,맥 미니 살건데 프로 디스플레이 4k 버전 같은거 있으면 리뷰 해주세요!,0개,2020. 5. 26.
대전칠성선녀,Cute Seoulian!,0개,2020. 5. 26.
Jtwoflower,1080으로 촬영시 보통 몇시간이나 촬영이 가능한가요? 배터리시간이 얼마나 가는지 궁금합니다.,0개,2020. 5. 26.
커프,광각단으로 아주 약간만 더 들어갔으면 어땠을까 하는 아쉬움은 있네요 ㅠ,1개,2020. 5. 26.
이동준,인물 아웃포커싱 기능이 땡기네요.. 너무 자연스러워서 ..어느 정도 까지 아웃포커싱 될까요? 영상엔 체스트 샷 만 나오는데  전신에서도 아웃포커싱이 되던가요?,0개,2020. 5. 26.
다짐TVDaGym,와우....! 협찬인가요..!? 어맛 이건 사야해...배터리는 뭐가 들어갔나요?,0개,2020. 5. 26.
쓸쓸맨,휴대폰은 어플만 깔면 되는기능인데 허허허,0개,2020. 5. 26.
양리,온다..뽐뿌... 가격이 관건이로다...,0개,2020. 5. 26.
JustinJJeon,우와 효과 좋다=ㅁ= 사람이 달라집니다요?!,0개,2020. 5. 26.
VincentSerum,실화각이 24--70이 아니라 25.x -70이라 한손에 들고 셀프 촬영을 하기엔 화각이 좁다는 의견들도 있던데 어떤가요?,0개,2020. 5. 26.
황유찬,"인트로가 너무 귀엽네요. 👍👍
서울리안님은 원래 예쁘시죠.🥰🥰
얼굴이 뽀샤시하고 예쁘게 나오는 소니 Zv-1😯😯
서울리안~~ 로고송👍👍
Rx100 디자인🤔🤔
드디어 스위블 액정👻👻
A7에도 스위블 액정😉😉
전자식 뷰파인어 대신 핫슈🤔🤔
핫슈에 꽂을 수 있는 데드캣😯😯
엠비언스 사운드🤨🤨
Zv-1이 Rx100 m7보다 소음에 대한 수음 레벨이 낮구나😯😯
RX100 m7은 수음레벨을 유지, Zv-1은 500 아래로는 선형을 그리면서 수음레벨이 낮아지는구나🤔🤔
윈드노이즈 억제👍😯
상단에 동영상 녹화 버튼❤️❤️
좋아진 조작성🤔🤔
슈팅 그립과😳😳
Nd 필터 내장🤔🤔
Zv-1 새로운 라인업😯😯
소프트스킨과 아웃포커싱 효과😍😍
소프트 스킨 효과 저/중/고로 조절😉😉
얼굴 등록 몰래 넣으세요. ㅋㅋㅋ🤣🤣
쿠키영상🥰🥰
갖고 싶다! 너란 카메라👍👍",0개,2020. 5. 26.
Brandon,대박이구만,0개,2020. 5. 26.
fabrically,"좋은 리뷰 감사합니다. 신기능들이 돋보이네요. 배경 blur기능은 인물에만 적용되는건가요 (?) 매우 궁금한데요. 다음리뷰에 기대해도 될까요 (?"")",0개,2020. 5. 26.
moya,사진기능에서 rx100시리즈와 어떤 차이가 있는지도 궁금하네요.,0개,2020. 5. 26.
AcousticPrototype,서울리안님 보다 더 이쁜 분들을 마지막에 내보내시면 어떻게요 ㅠ ㅋㅋㅋㅋㅋ,0개,2020. 5. 26.
flamingolofi,녹화제한있는지 알고싶어요,0개,2020. 5. 26.
SunnyYoo,"동영상 촬영용으로는 딱이네요. 사진기로서는 기능이나 편의성, 화질면에서 RX100 7이랑 비교해 어떤지 궁금하네요.",0개,2020. 5. 26.
aLUTof,"4k에 소프트스킨 중으로 하고 손떨방 최대로 놨을때 발열셧다운까지 몇분 촬영되나요?
이게 정말 궁금한데 이걸 언급하는 리뷰가 없네요 ㅠㅠ",0개,2020. 5. 26.
호덕Wings,소니픽쳐프로파일 기능도 있겠죠..???,1개,2020. 5. 26.
찌라시티비,속보! 리안스튜디오의 과도한 투자로 자금 경색이 현실로...,0개,2020. 5. 26.
싱송라주니,와! 이 카메라 장난 아닌데요? 그냥 콘슈머 시장 먹어버리겠다고 작정하고 나온 듯 하네요,0개,2020. 5. 26.
DJJEANXK,마이크 로우패스가 걸려있나보네요 +_+ a7 next gen 스위블스위블!!!!!! 10비트 log!!!!! 4k 60p!!!!!!!!!,0개,2020. 5. 26.
안경유희,스위블에서 깜짝놀랏다,0개,2020. 5. 26.
송재원,혹시 이 카메라도 AF의 성능이 A9의 성능과 같은가요? (RX100M7의 AF)  ^^;;,0개,2020. 5. 26.
rolarun00,마이크로 5핀 실화입니까?,0개,2020. 5. 26.
예통령,이번에도 터치안넣어줬겠죠,0개,2020. 5. 26.
신도은,저번주에 one IFC오셨었죠!!!!! 회사 통과하는데 계셔서.. 잘못봤나 하면서 하 말걸고싶었는데 아쉽다.. 실제로 뵈니까 너무 예쁘셔서...,0개,2020. 5. 26.
피로곰TV,음 ;; 기존에 안쓰는 휴대폰으로 영상촬영을 하고 있었는데 .. 카메라를 하나 사야하나 하는중에 올라온;;; 시국이 시국이라 일본을 거르고 싶어도 카메라는 참 애매하네요 ..,0개,2020. 5. 26.
상길,배터리는 어떤가요???,0개,2020. 5. 26.
RoseofSharon,캐논G시리즈를 뚜까팰려고 나왔군요~ 똑딱이 시장을 다 먹겠다는 소니의 전략 멋지네요~,0개,2020. 5. 26.
성효숙,영상비교를 보니 확실히SV1이 서울리안님 얼굴을 더 쨍하고 이쁘게 잡아주네요.,0개,2020. 5. 26.
최신,로고송 짱짱!!!,0개,2020. 5. 26.
지테TVProfKim지식컨텐츠연구소,로고송 깜놀 ㅋㅋ 근데 원래 뷰티효과랑 좋은 쪽으로 차이 많이 없었던 것 같은데요. ㅎㅎ,0개,2020. 5. 26.
박경순,zv-1 이 웹캠으로도 쉽게 사용할 수 있다던데 ㅎ 사용해보셨나요?? 웹캠기능 사용해보셨다면 어땠는지 궁금해요~,0개,2020. 5. 26.
